feature_set	panel_model	included_modules	n_modules	alpha	validation_status	PC1_control	PC2_control	PC3_control	direction_cosine_to_measured_correction	PC3_negative_pull_recovered	latent_mean_rmse	latent_mmd_rbf	latent_sliced_wasserstein	latent_covariance_frobenius	dmr_mean_rmse	dmr_correlation	dmr_distributional_rmse	basin_radius_q90	basin_radius_q95	pred_basin_occupancy_q90	pred_basin_occupancy_q95	observed_basin_occupancy_q90	observed_basin_occupancy_q95	pred_mean_distance_to_morula_centroid	observed_mean_distance_to_morula_centroid
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M12	M05,M01,M02,M10	4	2.2	leave_one_module_out	-0.004114302996096247	-0.8917051220367874	-0.5594265820009678	0.506486465059991	0.29174648548943233	1.032817941486836	0.7416954513580645	0.9087764094096298	0.8487798699346262	0.2434826476390587	0.6350025985185709	0.24398221650348112	1.5666635350021403	1.9104332695957345	0.28888888888888886	0.5111111111111111	0.875	0.875	1.8678856744798957	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M12	M05,M01,M02,M10	4	2.25	leave_one_module_out	-0.004207809882371162	-0.9119711475376234	-0.5721408225009897	0.506486465059991	0.2983770874323739	1.0329247390577116	0.7386256559955	0.95272398406605	0.8487798699346262	0.24346971185114152	0.6351313785503249	0.24396835104034337	1.5666635350021403	1.9104332695957345	0.28888888888888886	0.5111111111111111	0.875	0.875	1.867415138648789	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M12	M05,M01,M02,M10	4	2.3	leave_one_module_out	-0.004301316768646077	-0.9322371730384594	-0.5848550630010118	0.506486465059991	0.3050076893753155	1.0332161992959323	0.7357949588317145	0.9618871952287512	0.8487798699346262	0.24345773489528325	0.6352566005248291	0.24395547562446818	1.5666635350021403	1.9104332695957345	0.28888888888888886	0.5111111111111111	0.875	0.875	1.8672539165780258	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M12	M05,M01,M02,M10	4	2.35	leave_one_module_out	-0.0043948236549209915	-0.9525031985392957	-0.5975693035010338	0.5064864650599908	0.3116382913182572	1.0336921659988412	0.7331423926568952	0.9382166279343592	0.8487798699346262	0.2434467205478939	0.6353780369718796	0.24394358159137786	1.5666635350021403	1.9104332695957345	0.28888888888888886	0.5111111111111111	0.875	0.875	1.8674028369501947	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M12	M05,M01,M02,M10	4	2.4	leave_one_module_out	-0.004488330541195906	-0.9727692240401317	-0.6102835440010558	0.5064864650599908	0.31826889326119884	1.0343523844594618	0.7309535022912568	0.9496180065265695	0.8487798699346262	0.24343659484239769	0.6354961894933161	0.24393262205368005	1.5666635350021403	1.9104332695957345	0.28888888888888886	0.5111111111111111	0.875	0.875	1.867862578954815	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M12	M05,M01,M02,M10	4	2.45	leave_one_module_out	-0.004581837427470821	-0.9930352495409678	-0.6229977845010778	0.5064864650599908	0.3248994952041405	1.0351965021464888	0.7285881711330412	0.8968773273544864	0.8487798699346262	0.24342738840379977	0.6356109531061915	0.2439226262293456	1.5666635350021403	1.9104332695957345	0.28888888888888886	0.5111111111111111	0.875	0.875	1.8686336693939967	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M12	M05,M01,M02,M10	4	2.5	leave_one_module_out	-0.004675344313745736	-1.0133012750418038	-0.6357120250010997	0.506486465059991	0.3315300971470821	1.0362240696420013	0.7273216869783292	0.9714239252927903	0.8487798699346262	0.2434191350240719	0.6357217424439247	0.2439135785224038	1.5666635350021403	1.9104332695957345	0.28888888888888886	0.5111111111111111	0.875	0.875	1.869716480193952	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	0.0	leave_one_module_out	0.0	-0.0	-0.0		0.0	1.1978195174977648	0.9341820819670775	1.0088652697123237	0.8487798699346262	0.2452184386000582	0.6250208986295589	0.2457427533106557	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.163377528533326	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	0.05	leave_one_module_out	0.00039885643243799677	-0.01137112861013534	-0.02749675252705319	0.855134432912798	0.014339827906366015	1.1831612027367733	0.924661943467901	1.0544310346768853	0.8487798699346262	0.24506923090875882	0.6256304328106138	0.24559364120954397	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3333333333333333	0.875	0.875	2.138801909613287	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	0.1	leave_one_module_out	0.0007977128648759935	-0.02274225722027068	-0.05499350505410638	0.855134432912798	0.02867965581273203	1.168571616201755	0.9149371243096001	0.9620577796516496	0.8487798699346262	0.24492238410593306	0.6262301385542749	0.24544689649604184	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.35555555555555557	0.875	0.875	2.1143536149177433	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	0.15	leave_one_module_out	0.0011965692973139902	-0.03411338583040601	-0.08249025758115956	0.855134432912798	0.04301948371909804	1.1540533644901954	0.9050092654918706	0.960355173096379	0.8487798699346262	0.24477791488098466	0.6268199492463106	0.2453025233696354	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.37777777777777777	0.875	0.875	2.0900369550905795	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	0.2	leave_one_module_out	0.001595425729751987	-0.04548451444054136	-0.10998701010821275	0.855134432912798	0.05735931162546406	1.139609173952984	0.8948804209752917	1.0699798947774224	0.8487798699346262	0.24463589361062762	0.6273994949527084	0.24516052234524233	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.4	0.875	0.875	2.065856417515585	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	0.25	leave_one_module_out	0.0019942821621899837	-0.05685564305067669	-0.13748376263526593	0.8551344329127979	0.07169913953183006	1.1252418966570554	0.8845530751896554	1.0067782316434566	0.8487798699346262	0.24449624543400422	0.6279692018456053	0.24502089521322096	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.4222222222222222	0.875	0.875	2.04181667439007	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	0.3	leave_one_module_out	0.0023931385946279805	-0.06822677166081202	-0.16498051516231912	0.855134432912798	0.08603896743819608	1.1109545166184067	0.8741525355484906	0.9801397624742778	0.8487798699346262	0.24435920896419033	0.6285278391479543	0.2448836392849969	1.5666635350021403	1.9104332695957345	0.08888888888888889	0.4444444444444444	0.875	0.875	2.017922591183257	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	0.35	leave_one_module_out	0.002791995027065977	-0.07959790027094736	-0.1924772676893723	0.8551344329127979	0.10037879534456208	1.0967501563096362	0.8634535614147028	0.9728098440024108	0.8487798699346262	0.24422456987665658	0.6290765106285292	0.244748748295023	1.5666635350021403	1.9104332695957345	0.13333333333333333	0.4444444444444444	0.875	0.875	1.9941792354977228	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	0.4	leave_one_module_out	0.003190851459503974	-0.09096902888108271	-0.2199740202164255	0.855134432912798	0.11471862325092812	1.082632083444551	0.8527480557428837	0.8862579804054369	0.8487798699346262	0.2440922715838724	0.6296155534315344	0.24461622530960242	1.5666635350021403	1.9104332695957345	0.15555555555555556	0.4888888888888889	0.875	0.875	1.9705918863530454	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	0.45	leave_one_module_out	0.0035897078919419705	-0.10234015749121804	-0.24747077274347867	0.855134432912798	0.1290584511572941	1.0686037180403551	0.8416944317883347	0.9013787012025992	0.8487798699346262	0.24396237189503672	0.6301446379551775	0.24448607210653386	1.5666635350021403	1.9104332695957345	0.15555555555555556	0.4888888888888889	0.875	0.875	1.947166043911614	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	0.5	leave_one_module_out	0.003988564324379967	-0.11371128610135338	-0.27496752527053187	0.8551344329127979	0.14339827906366012	1.0546686397555194	0.8304607755301521	0.9146661038786636	0.8487798699346262	0.243834822016687	0.6306640793654512	0.24435828860595463	1.5666635350021403	1.9104332695957345	0.17777777777777778	0.4888888888888889	0.875	0.875	1.9239074396674656	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	0.55	leave_one_module_out	0.004387420756817965	-0.12508241471148873	-0.30246427779758506	0.855134432912798	0.15773810697002616	1.0408305954984924	0.8190524240420832	0.9147537975777499	0.8487798699346262	0.24370964610303952	0.6311737432845527	0.2442328773798885	1.5666635350021403	1.9104332695957345	0.17777777777777778	0.4888888888888889	0.875	0.875	1.9008220471197392	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	0.6	leave_one_module_out	0.004786277189255961	-0.13645354332162404	-0.32996103032463825	0.855134432912798	0.17207793487639217	1.0270935072989413	0.8074752515890806	0.9076026104482846	0.8487798699346262	0.24358681051955972	0.6316735384185695	0.24410970637045828	1.5666635350021403	1.9104332695957345	0.24444444444444444	0.4888888888888889	0.875	0.875	1.8779160929530412	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	0.65	leave_one_module_out	0.005185133621693957	-0.1478246719317594	-0.35745778285169144	0.8551344329127979	0.18641776278275818	1.013461480429048	0.795735681182018	0.891095280631172	0.8487798699346262	0.2434663145689767	0.6321636968381225	0.243988871130668	1.5666635350021403	1.9104332695957345	0.26666666666666666	0.5333333333333333	0.875	0.875	1.8551960687474225	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	0.7	leave_one_module_out	0.005583990054131954	-0.15919580054189472	-0.3849545353787446	0.8551344329127979	0.20075759068912416	0.9999388117575692	0.783840694841806	0.8944007657029578	0.8487798699346262	0.2433482270384274	0.6326437704291585	0.2438703369584753	1.5666635350021403	1.9104332695957345	0.28888888888888886	0.5333333333333333	0.875	0.875	1.8326687432407789	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	0.75	leave_one_module_out	0.005982846486569951	-0.17056692915203006	-0.41245128790579777	0.855134432912798	0.2150974185954902	0.9865299983136576	0.7723675682509634	0.7695311805594989	0.8487798699346262	0.24323264051560167	0.6331129089901146	0.24375404335049597	1.5666635350021403	1.9104332695957345	0.3111111111111111	0.5333333333333333	0.875	0.875	1.8103411751659981	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	0.8	leave_one_module_out	0.006381702919007948	-0.18193805776216543	-0.439948040432851	0.855134432912798	0.22943724650185623	0.9732397460308815	0.7606217918366874	0.8255239287016934	0.8487798699346263	0.2431193913543475	0.6335722087039634	0.24364006754916856	1.5666635350021403	1.9104332695957345	0.3333333333333333	0.5333333333333333	0.875	0.875	1.7882207266838694	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	0.85	leave_one_module_out	0.006780559351445945	-0.19330918637230074	-0.46744479295990415	0.8551344329127981	0.24377707440822222	0.9600729786342641	0.7485334220704947	0.8309497513946802	0.8487798699346263	0.24300850220231235	0.6340216187513017	0.24352839440513724	1.5666635350021403	1.9104332695957345	0.37777777777777777	0.5555555555555556	0.875	0.875	1.7663150774302554	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	0.9	leave_one_module_out	0.007179415783883941	-0.20468031498243608	-0.49494154548695735	0.855134432912798	0.2581169023145882	0.9470348466244446	0.7363103579012906	0.9335259774423188	0.8487798699346262	0.24289987490098308	0.6344615630847166	0.24341893698311765	1.5666635350021403	1.9104332695957345	0.4	0.5777777777777777	0.875	0.875	1.7446322391917102	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	0.95	leave_one_module_out	0.007578272216321937	-0.21605144359257142	-0.5224382980140105	0.8551344329127978	0.27245673022095424	0.9341307363031188	0.7240038534709545	0.7907143419246536	0.8487798699346262	0.24279352745948213	0.6348918099066361	0.24331168058312083	1.5666635350021403	1.9104332695957345	0.4444444444444444	0.6	0.875	0.875	1.723180571216982	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	1.0	leave_one_module_out	0.007977128648759935	-0.22742257220270676	-0.5499350505410637	0.8551344329127979	0.28679655812732024	0.9213662787726343	0.7119314999834249	0.8383534002363786	0.8487798699346262	0.24268931582167588	0.6353130883723407	0.24320655564842494	1.5666635350021403	1.9104332695957345	0.4444444444444444	0.6666666666666666	0.875	0.875	1.7019687961616978	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	1.05	leave_one_module_out	0.008375985081197931	-0.2387937008128421	-0.5774318030681169	0.8551344329127982	0.3011363860336863	0.9087473588299233	0.6996279320925061	0.7567357391481722	0.8487798699346262	0.24258726392840366	0.6357251142454599	0.24310353262759385	1.5666635350021403	1.9104332695957345	0.4444444444444444	0.7111111111111111	0.875	0.875	1.681006016648729	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	1.1	leave_one_module_out	0.00877484151363593	-0.25016482942297746	-0.6049285555951701	0.855134432912798	0.3154762139400523	0.8962801236607307	0.6868787707814866	0.8431640287631189	0.8487798699346262	0.2424873866324783	0.6361281677496254	0.2430027033740251	1.5666635350021403	1.9104332695957345	0.4666666666666667	0.7111111111111111	0.875	0.875	1.6603017324059448	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	1.15	leave_one_module_out	0.009173697946073924	-0.26153595803311275	-0.6324253081222232	0.855134432912798	0.3298160418464183	0.8839709912243344	0.675030382052344	0.8152618002985703	0.8487798699346262	0.2423898235511764	0.6365212648042445	0.24290408579435555	1.5666635350021403	1.9104332695957345	0.4666666666666667	0.7111111111111111	0.875	0.875	1.6398658579144145	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	1.2	leave_one_module_out	0.009572554378511922	-0.2729070866432481	-0.6599220606492765	0.855134432912798	0.34415586975278434	0.8718266582015447	0.6637057787706204	0.724035723003956	0.8487798699346262	0.24229439377554723	0.6369051345623433	0.24280751268145845	1.5666635350021403	1.9104332695957345	0.4666666666666667	0.7333333333333333	0.875	0.875	1.6197087404617447	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	1.25	leave_one_module_out	0.009971410810949918	-0.2842782152533834	-0.6874188131763297	0.855134432912798	0.35849569765915035	0.8598541073598	0.6515191321072227	0.8076498633530842	0.8487798699346262	0.24220117524989968	0.6372795165396189	0.24271308145451684	1.5666635350021403	1.9104332695957345	0.4666666666666667	0.7333333333333333	0.875	0.875	1.5998411784453712	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	1.3	leave_one_module_out	0.010370267243387915	-0.2956493438635188	-0.7149155657033829	0.8551344329127979	0.37283552556551636	0.8480606141686261	0.6396910663696276	0.6862158488652252	0.8487798699346262	0.2421099246646092	0.6376458283932375	0.2426207008208255	1.5666635350021403	1.9104332695957345	0.4888888888888889	0.7777777777777778	0.875	0.875	1.580274439707995	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	1.35	leave_one_module_out	0.010769123675825913	-0.30702047247365416	-0.7424123182304361	0.855134432912798	0.38717535347188237	0.8364537524768	0.6264553960786362	0.7605126316345718	0.8487798699346262	0.24202047884188052	0.6380047996727279	0.24253017429901302	1.5666635350021403	1.9104332695957345	0.5111111111111111	0.7777777777777778	0.875	0.875	1.5610202796122385	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	1.4	leave_one_module_out	0.011167980108263907	-0.31839160108378944	-0.7699090707574892	0.8551344329127979	0.4015151813782483	0.8250413990393917	0.6136057481010845	0.6567758569352159	0.8487798699346262	0.24193300745982513	0.6383556709178684	0.2424416747006171	1.5666635350021403	1.9104332695957345	0.5111111111111111	0.7777777777777778	0.875	0.875	1.5420909584775333	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	1.45	leave_one_module_out	0.011566836540701906	-0.3297627296939248	-0.7974058232845423	0.855134432912798	0.41585500928461433	0.813831736658837	0.6024819006439175	0.7330787907363492	0.8487798699346262	0.241847539866005	0.6386982152869723	0.24235518861229777	1.5666635350021403	1.9104332695957345	0.5111111111111111	0.8444444444444444	0.875	0.875	1.5234992579181676	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	1.5	leave_one_module_out	0.011965692973139902	-0.3411338583040601	-0.8249025758115955	0.855134432912798	0.4301948371909804	0.8028332556797227	0.5895725289237679	0.7379905181186817	0.8487798699346262	0.24176361225994306	0.639033787152191	0.2422701581221446	1.5666635350021403	1.9104332695957345	0.5333333333333333	0.8666666666666667	0.875	0.875	1.5052584955562973	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	1.55	leave_one_module_out	0.012364549405577898	-0.35250498691419546	-0.8523993283386488	0.855134432912798	0.44453466509734646	0.7920547535526644	0.5762174124870812	0.7420371398191759	0.8487798699346262	0.241681257908795	0.6393624672146305	0.24218669957926905	1.5666635350021403	1.9104332695957345	0.5333333333333333	0.8666666666666667	0.875	0.875	1.487382537571991	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	1.6	leave_one_module_out	0.012763405838015896	-0.36387611552433086	-0.879896080865702	0.855134432912798	0.45887449300371247	0.781505332159253	0.5644036728561735	0.7501243616385367	0.8487798699346262	0.24160059970361797	0.6396841197711264	0.24210501127205916	1.5666635350021403	1.9104332695957345	0.5333333333333333	0.8888888888888888	0.875	0.875	1.4698858086532292	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	1.65	leave_one_module_out	0.013162262270453891	-0.37524724413446614	-0.9073928333927551	0.855134432912798	0.4732143209100784	0.7711943925685802	0.552567646867037	0.7041878890554394	0.8487798699346262	0.24152176373172643	0.6399972321391667	0.24202504754367998	1.5666635350021403	1.9104332695957345	0.5333333333333333	0.8888888888888888	0.875	0.875	1.4527832992188674	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	1.7	leave_one_module_out	0.01356111870289189	-0.3866183727446015	-0.9348895859198083	0.8551344329127981	0.48755414881644443	0.7611316268773767	0.5405104245923195	0.7039348969865655	0.8487798699346262	0.241444598756954	0.6403032478229133	0.24194679613741527	1.5666635350021403	1.9104332695957345	0.5555555555555556	0.9111111111111111	0.875	0.875	1.4360905704603644	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	1.75	leave_one_module_out	0.013959975135329886	-0.3979895013547368	-0.9623863384468615	0.855134432912798	0.5018939767228104	0.7513270067718097	0.5282505574169984	0.6547582902525602	0.8487798699346262	0.24136903409864185	0.640602534112221	0.24187022875756142	1.5666635350021403	1.9104332695957345	0.5777777777777777	0.9111111111111111	0.875	0.875	1.4198237590247562	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	1.8	leave_one_module_out	0.014358831567767882	-0.40936062996487216	-0.9898830909739147	0.855134432912798	0.5162338046291765	0.741790768440991	0.5168498067849817	0.6410838728978402	0.8487798699346263	0.24129496694042388	0.6408953231722728	0.24179523511883178	1.5666635350021403	1.9104332695957345	0.5777777777777777	0.9333333333333333	0.875	0.875	1.4039995854252465	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	1.85	leave_one_module_out	0.01475768800020588	-0.4207317585750075	-1.017379843500968	0.8551344329127979	0.5305736325355426	0.7325333934721128	0.5051235138244329	0.6998694844370269	0.8487798699346262	0.24122264487394068	0.641180486022789	0.24172200139757583	1.5666635350021403	1.9104332695957345	0.5777777777777777	0.9333333333333333	0.875	0.875	1.3886353741489286	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	1.9	leave_one_module_out	0.015156544432643875	-0.43210288718514284	-1.044876596028021	0.8551344329127978	0.5449134604419085	0.723565585366776	0.49422918338372535	0.7214596784111171	0.8487798699346262	0.24115170665652888	0.6414597092049358	0.24165022322135613	1.5666635350021403	1.9104332695957345	0.5777777777777777	0.9333333333333333	0.875	0.875	1.3737491000357616	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	1.95	leave_one_module_out	0.015555400865081873	-0.4434740157952782	-1.0723733485550742	0.855134432912798	0.5592532883482745	0.7148982413396088	0.48462164662562623	0.6401393692312717	0.8487798699346262	0.24108229503059117	0.6417321328010323	0.24158000762545195	1.5666635350021403	1.9104332695957345	0.6	0.9333333333333333	0.875	0.875	1.3593594868718173	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	2.0	leave_one_module_out	0.01595425729751987	-0.4548451444054135	-1.0998701010821275	0.8551344329127979	0.5735931162546405	0.7065424190957468	0.4735355423366424	0.6158943325567214	0.8487798699346262	0.24101446375759594	0.6419977427368684	0.24151140803550838	1.5666635350021403	1.9104332695957345	0.6	0.9333333333333333	0.875	0.875	1.345486204235329	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	2.05	leave_one_module_out	0.016353113729957864	-0.4662162730155488	-1.1273668536091805	0.855134432912798	0.5879329441610065	0.6985092983352326	0.4619769265640501	0.6380397904113102	0.8487798699346262	0.24094797520444636	0.6422578033592199	0.2414442263281734	1.5666635350021403	1.9104332695957345	0.6	0.9333333333333333	0.875	0.875	1.3321502452254717	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	2.1	leave_one_module_out	0.016751970162395862	-0.4775874016256842	-1.1548636061362338	0.8551344329127982	0.6022727720673726	0.690810136801561	0.45182299482709587	0.6458903921864074	0.8487798699346262	0.24088322797922268	0.64251059736115	0.24137878464373488	1.5666635350021403	1.9104332695957345	0.6222222222222222	0.9333333333333333	0.875	0.875	1.3193746352293407	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	2.15	leave_one_module_out	0.01715082659483386	-0.48895853023581953	-1.182360358663287	0.8551344329127978	0.6166125999737385	0.6834562207798737	0.4409435700085693	0.6046757269113825	0.8487798699346262	0.24082014678692998	0.6427568632079809	0.24131508306903832	1.5666635350021403	1.9104332695957345	0.6222222222222222	0.9333333333333333	0.875	0.875	1.30718574144101	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	2.2	leave_one_module_out	0.01754968302727186	-0.5003296588459549	-1.2098571111903402	0.855134432912798	0.6309524278801046	0.6764588100583269	0.42988063893987905	0.6308911757593351	0.8487798699346262	0.24075857873445242	0.6429966290193517	0.24125293857863955	1.5666635350021403	1.9104332695957345	0.6444444444444445	0.9333333333333333	0.875	0.875	1.2956156220698047	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	2.25	leave_one_module_out	0.017948539459709853	-0.5117007874560902	-1.2373538637173933	0.8551344329127979	0.6452922557864705	0.6698290774938428	0.42037469129837557	0.5934445825553648	0.8487798699346262	0.24069868505178216	0.6432298681970613	0.24119252985024459	1.5666635350021403	1.9104332695957345	0.6444444444444445	0.9333333333333333	0.875	0.875	1.2847058529979862	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	2.3	leave_one_module_out	0.018347395892147848	-0.5230719160662255	-1.2648506162444464	0.855134432912798	0.6596320836928365	0.6635780434695534	0.40999630732445724	0.5630293665757572	0.8487798699346262	0.24064052798248517	0.6434563972074498	0.24113388018706086	1.5666635350021403	1.9104332695957345	0.6444444444444445	0.9555555555555556	0.875	0.875	1.2745118898406829	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	2.35	leave_one_module_out	0.018746252324585846	-0.534443044676361	-1.2923473687715	0.8551344329127981	0.6739719115992027	0.6577165056933061	0.40110330457812504	0.6041776354357665	0.8487798699346262	0.24058396919010824	0.6436766933703502	0.24107687250436813	1.5666635350021403	1.9104332695957345	0.6444444444444445	0.9555555555555556	0.875	0.875	1.265101161554418	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	2.4	leave_one_module_out	0.019145108757023844	-0.5458141732864962	-1.319844121298553	0.855134432912798	0.6883117395055687	0.6522549649606733	0.39202735162704405	0.5476954802977541	0.8487798699346262	0.2405289042180966	0.6438910066124233	0.24102140687932286	1.5666635350021403	1.9104332695957345	0.6444444444444445	0.9555555555555556	0.875	0.875	1.2565312661750718	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	2.45	leave_one_module_out	0.019543965189461842	-0.5571853018966316	-1.3473408738256063	0.8551344329127979	0.7026515674119347	0.6472035476866529	0.3831476820675923	0.548508934565156	0.8487798699346262	0.24047553824164702	0.6440989693362084	0.24096767321382115	1.5666635350021403	1.9104332695957345	0.6444444444444445	0.9555555555555556	0.875	0.875	1.248817285527949	1.0224014859114376
ATAC_8cell_2pn_chromatin_only_inverse	leave_one_out_remove_M02	M05,M01,M12,M10	4	2.5	leave_one_module_out	0.019942821621899837	-0.5685564305067669	-1.3748376263526594	0.855134432912798	0.7169913953183007	0.6425719261907057	0.37525727840529144	0.5833648753944602	0.8487798699346262	0.24042385530063332	0.6443006826813379	0.2409156382905983	1.5666635350021403	1.9104332695957345	0.6444444444444445	0.9555555555555556	0.875	0.875	1.2419336206749052	1.0224014859114376
