sample_id	M00	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12	M13	M14	M15
GSM2481556	0.0	0.8763983371126228	0.0071969696969696965	0.775	0.1	0.0625	0.00412799218368344	0.7361111111111112	0.0238095238095238	0.08333333333333333	0.9484126984126985	0.17777777777777776	0.125	0.10158730158730157	0.26904761904761904	0.0
GSM2481557	0.0	0.9277210884353742	0.004166666666666667	0.975	0.04679487179487179	0.0625	0.014822134387351778	0.7677875243664717	0.0238095238095238	0.08333333333333333	0.9484126984126985	0.1	0.125	0.015873015873015872	0.10153846153846154	0.0
GSM2481558	0.14413290513833993	0.6496420316093917	0.04259259259259259	0.7841269841269841	0.3493833943833944	0.7380952380952381	0.1858695652173913	0.15146198830409355	0.3869047619047619	0.0	1.0	0.03835227272727273	0.0	0.14285714285714285	0.2033333333333333	0.26666666666666666
GSM2481559	0.13068181818181818	0.808990896603418	0.009523809523809523	0.7222222222222222	0.145	0.7380952380952381	0.09130434782608696	0.22010582010582008	0.3154761904761904	0.0	1.0	0.03835227272727273	0.0	0.0	0.00333333333333332	0.26666666666666666
GSM2481560	0.08207070707070707	0.4943226943501587	0.016666666666666666	0.7222222222222222	0.26381787802840434	0.8492063492063493	0.15855072463768116	0.2564814814814815	0.287202380952381	0.0	0.8333333333333334	0.03835227272727273	0.0	0.0	0.00333333333333332	0.26666666666666666
GSM2481561	0.005681818181818181	0.7888646810678114	0.006666666666666667	0.7222222222222222	0.03666666666666666	0.8492063492063493	0.007453416149068322	0.3296296296296296	0.24404761904761904	0.0	1.0	0.03835227272727273	0.0	0.0	0.0	0.26666666666666666
GSM2481562	0.05877525252525251	0.8607065048241519	0.004166666666666667	0.7222222222222222	0.025555555555555554	0.9047619047619048	0.018115942028985508	0.3111111111111111	0.20238095238095238	0.0	1.0	0.12168560606060605	0.0	0.0	0.05	0.26666666666666666
GSM2481563	0.059997294372294376	0.5614918053942445	0.05128205128205128	0.7222222222222222	0.406970785440613	0.9047619047619048	0.17029926595143982	0.08333333333333333	0.32886904761904756	0.3333333333333333	0.8888888888888888	0.5	0.0	0.0	0.2033333333333333	0.5
GSM2481564	0.03154841482047364	0.8208553791887124	0.0	0.6222222222222222	0.029446693657219976	0.8492063492063493	0.0093727726300784	0.33601070950468537	0.1443452380952381	0.0	1.0	0.03835227272727273	0.0	0.017857142857142856	0.1	0.09999999999999999
GSM2481565	0.0964556277056277	0.563051019865941	0.06666666666666667	0.7222222222222222	0.36299176291521174	0.9206349206349206	0.15962732919254657	0.17775372775372772	0.26339285714285715	0.0	1.0	0.03835227272727273	0.0	0.14285714285714285	0.32166666666666666	0.26666666666666666
