train_protocol	rollout_mode	start_stage	target_stage	start_tau	target_tau	n_predicted_particles	n_observed_samples	latent_mean_rmse	latent_mmd_rbf	latent_sliced_wasserstein	latent_covariance_frobenius	dmr_mean_rmse	dmr_correlation	dmr_distributional_rmse	basin_threshold_morula_q90	pred_basin_occupancy	observed_basin_occupancy	pred_mean_distance_to_morula_centroid	observed_mean_distance_to_morula_centroid
full_all_transitions	deterministic	4-cell	morula	0.5	0.8333333333333334	25	8	0.9722596337255641	1.1062611544077119	0.9067160201726189	1.1251821072931716	0.2437535913038543	0.6404732974420093	0.24381847716974275	1.5666635350021403	0.16	0.875	1.6960939395752488	1.0224014859114376
full_all_transitions	stochastic_residual	4-cell	morula	0.5	0.8333333333333334	500	8	1.1820202897015861	0.11543745220931578	3.557822018440384	42.16763894657203	0.2443098208686658	0.6303289331824928	0.2878834416295262	1.5666635350021403	0.02	0.875	7.943773847737564	1.0224014859114376
full_all_transitions	deterministic	4-cell	blastocyst	0.5	1.0	25	5	1.0115129512767325	1.0207330151729521	0.9209558064336792	1.140979942617039	0.1539820665167858	0.6731156406747334	0.1539956963154657	1.5666635350021403	0.0	0.0	1.6889563495714506	3.397489915056115
full_all_transitions	stochastic_residual	4-cell	blastocyst	0.5	1.0	500	5	1.145746422777182	0.11500866155201162	3.6174432877270313	44.769991626213915	0.1589450023695877	0.6627234100753269	0.22284340382243853	1.5666635350021403	0.004	0.0	8.066802849902972	3.397489915056115
full_all_transitions	deterministic	8-cell	8-cell	0.6666666666666666	0.6666666666666666	45	45	0.0	0.0	0.0	0.0	0.09901868669855979	0.9390599665047517	0.10474191612042263	1.5666635350021403	0.37777777777777777	0.37777777777777777	1.9475723812798929	1.9475723812798929
full_all_transitions	stochastic_residual	8-cell	8-cell	0.6666666666666666	0.6666666666666666	900	45	8.634318976846619e-15	2.220446049250313e-16	0.03362138185719335	0.03792321055721394	0.09901868669855973	0.9390599665047518	0.10474191612042262	1.5666635350021403	0.37777777777777777	0.37777777777777777	1.947572381279893	1.9475723812798929
full_all_transitions	deterministic	8-cell	morula	0.6666666666666666	0.8333333333333334	45	8	1.3374443859418597	1.0362354095851287	1.2052232198348918	1.0240771399240507	0.24709249536111969	0.6202507608444443	0.2475988628005693	1.5666635350021403	0.022222222222222223	0.875	2.3611295867462485	1.0224014859114376
full_all_transitions	stochastic_residual	8-cell	morula	0.6666666666666666	0.8333333333333334	900	8	1.395530323593021	0.12848462329617139	3.480242788109602	39.333225846266316	0.24791199738547653	0.6120572787611612	0.2895909287093755	1.5666635350021403	0.006666666666666667	0.875	7.710582755549845	1.0224014859114376
full_all_transitions	deterministic	8-cell	blastocyst	0.6666666666666666	1.0	45	5	0.9251226340749634	0.9600583888133825	0.8714501541978443	1.117048953589874	0.15276235649542713	0.679335104331157	0.15284611148202046	1.5666635350021403	0.0	0.0	1.8509147605644805	3.397489915056115
full_all_transitions	stochastic_residual	8-cell	blastocyst	0.6666666666666666	1.0	900	5	0.9533893485709997	0.10683931887941522	3.551242733472582	43.97161457134166	0.15750713864178623	0.6685337047138573	0.2207577369873729	1.5666635350021403	0.0077777777777777776	0.0	7.98198318986168	3.397489915056115
leave_morula_transitions	deterministic	MII oocyte	MII oocyte	0.0	0.0	36	36	0.0	0.0	0.0	0.0	0.033000156429057355	0.9958510597738592	0.10350441372305587	1.5666635350021403	0.0	0.0	11.446637235175949	11.446637235175949
leave_morula_transitions	stochastic_residual	MII oocyte	MII oocyte	0.0	0.0	720	36	5.3182657297855745e-15	0.0	0.2092436795996681	1.0219698063843037	0.03300015642905743	0.9958510597738595	0.10350441372305587	1.5666635350021403	0.0	0.0	11.446637235175952	11.446637235175949
leave_morula_transitions	deterministic	MII oocyte	zygote/PN	0.0	0.16666666666666666	36	30	0.4919326179234285	0.35151558379634174	1.4610376207610178	11.714698571051377	0.049089352846685606	0.993484188473811	0.058373120272448654	1.5666635350021403	0.0	0.0	9.106956556312332	10.476711921316689
leave_morula_transitions	stochastic_residual	MII oocyte	zygote/PN	0.0	0.16666666666666666	720	30	0.5010715778971144	0.056849091746859814	2.2000580432581742	33.07647029220574	0.06689636226332943	0.9892622747259349	0.16437359304206753	1.5666635350021403	0.0	0.0	11.697886573269502	10.476711921316689
leave_morula_transitions	deterministic	MII oocyte	2-cell	0.0	0.3333333333333333	36	20	0.11098739914714811	0.5024830636684454	0.8306824704997747	3.0792551236322208	0.0991586940773086	0.8804633639139883	0.09945776622703854	1.5666635350021403	0.0	0.0	3.6339235158511127	3.895913884170207
leave_morula_transitions	stochastic_residual	MII oocyte	2-cell	0.0	0.3333333333333333	720	20	0.2156872155951079	0.08471808468047848	2.9984177646165904	41.49909169233427	0.10754181982999793	0.8691218819117913	0.19001429993549798	1.5666635350021403	0.004166666666666667	0.0	8.27181376562706	3.895913884170207
leave_morula_transitions	deterministic	MII oocyte	4-cell	0.0	0.5	36	25	1.294221387660362	0.8125725660669292	1.2349278990057777	1.7703283249874682	0.13140341402352232	0.8027529923555926	0.131433658890601	1.5666635350021403	0.0	0.0	2.6082739410290023	4.246478430257651
leave_morula_transitions	stochastic_residual	MII oocyte	4-cell	0.0	0.5	720	25	1.4335183060599588	0.12501226866104975	3.4663628972840517	45.30220079502594	0.1460883737677666	0.7840599398699509	0.21547179657241103	1.5666635350021403	0.009722222222222222	0.0	8.182946069509894	4.246478430257651
leave_morula_transitions	deterministic	MII oocyte	8-cell	0.0	0.6666666666666666	36	45	1.0791462055647274	0.5704242283478584	1.098017684424807	1.7937566463493784	0.11207955499039736	0.9260053062977949	0.1120818327575867	1.5666635350021403	0.0	0.37777777777777777	2.4255110252498246	1.9475723812798929
leave_morula_transitions	stochastic_residual	MII oocyte	8-cell	0.0	0.6666666666666666	720	45	1.1798930853258032	0.12021270615326207	3.4268111678870268	46.840536247106115	0.12165605232350166	0.9041224499787669	0.2012141036478102	1.5666635350021403	0.015277777777777777	0.37777777777777777	8.35156237469496	1.9475723812798929
leave_morula_transitions	deterministic	MII oocyte	morula	0.0	0.8333333333333334	36	8	1.3602970153985123	0.8503288825559046	1.4012060671760425	1.1332081128907976	0.2470835268935801	0.6205148587843656	0.24708360754760333	1.5666635350021403	0.0	0.875	2.3561091386452997	1.0224014859114376
leave_morula_transitions	stochastic_residual	MII oocyte	morula	0.0	0.8333333333333334	720	8	1.4385856376647366	0.12969427138797274	3.7008436286081925	46.77604396951173	0.24941007773454987	0.6050753038787708	0.29527822781493407	1.5666635350021403	0.006944444444444444	0.875	8.228998193014913	1.0224014859114376
leave_morula_transitions	deterministic	MII oocyte	blastocyst	0.0	1.0	36	5	0.9716714336831639	0.9552753860524978	0.95262372166573	1.1465499415463913	0.15345272006628688	0.6910369601468643	0.15345273236099125	1.5666635350021403	0.0	0.0	2.3132020068020283	3.397489915056115
leave_morula_transitions	stochastic_residual	MII oocyte	blastocyst	0.0	1.0	720	5	0.8526934602923035	0.10502791193099048	3.6705003832141365	48.731918482877425	0.1598616207984019	0.6722305082253532	0.2266661774533443	1.5666635350021403	0.002777777777777778	0.0	8.38417938687763	3.397489915056115
leave_morula_transitions	deterministic	zygote/PN	zygote/PN	0.16666666666666666	0.16666666666666666	30	30	0.0	0.0	0.0	0.0	0.041099346165881956	0.9933843213424108	0.08915314043668542	1.5666635350021403	0.0	0.0	10.476711921316689	10.476711921316689
leave_morula_transitions	stochastic_residual	zygote/PN	zygote/PN	0.16666666666666666	0.16666666666666666	600	30	1.2127376262701771e-14	0.0	0.08045748614488629	0.4374356026288835	0.04109934616588192	0.9933843213424111	0.08915314043668542	1.5666635350021403	0.0	0.0	10.476711921316689	10.476711921316689
leave_morula_transitions	deterministic	zygote/PN	2-cell	0.16666666666666666	0.3333333333333333	30	20	0.2366440812626483	0.09533170132005697	0.538734727459983	2.898687002052005	0.10024272495522238	0.8796373509050885	0.10719729375338317	1.5666635350021403	0.0	0.0	3.9542357742551304	3.895913884170207
leave_morula_transitions	stochastic_residual	zygote/PN	2-cell	0.16666666666666666	0.3333333333333333	600	20	0.36471344833712843	0.09284179540738124	2.841082941249142	41.56337315162579	0.10583514709215149	0.8705468773179079	0.1815728443740363	1.5666635350021403	0.005	0.0	8.378428728474269	3.895913884170207
leave_morula_transitions	deterministic	zygote/PN	4-cell	0.16666666666666666	0.5	30	25	1.2847279059179788	0.7166279456997852	1.1926203100166886	1.7357417280334848	0.13129260541038756	0.803163468264307	0.13164493569289373	1.5666635350021403	0.0	0.0	2.6557259940727778	4.246478430257651
leave_morula_transitions	stochastic_residual	zygote/PN	4-cell	0.16666666666666666	0.5	600	25	1.2731898731731681	0.11918777165515104	3.40203761719246	41.990141009052984	0.14188431691625228	0.7887170084373468	0.21075940599356288	1.5666635350021403	0.011666666666666667	0.0	8.084341702010123	4.246478430257651
leave_morula_transitions	deterministic	zygote/PN	8-cell	0.16666666666666666	0.6666666666666666	30	45	1.0816074697619138	0.5587328115402466	1.1262663175154457	1.7861551710340324	0.11212833257801352	0.9258617530668687	0.11215322011721619	1.5666635350021403	0.0	0.37777777777777777	2.4350720846200242	1.9475723812798929
