module_id	candidate_control	control_modality	control_value	control_stage_window	leakage_status	interpretation	control_value_z	n_DMRs	latent_control_PC1	latent_control_PC2	latent_control_PC3	latent_control_norm	ridge_weight	candidate_control_direction_PC1	candidate_control_direction_PC2	candidate_control_direction_PC3	rna_dataset
M01	RNA_transition_activity_GSE44183_external_8cell_to_morula_M01	RNA	0.15195898095498245	8-cell_to_morula	methylation_non_leaking_external_RNA_transition_no_gene_link	GSE44183_external stage-level RNA transition activity gates the pre-specified residual module direction; not gene-linked yet.	0.15195898095498245	21	-0.3117448188641859	-0.0636752082685404	-0.2795223512991518	0.4235234457648272		-0.04737242499259728	-0.00967601976058367	-0.04247593165755972	GSE44183_external
M02	RNA_transition_activity_GSE44183_external_8cell_to_morula_M02	RNA	0.15195898095498245	8-cell_to_morula	methylation_non_leaking_external_RNA_transition_no_gene_link	GSE44183_external stage-level RNA transition activity gates the pre-specified residual module direction; not gene-linked yet.	0.15195898095498245	30	0.0309839911569153	0.2007135480187998	-0.1859313267638452	0.2753477698084201		0.004708295722123036	0.03050022622079575	-0.028253934942641768	GSE44183_external
M05	RNA_transition_activity_GSE44183_external_8cell_to_morula_M05	RNA	0.15195898095498245	8-cell_to_morula	methylation_non_leaking_external_RNA_transition_no_gene_link	GSE44183_external stage-level RNA transition activity gates the pre-specified residual module direction; not gene-linked yet.	0.15195898095498245	6	-0.0709520148060098	-0.3247762057329219	-0.516029791698755	0.6138407921733174		-0.010781795866624075	-0.04935266126160054	-0.07841536128895467	GSE44183_external
M12	RNA_transition_activity_GSE44183_external_8cell_to_morula_M12	RNA	0.15195898095498245	8-cell_to_morula	methylation_non_leaking_external_RNA_transition_no_gene_link	GSE44183_external stage-level RNA transition activity gates the pre-specified residual module direction; not gene-linked yet.	0.15195898095498245	4	-0.0156929743396202	0.0433355236843867	-0.2064177489278492	0.2115006480582615		-0.002384688388801374	0.00658522201822991	-0.03136703077809738	GSE44183_external
M10	RNA_transition_activity_GSE44183_external_8cell_to_morula_M10	RNA	0.15195898095498245	8-cell_to_morula	methylation_non_leaking_external_RNA_transition_no_gene_link	GSE44183_external stage-level RNA transition activity gates the pre-specified residual module direction; not gene-linked yet.	0.15195898095498245	3	-0.1427484754713723	-0.0500932577625472	-0.1450418877707968	0.2095796052357729		-0.02169191286550704	-0.007612120402311936	-0.02204041746143721	GSE44183_external
