feature_set	random_iter	PC1_control	PC2_control	PC3_control	direction_cosine_to_measured_correction	latent_mean_rmse	latent_mmd_rbf	latent_sliced_wasserstein	latent_covariance_frobenius	dmr_mean_rmse	dmr_correlation	dmr_distributional_rmse	basin_radius_q90	basin_radius_q95	pred_basin_occupancy_q90	pred_basin_occupancy_q95	observed_basin_occupancy_q90	observed_basin_occupancy_q95	pred_mean_distance_to_morula_centroid	observed_mean_distance_to_morula_centroid
all_motifs_zero_filled_zscore	12	0.36278220333898603	0.046955872691108215	-0.13761799727461765	-0.03060248991849389	1.2256560572173973	0.9511693565513943	1.0451279885027762	0.8487798699346262	0.24528732020300015	0.6238583284253858	0.24581099481347582	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.2222222222222222	0.875	0.875	2.2039136608390555	1.0224014859114376
all_motifs_zero_filled_zscore	13	-0.40217646490184544	0.11484647602184793	0.22511426999832923	-0.11899192174786699	1.2602178717598462	0.9730598289578595	1.0956281028900943	0.8487798699346262	0.24608383975216067	0.6226351539251876	0.24660607518833016	1.5666635350021403	1.9104332695957345	0.0	0.08888888888888889	0.875	0.875	2.275487028465006	1.0224014859114376
all_motifs_zero_filled_zscore	14	-0.41698707691980086	0.1281836022572937	0.18089570007538872	-0.021638037565604343	1.234200020279199	0.9581645785534072	1.1577798664655528	0.8487798699346262	0.24581314253784917	0.6236973342756394	0.24633596017904189	1.5666635350021403	1.9104332695957345	0.0	0.15555555555555556	0.875	0.875	2.2326637396661693	1.0224014859114376
all_motifs_zero_filled_zscore	15	-0.29303076924753174	-0.039042277565895095	-0.17227177449764003	0.7939046955403979	1.0478964855601047	0.8316797222781964	0.8509900958965225	0.8487798699346262	0.24394086537682183	0.6310556583984348	0.24446580182724084	1.5666635350021403	1.9104332695957345	0.13333333333333333	0.4888888888888889	0.875	0.875	1.9210918941991517	1.0224014859114376
all_motifs_zero_filled_zscore	16	-0.10339584599404758	-0.5858907073618417	-0.546390657828149	0.6858304182378895	0.9412895779142	0.6980511054677688	0.8376944967048876	0.8487798699346262	0.24290863885525574	0.636239383958529	0.2434167782705264	1.5666635350021403	1.9104332695957345	0.4	0.6	0.875	0.875	1.7277601730258776	1.0224014859114376
all_motifs_zero_filled_zscore	17	0.35280180841715764	0.16970200221186205	-0.018540972648681493	-0.30671558791456477	1.2853962365802702	0.987614558307494	1.1501035468475473	0.8487798699346262	0.24590443102038215	0.6211789320483049	0.24642775295428443	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.13333333333333333	0.875	0.875	2.3056230542109843	1.0224014859114376
all_motifs_zero_filled_zscore	18	0.3707407578243009	-0.2516447471079279	-0.3930796846024593	0.37912983438831904	1.1138389397173798	0.8620990543598597	1.0742965282798376	0.8487798699346262	0.24420970102675296	0.628818870270252	0.24472945362625695	1.5666635350021403	1.9104332695957345	0.15555555555555556	0.4666666666666667	0.875	0.875	2.0120700135059266	1.0224014859114376
all_motifs_zero_filled_zscore	19	-0.26653238535964774	-0.739056646061326	-0.4791978691375497	0.604856027850786	0.9732339763310959	0.7174853553879288	0.8353098115785507	0.8487798699346262	0.2431897560130149	0.6366127324758852	0.24369526869531755	1.5666635350021403	1.9104332695957345	0.3111111111111111	0.5555555555555556	0.875	0.875	1.7797783808765548	1.0224014859114376
all_motifs_zero_filled_zscore	20	-0.34381348142554974	0.3116255711505395	0.25072966092032334	-0.2003445065429375	1.293696708151104	0.9891233676990975	1.243904360703437	0.8487798699346263	0.24635892257793915	0.6205977610344022	0.24688057447163117	1.5666635350021403	1.9104332695957345	0.0	0.08888888888888889	0.875	0.875	2.331656734785571	1.0224014859114376
all_motifs_zero_filled_zscore	21	-0.25399027511617384	0.14128337974529695	0.31060197075629215	-0.45251430237082446	1.3271484540264218	1.0080907516961366	1.2117860634636735	0.8487798699346262	0.24673520470982543	0.6194385844915208	0.2472566126321949	1.5666635350021403	1.9104332695957345	0.0	0.044444444444444446	0.875	0.875	2.3849233241402095	1.0224014859114376
all_motifs_zero_filled_zscore	22	0.04708727555496661	-0.18518671184172097	0.014882664901082893	-0.14972368815625128	1.219305386980974	0.9439848005052407	1.1302422489553976	0.8487798699346262	0.24543173910533436	0.6247227802801181	0.24595509772803095	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.195899298840346	1.0224014859114376
all_motifs_zero_filled_zscore	23	0.44256953805904964	0.22684739265753634	0.009371302431047904	-0.3642574660255538	1.3296030360142896	1.0117750172756237	1.1981239159007477	0.8487798699346262	0.24633138685148817	0.6193231761794593	0.24685385530222653	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.1111111111111111	0.875	0.875	2.3791461424838114	1.0224014859114376
all_motifs_zero_filled_zscore	24	0.37928655131993794	0.5986419987612897	0.3891681701856241	-0.6359069297761805	1.5374580431327634	1.0959284409145067	1.406146143543841	0.8487798699346262	0.248759843945242	0.6091262476996068	0.24927722256366752	1.5666635350021403	1.9104332695957345	0.0	0.022222222222222223	0.875	0.875	2.7329808740543133	1.0224014859114376
all_motifs_zero_filled_zscore	25	0.10363882706410227	-0.6052547693900897	-0.3877908409631458	0.45266473245830724	1.0751206518409109	0.8105837254516166	0.9796839910106833	0.8487798699346262	0.24394515317729157	0.6317558101280796	0.24445767946976188	1.5666635350021403	1.9104332695957345	0.2	0.5111111111111111	0.875	0.875	1.9449613624374107	1.0224014859114376
all_motifs_zero_filled_zscore	26	-0.22383705111567456	0.27021422184149047	0.08759199373730432	5.5644277340521437e-05	1.2158703874193804	0.9461142781672213	1.0796130623433768	0.8487798699346263	0.24545070804979352	0.62389599960672	0.24597504713189927	1.5666635350021403	1.9104332695957345	0.022222222222222223	0.17777777777777778	0.875	0.875	2.20002107587981	1.0224014859114376
all_motifs_zero_filled_zscore	27	-0.15027626158635904	-0.6535690608475294	-0.5353569464526468	0.6558486894502374	0.9496401289072777	0.6996180145961525	0.835204016771619	0.8487798699346262	0.24297870623073764	0.6364608785889345	0.24348528721021107	1.5666635350021403	1.9104332695957345	0.37777777777777777	0.5777777777777777	0.875	0.875	1.7405844911984678	1.0224014859114376
all_motifs_zero_filled_zscore	28	0.19622228014892354	-0.42124208545583447	-0.323208058264686	0.40763950717085845	1.105634751197279	0.8489377913403326	0.9721640838905622	0.8487798699346263	0.24422416992643273	0.6297318097578877	0.24474254593391828	1.5666635350021403	1.9104332695957345	0.17777777777777778	0.4666666666666667	0.875	0.875	1.9984652033709633	1.0224014859114376
all_motifs_zero_filled_zscore	29	0.2494189390599639	-0.1788680377721107	-0.06391549697020679	-0.10574352713265987	1.2301981094556773	0.9489082514261499	1.1341623861126844	0.8487798699346262	0.2454502162259914	0.624115801447621	0.24597316275384903	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.28888888888888886	0.875	0.875	2.210627236866556	1.0224014859114376
all_motifs_zero_filled_zscore	30	0.01996513619754299	-0.378435904520925	-0.4796973254476012	0.7228762303907603	0.9737163796560383	0.7455087174082518	0.7889822293140778	0.8487798699346262	0.24313760437769574	0.6341496903480593	0.24365326460248632	1.5666635350021403	1.9104332695957345	0.35555555555555557	0.5777777777777777	0.875	0.875	1.7840344014885072	1.0224014859114376
all_motifs_zero_filled_zscore	31	-0.13905385816761115	0.22994793154437887	0.341988351778567	-0.6133979758613717	1.3663191983807448	1.0264084468741057	1.1203913740416112	0.8487798699346262	0.24710485141814514	0.6173163100196439	0.24762564575454726	1.5666635350021403	1.9104332695957345	0.0	0.044444444444444446	0.875	0.875	2.449443469561678	1.0224014859114376
all_motifs_zero_filled_zscore	32	0.1163348890496124	-0.45011813657139393	-0.3429347921756827	0.484538978153217	1.0765009942176789	0.8252381003063647	0.9159585629584376	0.8487798699346262	0.24398727643363968	0.6309564389235022	0.2445046632480096	1.5666635350021403	1.9104332695957345	0.2	0.4666666666666667	0.875	0.875	1.9507900217166498	1.0224014859114376
all_motifs_zero_filled_zscore	33	-0.2791059358078195	-0.4695704226666809	-0.07628148201583299	0.33474535401900646	1.131728353102402	0.8789290510976409	0.9924812479878053	0.8487798699346262	0.24466676356222639	0.6300474006435501	0.2451875794785382	1.5666635350021403	1.9104332695957345	0.1111111111111111	0.37777777777777777	0.875	0.875	2.051009590985446	1.0224014859114376
all_motifs_zero_filled_zscore	34	0.35508732277204147	-0.3044225285332113	-0.39994994438447545	0.38863268686814834	1.1091512035509545	0.8553472949999955	0.9514639981700405	0.8487798699346262	0.24417962999356005	0.629128739861998	0.2446983347120134	1.5666635350021403	1.9104332695957345	0.15555555555555556	0.4666666666666667	0.875	0.875	2.0035529529065124	1.0224014859114376
all_motifs_zero_filled_zscore	35	-0.013251891761131436	0.5666282584424563	0.34099810916314177	-0.4828053253043515	1.4220824406274728	1.0490405507146607	1.258550705818363	0.8487798699346262	0.2475258701708517	0.6143764031073176	0.24804579637611898	1.5666635350021403	1.9104332695957345	0.0	0.022222222222222223	0.875	0.875	2.542903365411211	1.0224014859114376
all_motifs_zero_filled_zscore	36	0.2494189390599639	-0.1788680377721107	-0.06391549697020679	-0.10574352713265987	1.2301981094556773	0.9489082514261499	1.0941544516915838	0.8487798699346262	0.2454502162259914	0.624115801447621	0.24597316275384903	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.28888888888888886	0.875	0.875	2.210627236866556	1.0224014859114376
all_motifs_zero_filled_zscore	37	-0.3092952559515132	-0.0451852247822254	0.28632873077352144	-0.344224448851718	1.3024929289243896	0.996297403215648	1.0846624147378825	0.8487798699346262	0.24649701559969447	0.6213090246564731	0.2470188325545946	1.5666635350021403	1.9104332695957345	0.0	0.044444444444444446	0.875	0.875	2.342805939161365	1.0224014859114376
all_motifs_zero_filled_zscore	38	0.2022872139084605	0.6880026140300516	0.3093551530883034	-0.4792647811792217	1.4682671328341055	1.0684925886575682	1.3579298732488656	0.8487798699346262	0.2478585139860952	0.6125468770332556	0.24837777010994855	1.5666635350021403	1.9104332695957345	0.0	0.022222222222222223	0.875	0.875	2.618261119345649	1.0224014859114376
all_motifs_zero_filled_zscore	39	-0.05099327969005582	-0.6176822904737307	-0.5108408252123879	0.6246081376969763	0.9777171804816394	0.727108388684113	0.8928451243311444	0.8487798699346263	0.24317022376098982	0.6352060962279674	0.24367854226030178	1.5666635350021403	1.9104332695957345	0.3111111111111111	0.5555555555555556	0.875	0.875	1.7856648575521836	1.0224014859114376
all_motifs_zero_filled_zscore	40	0.06102990821427304	-0.6365867410989162	-0.3672080321584534	0.4427437539243411	1.0791012452276083	0.8128972551086959	0.9502352230036697	0.8487798699346262	0.24398752218303454	0.631876208529795	0.24449975393580425	1.5666635350021403	1.9104332695957345	0.2	0.4888888888888889	0.875	0.875	1.9517285759377716	1.0224014859114376
all_motifs_zero_filled_zscore	41	0.10279660997974285	-0.17686322434241086	0.11969475346645941	-0.6200287128249358	1.2871487979635587	0.9843815573709016	1.1289053108406182	0.8487798699346262	0.24612534323105903	0.6218806951395862	0.2466478964461948	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.15555555555555556	0.875	0.875	2.308796762083735	1.0224014859114376
all_motifs_zero_filled_zscore	42	-0.3472619935433183	-0.3395411521292066	0.008560991381058758	0.26782056374237007	1.1547670285204097	0.9021290080530899	1.0042454306163808	0.8487798699346262	0.24495664478955612	0.62868123093586	0.2454791916256558	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.35555555555555557	0.875	0.875	2.0933414841490836	1.0224014859114376
all_motifs_zero_filled_zscore	43	0.16115959345603856	0.019915870786280737	0.14531014438845347	-0.89993058445758	1.31218651543553	1.0002263979069514	1.1669341615398972	0.8487798699346262	0.24636862527950967	0.6201290122123506	0.24689101220605866	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.08888888888888889	0.875	0.875	2.352252480641552	1.0224014859114376
all_motifs_zero_filled_zscore	44	-0.34381348142554974	0.3116255711505395	0.25072966092032334	-0.2003445065429375	1.293696708151104	0.9891233676990975	1.187520210196387	0.8487798699346263	0.24635892257793915	0.6205977610344022	0.24688057447163117	1.5666635350021403	1.9104332695957345	0.0	0.08888888888888889	0.875	0.875	2.331656734785571	1.0224014859114376
all_motifs_zero_filled_zscore	45	-0.35872472301771224	0.21229335539140362	0.16718315105271256	-0.0470753530211148	1.2374359770226	0.9592436418531278	1.0007089172688477	0.8487798699346262	0.24579022508324266	0.6232391736034162	0.24631341558799336	1.5666635350021403	1.9104332695957345	0.0	0.15555555555555556	0.875	0.875	2.237734643871918	1.0224014859114376
all_motifs_zero_filled_zscore	46	0.31861323038678047	0.39407327248072516	0.36253877700407655	-0.7431349926714289	1.4847989945342412	1.07840087751436	1.2464888300651036	0.8487798699346262	0.24824566496794198	0.6115848631035216	0.2487641129760697	1.5666635350021403	1.9104332695957345	0.0	0.022222222222222223	0.875	0.875	2.6437733365545624	1.0224014859114376
all_motifs_zero_filled_zscore	47	0.3287243813168298	0.2618187805901943	0.10587232195036858	-0.524986304455364	1.3461289794073772	1.019372271183079	1.0810230108718368	0.8487798699346262	0.24658153206084385	0.618360226747391	0.24710347161233503	1.5666635350021403	1.9104332695957345	0.022222222222222223	0.1111111111111111	0.875	0.875	2.408885562000866	1.0224014859114376
all_motifs_zero_filled_zscore	48	0.049184424387503034	-0.19496054730973766	-0.22325403534874066	0.6349096572164173	1.0959097044932842	0.8579342020399057	1.0195502513901435	0.8487798699346262	0.2442087380945259	0.6293964145506655	0.24473157453450498	1.5666635350021403	1.9104332695957345	0.15555555555555556	0.4444444444444444	0.875	0.875	1.989851006841329	1.0224014859114376
all_motifs_zero_filled_zscore	49	0.4875894239399477	0.3786383375128175	0.02913043583057913	-0.35450925341014866	1.3656972601869914	1.0303030576286942	1.2505336147403079	0.8487798699346262	0.246629069608846	0.6178337201209418	0.2471509087693592	1.5666635350021403	1.9104332695957345	0.022222222222222223	0.1111111111111111	0.875	0.875	2.440372854615726	1.0224014859114376
all_motifs_zero_filled_zscore	50	-0.15027626158635904	-0.6535690608475294	-0.5353569464526468	0.6558486894502374	0.9496401289072777	0.6996180145961525	0.8394452993733322	0.8487798699346262	0.24297870623073764	0.6364608785889345	0.24348528721021107	1.5666635350021403	1.9104332695957345	0.37777777777777777	0.5777777777777777	0.875	0.875	1.7405844911984678	1.0224014859114376
all_motifs_zero_filled_zscore	51	-0.26651050339651644	-0.4271031318425669	-0.07075337317304015	0.3423111738965454	1.1314701891613888	0.8804813566557602	0.9665979957469641	0.8487798699346262	0.24467277152172187	0.6297759055674256	0.24519409419895294	1.5666635350021403	1.9104332695957345	0.1111111111111111	0.37777777777777777	0.875	0.875	2.0512503718828543	1.0224014859114376
all_motifs_zero_filled_zscore	52	0.12697466665427778	-0.15631066072616148	0.034609398812079584	-0.3811015740792214	1.2475565159627022	0.9613322930600846	1.0593659329973923	0.8487798699346262	0.24569090311716502	0.6234065786341094	0.24621399765948043	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.2222222222222222	0.875	0.875	2.2422128069128973	1.0224014859114376
all_motifs_zero_filled_zscore	53	-0.2587457860665233	-0.013831214904321508	-0.18883359471593497	0.8528863707659358	1.0444216462823073	0.8292748600241016	0.9561340393470894	0.8487798699346262	0.2438806082845115	0.631055048022852	0.2444056967779367	1.5666635350021403	1.9104332695957345	0.13333333333333333	0.4888888888888889	0.875	0.875	1.914942115954684	1.0224014859114376
all_motifs_zero_filled_zscore	54	-0.3356402612923204	-0.334059060120172	-0.31827947143228663	0.7495127468242728	0.9756001462716214	0.7612545568231601	0.8550549823494639	0.8487798699346262	0.24335952875082326	0.6346026621946992	0.24387954959286107	1.5666635350021403	1.9104332695957345	0.35555555555555557	0.6	0.875	0.875	1.798126705566668	1.0224014859114376
all_motifs_zero_filled_zscore	55	-0.429683138905311	-0.026953030561402087	0.13603965128792567	0.08551992492982273	1.2038764918342884	0.9403200102873047	1.130170976284281	0.8487798699346262	0.24552440960105307	0.6255091934084653	0.24604794648942505	1.5666635350021403	1.9104332695957345	0.022222222222222223	0.26666666666666666	0.875	0.875	2.181050016779123	1.0224014859114376
all_motifs_zero_filled_zscore	56	0.46905793219044634	0.25518958742565867	-0.07470004996377853	-0.21152273443811384	1.2997774524758463	0.9969292011574891	1.1024099406499306	0.8487798699346262	0.24593948931624782	0.6207551152238733	0.24646272958556126	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.1111111111111111	0.875	0.875	2.328734993645042	1.0224014859114376
all_motifs_zero_filled_zscore	57	0.4419870160216449	0.37497334905883156	-0.007158118298712546	-0.28999988764211065	1.3338966882635086	1.0147485956752684	1.228542061337342	0.8487798699346262	0.24627414029685518	0.6192215038430215	0.24679672993852694	1.5666635350021403	1.9104332695957345	0.022222222222222223	0.1111111111111111	0.875	0.875	2.3873620490980025	1.0224014859114376
all_motifs_zero_filled_zscore	58	-0.26651050339651644	-0.4271031318425669	-0.07075337317304015	0.3423111738965454	1.1314701891613888	0.8804813566557602	0.9452769645587473	0.8487798699346262	0.24467277152172187	0.6297759055674256	0.24519409419895294	1.5666635350021403	1.9104332695957345	0.1111111111111111	0.37777777777777777	0.875	0.875	2.0512503718828543	1.0224014859114376
all_motifs_zero_filled_zscore	59	0.25363708087963177	0.46452943712430156	0.4263585529606907	-0.7333213621299379	1.5093284354546799	1.0863023618685737	1.2591562929647035	0.8487798699346262	0.24856265608920672	0.61022417656358	0.24908044429765328	1.5666635350021403	1.9104332695957345	0.0	0.022222222222222223	0.875	0.875	2.686344164053003	1.0224014859114376
all_motifs_zero_filled_zscore	60	-0.3639891851351305	-0.2782886635187008	-0.2034152742624269	0.6610543108917277	1.0296530805933835	0.8104124938634029	0.8892225855054818	0.8487798699346262	0.24383866875236843	0.6327130199110101	0.2443611244452382	1.5666635350021403	1.9104332695957345	0.24444444444444444	0.4666666666666667	0.875	0.875	1.8885867886355527	1.0224014859114376
all_motifs_zero_filled_zscore	61	-0.10339584599404758	-0.5858907073618417	-0.546390657828149	0.6858304182378895	0.9412895779142	0.6980511054677688	0.820638392536664	0.8487798699346262	0.24290863885525574	0.636239383958529	0.2434167782705264	1.5666635350021403	1.9104332695957345	0.4	0.6	0.875	0.875	1.7277601730258776	1.0224014859114376
all_motifs_zero_filled_zscore	62	0.44256953805904964	0.22684739265753634	0.009371302431047904	-0.3642574660255538	1.3296030360142896	1.0117750172756237	1.1510546084441535	0.8487798699346262	0.24633138685148817	0.6193231761794593	0.24685385530222653	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.1111111111111111	0.875	0.875	2.3791461424838114	1.0224014859114376
all_motifs_zero_filled_zscore	63	-0.20985832231317372	-0.7345018473963538	-0.43409893909259856	0.5613887758801435	1.0049248552504413	0.7461405623737187	0.8990097806249873	0.8487798699346263	0.24342360350488854	0.6354810316895975	0.24393056375257346	1.5666635350021403	1.9104332695957345	0.26666666666666666	0.5111111111111111	0.875	0.875	1.831155776903715	1.0224014859114376
all_motifs_zero_filled_zscore	64	-0.3598574259546214	-0.3820084429533207	0.0030328825382659186	0.26809231649341514	1.1541134753734335	0.900522298943001	1.0574933606550945	0.8487798699346262	0.2449442760790327	0.6289801476539496	0.24546628185559238	1.5666635350021403	1.9104332695957345	0.06666666666666667	0.35555555555555557	0.875	0.875	2.0916797061408094	1.0224014859114376
all_motifs_zero_filled_zscore	65	0.3251383499059981	-0.2553097355619138	-0.4293682387317509	0.46470282773692156	1.0817093829482172	0.8375311873268059	0.9466959458506321	0.8487798699346262	0.2439249786239762	0.6299805533240959	0.24444407201390142	1.5666635350021403	1.9104332695957345	0.17777777777777778	0.4666666666666667	0.875	0.875	1.959114474719689	1.0224014859114376
all_motifs_zero_filled_zscore	66	-0.49877680065792057	-0.48722499881965625	-0.2510866827416875	0.5806020524399463	1.0112941771812416	0.7855066289888883	0.954260623019584	0.8487798699346262	0.243719661252197	0.634759860564163	0.2442372503447589	1.5666635350021403	1.9104332695957345	0.24444444444444444	0.5333333333333333	0.875	0.875	1.8566223738257577	1.0224014859114376
all_motifs_zero_filled_zscore	67	0.054250119378551384	-0.35322484185935143	-0.49625914566589613	0.7255947734408739	0.9724696362833413	0.7451021371524846	0.8561544294586177	0.8487798699346262	0.24310652454787796	0.6340585760145244	0.24362233866861158	1.5666635350021403	1.9104332695957345	0.3333333333333333	0.5555555555555556	0.875	0.875	1.781675716429136	1.0224014859114376
all_motifs_zero_filled_zscore	68	-0.38252067688463187	-0.40173741360585963	-0.3072457600567845	0.6882548343941747	0.9824255703712821	0.7635205305872486	0.8893121573312968	0.8487798699346262	0.24343507927945895	0.6348333126634745	0.24395384088910793	1.5666635350021403	1.9104332695957345	0.3333333333333333	0.5777777777777777	0.875	0.875	1.8087719182481716	1.0224014859114376
all_motifs_zero_filled_zscore	69	0.1163348890496124	-0.45011813657139393	-0.3429347921756827	0.484538978153217	1.0765009942176789	0.8252381003063647	0.9603990663172641	0.8487798699346262	0.24398727643363968	0.6309564389235022	0.2445046632480096	1.5666635350021403	1.9104332695957345	0.2	0.4666666666666667	0.875	0.875	1.9507900217166498	1.0224014859114376
all_motifs_zero_filled_zscore	70	0.10300423201215726	0.652115843656253	0.2848390318480447	-0.4355771917786799	1.4283859219693962	1.0512954108958017	1.3004115281149007	0.8487798699346262	0.2474463524408364	0.6143274403149257	0.24796647165629004	1.5666635350021403	1.9104332695957345	0.0	0.022222222222222223	0.875	0.875	2.55218567840828	1.0224014859114376
all_motifs_zero_filled_zscore	71	0.3251383499059981	-0.2553097355619138	-0.4293682387317509	0.46470282773692156	1.0817093829482172	0.8375311873268059	0.95032640734154	0.8487798699346262	0.2439249786239762	0.6299805533240959	0.24444407201390142	1.5666635350021403	1.9104332695957345	0.17777777777777778	0.4666666666666667	0.875	0.875	1.959114474719689	1.0224014859114376
all_motifs_zero_filled_zscore	72	-0.1441414351217908	0.0762587118752336	0.20654896613121287	-0.5212027245335686	1.2835759271357858	0.9853642662970106	1.1668111961337453	0.8487798699346262	0.24620070017856335	0.621399019496501	0.24672343652666942	1.5666635350021403	1.9104332695957345	0.0	0.08888888888888889	0.875	0.875	2.309836116058346	1.0224014859114376
all_motifs_zero_filled_zscore	73	0.35280180841715764	0.16970200221186205	-0.018540972648681493	-0.30671558791456477	1.2853962365802702	0.987614558307494	1.0667103076600681	0.8487798699346262	0.24590443102038215	0.6211789320483049	0.24642775295428443	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.13333333333333333	0.875	0.875	2.3056230542109843	1.0224014859114376
all_motifs_zero_filled_zscore	74	0.225341511959636	-0.08675125939377841	0.06049779762884327	-0.5642539375794879	1.2844053226706524	0.9835701900965661	1.0931773360711499	0.8487798699346262	0.24604037288497804	0.6216048518195031	0.2465631676891402	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.15555555555555556	0.875	0.875	2.303332660922193	1.0224014859114376
all_motifs_zero_filled_zscore	75	0.10279660997974285	-0.17686322434241086	0.11969475346645941	-0.6200287128249358	1.2871487979635587	0.9843815573709016	1.0432102487354946	0.8487798699346262	0.24612534323105903	0.6218806951395862	0.2466478964461948	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.15555555555555556	0.875	0.875	2.308796762083735	1.0224014859114376
