feature_set	control_model	alpha	sign_status	branch	control_modality	biological_status	PC1_control	PC2_control	PC3_control	direction_cosine_to_measured_correction	PC3_negative_pull_recovered	latent_mean_rmse	latent_mmd_rbf	latent_sliced_wasserstein	latent_covariance_frobenius	dmr_mean_rmse	dmr_correlation	dmr_distributional_rmse	basin_radius_q90	basin_radius_q95	pred_basin_occupancy_q90	pred_basin_occupancy_q95	observed_basin_occupancy_q90	observed_basin_occupancy_q95	pred_mean_distance_to_morula_centroid	observed_mean_distance_to_morula_centroid
access_TF_activity_all_motifs_zero_filled_zscore	access_TF_activity_all_motifs_zero_filled_zscore	2.35	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	-0.2886914023730502	-0.4167659038689605	0.06794601903861062	0.10581227046088934	-0.0354345197302019	1.202966171201153	0.931750512846719	1.1391752553146905	0.8487798699346262	0.24536765445853245	0.6271979788972583	0.24588945698496334	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.28888888888888886	0.875	0.875	2.1709170627426335	1.0224014859114376
access_TF_activity_all_motifs_zero_filled_zscore	access_TF_activity_all_motifs_zero_filled_zscore_sign_flip	2.35	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	0.2886914023730502	0.4167659038689605	-0.06794601903861062	-0.10581227046088934	0.0354345197302019	1.2636657210536908	0.9764001477136285	1.1262079865086454	0.8487798699346262	0.2455159974658733	0.6221652062161582	0.2460401974089961	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.13333333333333333	0.875	0.875	2.2718109065528695	1.0224014859114376
access_TF_activity_all_motifs_zero_filled_zscore	access_TF_activity_all_motifs_zero_filled_zscore	2.4	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	-0.29483377263630656	-0.4256332635257469	0.06939167901815553	0.10581227046088931	-0.03618844568190832	1.2038628170762196	0.9321743094988271	1.0356061832133692	0.8487798699346262	0.24537569360517494	0.6272363094931307	0.24589739192602225	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.28888888888888886	0.875	0.875	2.1723565621853824	1.0224014859114376
access_TF_activity_all_motifs_zero_filled_zscore	access_TF_activity_all_motifs_zero_filled_zscore_sign_flip	2.4	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	0.29483377263630656	0.4256332635257469	-0.06939167901815553	-0.10581227046088931	0.03618844568190832	1.265778311188072	0.9776246841287944	1.0744846776975905	0.8487798699346262	0.24552717152468193	0.6220975063633486	0.24605134766203918	1.5666635350021403	1.9104332695957345	0.022222222222222223	0.13333333333333333	0.875	0.875	2.275297772197999	1.0224014859114376
access_TF_activity_all_motifs_zero_filled_zscore	access_TF_activity_all_motifs_zero_filled_zscore	2.45	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	-0.300976142899563	-0.4345006231825333	0.07083733899770044	0.10581227046088933	-0.036942371633614746	1.204791567629588	0.9326171943223363	1.01732155767488	0.8487798699346262	0.24538393302283107	0.6272743068957768	0.24590552677496813	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.28888888888888886	0.875	0.875	2.173848406069694	1.0224014859114376
access_TF_activity_all_motifs_zero_filled_zscore	access_TF_activity_all_motifs_zero_filled_zscore_sign_flip	2.45	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	0.300976142899563	0.4345006231825333	-0.07083733899770044	-0.10581227046088933	0.036942371633614746	1.2679185215897955	0.9788594189573504	1.1119451134377263	0.8487798699346262	0.2455385465919413	0.6220295267208881	0.24606269849751308	1.5666635350021403	1.9104332695957345	0.022222222222222223	0.13333333333333333	0.875	0.875	2.278830934453942	1.0224014859114376
access_TF_activity_all_motifs_zero_filled_zscore	access_TF_activity_all_motifs_zero_filled_zscore	2.5	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	-0.30711851316281935	-0.44336798283931966	0.07228299897724534	0.1058122704608893	-0.03769629758532117	1.2057523486737933	0.9330790737413646	1.1058559066003557	0.8487798699346262	0.24539237234810563	0.6273119773071056	0.2459138614993535	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.28888888888888886	0.875	0.875	2.1753924954735213	1.0224014859114376
access_TF_activity_all_motifs_zero_filled_zscore	access_TF_activity_all_motifs_zero_filled_zscore_sign_flip	2.5	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	0.30711851316281935	0.44336798283931966	-0.07228299897724534	-0.1058122704608893	0.03769629758532117	1.270086212630905	0.9801041244639954	1.197871838254764	0.8487798699346262	0.2455501226397163	0.6219612677357718	0.24607424988766055	1.5666635350021403	1.9104332695957345	0.022222222222222223	0.13333333333333333	0.875	0.875	2.2824101912403205	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	0.0	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.0	0.0	-0.0		0.0	1.1978195174977648	0.9341820819670775	1.0679947635528093	0.8487798699346262	0.2452184386000582	0.6250208986295589	0.2457427533106557	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.163377528533326	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	0.0	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.0	-0.0	0.0		-0.0	1.1978195174977648	0.9341820819670775	1.0897517004419077	0.8487798699346262	0.2452184386000582	0.6250208986295589	0.2457427533106557	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.163377528533326	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	0.05	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.006142370263256386	0.008867359656786393	-0.0014456599795449076	-0.10581227046088922	0.0007539259517064238	1.1985006808569512	0.9347023780739939	1.0391362600236347	0.8487798699346262	0.24522012070000918	0.624966963507226	0.24574445654165397	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1645021142257206	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	0.05	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.006142370263256386	-0.008867359656786393	0.0014456599795449076	0.10581227046088922	-0.0007539259517064238	1.1971709471879615	0.9336804921993758	0.9952271790401349	0.8487798699346262	0.24521695821502715	0.6250745300366127	0.24574125127750718	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1623060754119297	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	0.1	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.012284740526512771	0.017734719313572785	-0.002891319959089815	-0.10581227046088922	0.0015078519034128475	1.1992143817261838	0.9352412734958742	1.1060446738341079	0.8487798699346262	0.24522200433442293	0.6249127283176884	0.24574636096837468	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.165679761977347	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	0.1	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.012284740526512771	-0.017734719313572785	0.002891319959089815	0.10581227046088922	-0.0015078519034128475	1.1965550229269037	0.9331977119995835	0.9301308229991148	0.8487798699346262	0.2452156793332883	0.6251278606274824	0.24573995044469762	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1612878218529734	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	0.15	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.018427110789769156	0.026602078970359173	-0.004336979938634722	-0.10581227046088923	0.002261777855119271	1.199960562048433	0.9357986574491561	0.995683878909043	0.8487798699346262	0.2452240894573717	0.6248581942097254	0.24574846658618055	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1669103977722104	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	0.15	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.018427110789769156	-0.026602078970359173	0.004336979938634722	0.10581227046088923	-0.002261777855119271	1.1959717951526392	0.9327338407658967	1.0755071979856998	0.8487798699346262	0.24521460195177514	0.6251808904372826	0.2457388508153137	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3333333333333333	0.875	0.875	2.1603228313126492	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	0.2	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.024569481053025543	0.03546943862714557	-0.00578263991817963	-0.10581227046088922	0.003015703806825695	1.2007391612721765	0.9363744154284963	1.0695894259314045	0.8487798699346262	0.24522637606371575	0.6248033615921552	0.24575077338990003	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.168193944107357	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	0.2	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.024569481053025543	-0.03546943862714557	0.00578263991817963	0.10581227046088922	-0.003015703806825695	1.1954213117215158	0.9322829908848105	1.0359651552823705	0.8487798699346262	0.24521372607029	0.6252336192727368	0.24573795239205173	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3333333333333333	0.875	0.875	2.159411163698153	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	0.25	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.030711851316281926	0.04433679828393196	-0.007228299897724538	-0.10581227046088922	0.0037696297585321187	1.2015501163754956	0.9369684292455684	1.0155722632901902	0.8487798699346263	0.24522886414781908	0.6247482308747259	0.24575328137386784	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.1695303200112996	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	0.25	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.030711851316281926	-0.04433679828393196	0.007228299897724538	0.10581227046088922	-0.0037696297585321187	1.1949036178887786	0.9318518736365217	0.9871282071561485	0.8487798699346262	0.24521305254667433	0.6252860380123086	0.2457372551738328	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3333333333333333	0.875	0.875	2.158552875355116	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	0.3	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.03685422157953831	0.053204157940718345	-0.008673959877269445	-0.10581227046088923	0.004523555710238542	1.2023933618910516	0.9375805770691112	1.0420630913372164	0.8487798699346262	0.24523155370354904	0.62469280246811	0.2457559905319247	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.28888888888888886	0.875	0.875	2.170919441063609	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	0.3	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.03685422157953831	-0.053204157940718345	0.008673959877269445	0.10581227046088923	-0.004523555710238542	1.1944187562901614	0.9314447283129316	0.9743680783802264	0.8487798699346262	0.2452125810649933	0.6253381492241415	0.2457367591489339	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3333333333333333	0.875	0.875	2.1577480190562257	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	0.35	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.042996591842794696	0.06207151759750474	-0.010119619856814352	-0.10581227046088924	0.0052774816619449655	1.2032688299319085	0.9382107334662062	1.0206887774903075	0.8487798699346262	0.24523444713305642	0.6246370644178858	0.24575890085864843	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.1723612194156425	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	0.35	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.042996591842794696	-0.06207151759750474	0.010119619856814352	0.10581227046088924	-0.0052774816619449655	1.1939667669244898	0.9310568630889049	1.0340708855432101	0.8487798699346262	0.24521231105232968	0.6253899582898458	0.2457364643171311	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.35555555555555557	0.875	0.875	2.156996643991014	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	0.4	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.049138962106051086	0.07093887725429114	-0.01156527983635926	-0.10581227046088922	0.00603140761365139	1.2041764502181904	0.9388587694447672	1.1316087779253792	0.8487798699346262	0.24523755248913318	0.6245809759993302	0.24576201239225354	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.1738555638124275	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	0.4	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.049138962106051086	-0.07093887725429114	0.01156527983635926	0.10581227046088922	-0.00603140761365139	1.1935476871373187	0.9306883578191136	1.0040089679535946	0.8487798699346263	0.24521224251860363	0.6254414640302313	0.2457363706790886	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.35555555555555557	0.875	0.875	2.1562987957568445	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	0.45	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.05528133236930747	0.07980623691107752	-0.013010939815904168	-0.10581227046088924	0.006785333565357814	1.205116150104545	0.9395245524972233	1.0735989247910918	0.8487798699346262	0.24524085942974178	0.6245245908440331	0.24576532514799326	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.175402379615661	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	0.45	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.05528133236930747	-0.07980623691107752	0.013010939815904168	0.10581227046088924	-0.006785333565357814	1.1931615516056098	0.9303392883462626	1.0962008790043496	0.8487798699346262	0.24521237545685134	0.6254926666124541	0.24573647823493827	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.35555555555555557	0.875	0.875	2.155654516351068	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	0.5	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.06142370263256385	0.08867359656786392	-0.014456599795449075	-0.10581227046088922	0.007539259517064237	1.2060878546083862	0.9402079466453688	1.0613338439822237	0.8487798699346262	0.24524436794672766	0.6244679093665348	0.24576883911773076	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.177001568827836	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	0.5	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.06142370263256385	-0.08867359656786392	0.014456599795449075	0.10581227046088922	-0.007539259517064237	1.1928083923234738	0.9300097264756606	1.0234333935807975	0.8487798699346262	0.2452127100629164	0.6255435610851022	0.24573678698322773	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.35555555555555557	0.875	0.875	2.1550638441643666	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	0.55	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.06756607289582024	0.09754095622465031	-0.015902259774993984	-0.10581227046088922	0.008293185468770661	1.2070914864388942	0.9409088124863672	0.9811984911801699	0.8487798699346262	0.24524807803143953	0.6244109319822788	0.24577255429283534	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.26666666666666666	0.875	0.875	2.1786530301174745	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	0.55	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.06756607289582024	-0.09754095622465031	0.015902259774993984	0.10581227046088922	-0.008293185468770661	1.1924882385889826	0.9296997399512055	0.986216579878555	0.8487798699346262	0.24521324617283885	0.6255941509181095	0.24573729692102908	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.35555555555555557	0.875	0.875	2.1545268139752625	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	0.6	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.07370844315907663	0.10640831588143669	-0.01734791975453889	-0.10581227046088923	0.009047111420477084	1.2081269660267488	0.941627007239879	0.9462489107975041	0.8487798699346262	0.24525198967472966	0.624353659107605	0.24577647066418268	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.24444444444444444	0.875	0.875	2.1803566588454526	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	0.6	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.07370844315907663	-0.10640831588143669	0.01734791975453889	0.10581227046088923	-0.009047111420477084	1.1922011169920694	0.9294093924327933	1.121534221731431	0.8487798699346262	0.2452139837502178	0.625644435942803	0.2457380080469988	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.35555555555555557	0.875	0.875	2.154043456945812	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	0.65	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.07985081342233301	0.1152756755382231	-0.0187935797340838	-0.10581227046088924	0.009801037372183508	1.2091942115545693	0.9423623847962996	1.1251434874826693	0.8487798699346262	0.2452561028669539	0.6242960911597456	0.24578058822215493	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.24444444444444444	0.875	0.875	2.1821123470924095	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	0.65	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.07985081342233301	-0.1152756755382231	0.0187935797340838	0.10581227046088924	-0.009801037372183508	1.1919470514035269	0.9291387434751613	1.145770582906097	0.8487798699346262	0.24521492322242694	0.6256944094706861	0.24573892035822356	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.35555555555555557	0.875	0.875	2.1536138006184555	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	0.7	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.08599318368558939	0.12414303519500948	-0.020239239713628704	-0.10581227046088924	0.010554963323889931	1.2102931389880287	0.9431163390283307	1.0842705531161614	0.8487798699346262	0.24526041759797193	0.6242382285568205	0.2457849069566409	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.24444444444444444	0.875	0.875	2.183919983687221	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	0.7	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.08599318368558939	-0.12414303519500948	0.020239239713628704	0.10581227046088924	-0.010554963323889931	1.191726062965112	0.9288878485081775	1.000707392843942	0.8487798699346262	0.24521606551411854	0.6257440610123095	0.24574003383700319	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.35555555555555557	0.875	0.875	2.1532378689140335	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	0.75	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.09213555394884577	0.1330103948517959	-0.021684899693173613	-0.10581227046088926	0.011308889275596356	1.2114236621076273	0.9438864212991416	1.109279087771582	0.8487798699346262	0.24526493385714726	0.6241800717178307	0.245789426857036	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.24444444444444444	0.875	0.875	2.185779454236522	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	0.75	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.09213555394884577	-0.1330103948517959	0.021684899693173613	0.10581227046088926	-0.011308889275596356	1.1915381700807706	0.9286567588185808	1.044902391857647	0.8487798699346262	0.24521741156788715	0.6257933765242634	0.24574134845361095	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.35555555555555557	0.875	0.875	2.15291568213096	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	0.8	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.09827792421210217	0.14187775450858228	-0.02313055967271852	-0.10581227046088922	0.01206281522730278	1.2125856925410898	0.9446732392741903	1.119903590325774	0.8487798699346262	0.24526965163334744	0.624121621062655	0.24579414791224258	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.24444444444444444	0.875	0.875	2.1876906411552626	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	0.8	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.09827792421210217	-0.14187775450858228	0.02313055967271852	0.10581227046088922	-0.01206281522730278	1.1913833884089853	0.928445521533183	0.9869678293918042	0.8487798699346262	0.24521895921013953	0.625842382133969	0.2457428641842911	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.35555555555555557	0.875	0.875	2.1526472569455377	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	0.85	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.10442029447535854	0.15074511416536865	-0.024576219652263427	-0.10581227046088926	0.012816741179009203	1.2137791397963609	0.9454766339473701	1.1207886146049009	0.8487798699346262	0.24527457091494406	0.6240628770120438	0.24579907011066984	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.24444444444444444	0.875	0.875	2.1896534236982785	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	0.85	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.10442029447535854	-0.15074511416536865	0.024576219652263427	0.10581227046088926	-0.012816741179009203	1.1912617308562632	0.9282541796035411	1.0302710402580053	0.8487798699346262	0.24522070818240613	0.6258910810659196	0.2457445810249199	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.35555555555555557	0.875	0.875	2.1524326064134183	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	0.9	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.11056266473861494	0.15961247382215504	-0.026021879631808336	-0.10581227046088924	0.013570667130715627	1.2150039112951754	0.946296443240513	1.0719627365208309	0.8487798699346263	0.2452796916898131	0.6240038399876142	0.24580419344023424	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.24444444444444444	0.875	0.875	2.191667677992861	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	0.9	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.11056266473861494	-0.15961247382215504	0.026021879631808336	0.10581227046088924	-0.013570667130715627	1.1911732075717558	0.928082771792101	1.1188374794497435	0.8487798699346262	0.2452226593036943	0.6259394632123849	0.24574649896684894	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.35555555555555557	0.875	0.875	2.152271739972189	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	0.95	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.11670503500187131	0.16847983347894144	-0.02746753961135324	-0.1058122704608892	0.01432459308242205	1.2162599124071687	0.947132502057767	1.0301154538255368	0.8487798699346262	0.24528501394533492	0.6239445104118454	0.2458095178883594	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.24444444444444444	0.875	0.875	2.1937332770722975	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	0.95	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.11670503500187131	-0.16847983347894144	0.02746753961135324	0.1058122704608892	-0.01432459308242205	1.19111782594303	0.927931332659826	1.0789402063648796	0.8487798699346262	0.24522481309902966	0.6259875212958393	0.24574861798558037	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.35555555555555557	0.875	0.875	2.1521646634450837	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	1.0	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.1228474052651277	0.17734719313572783	-0.02891319959089815	-0.10581227046088922	0.015078519034128475	1.2175470464845102	0.9479852569230927	1.1162040051256392	0.8487798699346262	0.2452905376683945	0.6238848887080729	0.24581504344197644	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.24444444444444444	0.875	0.875	2.195850090910371	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	1.0	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.1228474052651277	-0.17734719313572783	0.02891319959089815	0.10581227046088922	-0.015078519034128475	1.1910955905929865	0.9277998925553087	0.9540248581318616	0.8487798699346262	0.24522716927484084	0.6260352576164685	0.24575093805788584	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3333333333333333	0.875	0.875	2.152111379045798	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	1.05	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.1289897755283841	0.18621455279251423	-0.03035885957044306	-0.1058122704608892	0.015832444985834897	1.2188652148970178	0.948853391576044	1.0025935406427493	0.8487798699346262	0.24529626284538159	0.6238249753004838	0.245820770087524	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.24444444444444444	0.875	0.875	2.1980179864567964	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign_sign_flip	1.05	sign_flip_control	access	motif_TF_activity	promoter_TF_surrogate	-0.1289897755283841	-0.18621455279251423	0.03035885957044306	0.1058122704608892	-0.015832444985834897	1.1911065033779304	0.927688477605376	0.9986983348240781	0.8487798699346262	0.245229726878349	0.6260826820123218	0.24575345916752692	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3333333333333333	0.875	0.875	2.1521118853844174	1.0224014859114376
access_TF_activity_q05_sparse_flipped_activity_sign	access_TF_activity_q05_sparse_flipped_activity_sign	1.1	correct_orientation	access	motif_TF_activity	promoter_TF_surrogate	0.13513214579164048	0.19508191244930062	-0.03180451954998797	-0.10581227046088922	0.016586370937541322	1.220214317067741	0.949737263920867	1.0241177672560058	0.8487798699346262	0.2453021894621907	0.6237647706141118	0.24582669781094857	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.2222222222222222	0.875	0.875	2.200236827673562	1.0224014859114376
