control_model	direction_cosine_to_measured_correction	PC1_control	PC2_control	PC3_control	PC3_negative_pull_recovered	control_norm	validation_status	n_features	beta_mode	feature_modality	random_iter	latent_mean_rmse	latent_mmd_rbf	latent_sliced_wasserstein	latent_covariance_frobenius	dmr_mean_rmse	dmr_correlation	dmr_distributional_rmse	basin_radius_q90	basin_radius_q95	pred_basin_occupancy_q90	pred_basin_occupancy_q95	observed_basin_occupancy_q90	observed_basin_occupancy_q95	pred_mean_distance_to_morula_centroid	observed_mean_distance_to_morula_centroid
random_shuffled_feature_unit_beta		0.0	0.0	0.0	-0.0	0.0	random_feature_value_control	5	unit	all_shuffled	0	1.1978195174977648	0.9341820819670775	1.017735134538007	0.8487798699346262	0.2452184386000582	0.6250208986295589	0.2457427533106557	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.163377528533326	1.0224014859114376
random_shuffled_feature_unit_beta		0.0	0.0	0.0	-0.0	0.0	random_feature_value_control	5	unit	all_shuffled	1	1.1978195174977648	0.9341820819670775	1.1042914991537174	0.8487798699346262	0.2452184386000582	0.6250208986295589	0.2457427533106557	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.163377528533326	1.0224014859114376
random_shuffled_feature_unit_beta		0.0	0.0	0.0	-0.0	0.0	random_feature_value_control	5	unit	all_shuffled	2	1.1978195174977648	0.9341820819670775	0.9437348517938562	0.8487798699346262	0.2452184386000582	0.6250208986295589	0.2457427533106557	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.163377528533326	1.0224014859114376
random_shuffled_feature_unit_beta		0.0	0.0	0.0	-0.0	0.0	random_feature_value_control	5	unit	all_shuffled	3	1.1978195174977648	0.9341820819670775	0.9595603458998712	0.8487798699346262	0.2452184386000582	0.6250208986295589	0.2457427533106557	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.163377528533326	1.0224014859114376
random_shuffled_feature_unit_beta		0.0	0.0	0.0	-0.0	0.0	random_feature_value_control	5	unit	all_shuffled	4	1.1978195174977648	0.9341820819670775	1.0624613239973606	0.8487798699346262	0.2452184386000582	0.6250208986295589	0.2457427533106557	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.163377528533326	1.0224014859114376
random_shuffled_feature_unit_beta		0.0	0.0	0.0	-0.0	0.0	random_feature_value_control	5	unit	all_shuffled	5	1.1978195174977648	0.9341820819670775	0.9560241928656861	0.8487798699346262	0.2452184386000582	0.6250208986295589	0.2457427533106557	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.163377528533326	1.0224014859114376
random_shuffled_feature_unit_beta		0.0	0.0	0.0	-0.0	0.0	random_feature_value_control	5	unit	all_shuffled	6	1.1978195174977648	0.9341820819670775	1.0961109145953838	0.8487798699346262	0.2452184386000582	0.6250208986295589	0.2457427533106557	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.163377528533326	1.0224014859114376
random_shuffled_feature_unit_beta		0.0	0.0	0.0	-0.0	0.0	random_feature_value_control	5	unit	all_shuffled	7	1.1978195174977648	0.9341820819670775	1.0827349218241542	0.8487798699346262	0.2452184386000582	0.6250208986295589	0.2457427533106557	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.163377528533326	1.0224014859114376
random_shuffled_feature_unit_beta		0.0	0.0	0.0	-0.0	0.0	random_feature_value_control	5	unit	all_shuffled	8	1.1978195174977648	0.9341820819670775	1.0932669432850355	0.8487798699346262	0.2452184386000582	0.6250208986295589	0.2457427533106557	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.163377528533326	1.0224014859114376
random_shuffled_feature_unit_beta		0.0	0.0	0.0	-0.0	0.0	random_feature_value_control	5	unit	all_shuffled	9	1.1978195174977648	0.9341820819670775	1.0867358915338925	0.8487798699346262	0.2452184386000582	0.6250208986295589	0.2457427533106557	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.163377528533326	1.0224014859114376
random_shuffled_feature_unit_beta		0.0	0.0	0.0	-0.0	0.0	random_feature_value_control	5	unit	all_shuffled	10	1.1978195174977648	0.9341820819670775	0.9268018151287614	0.8487798699346262	0.2452184386000582	0.6250208986295589	0.2457427533106557	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.163377528533326	1.0224014859114376
random_shuffled_feature_unit_beta		0.0	0.0	0.0	-0.0	0.0	random_feature_value_control	5	unit	all_shuffled	11	1.1978195174977648	0.9341820819670775	1.0123600010462688	0.8487798699346262	0.2452184386000582	0.6250208986295589	0.2457427533106557	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.163377528533326	1.0224014859114376
random_shuffled_feature_unit_beta		0.0	0.0	0.0	-0.0	0.0	random_feature_value_control	5	unit	all_shuffled	12	1.1978195174977648	0.9341820819670775	0.9916750138396815	0.8487798699346262	0.2452184386000582	0.6250208986295589	0.2457427533106557	1.5666635350021403	1.9104332695957345	0.044444444444444446	0.3111111111111111	0.875	0.875	2.163377528533326	1.0224014859114376
