stage	tau	cluster_name	mean_beta
4-cell	0.5	cluster_950	0.7743156633722673
4-cell	0.5	cluster_1007	0.013099415204678362
4-cell	0.5	cluster_1126	0.001764705882352941
4-cell	0.5	cluster_1257	0.0026666666666666666
4-cell	0.5	cluster_1333	0.09668308662322417
4-cell	0.5	cluster_1387	0.0
4-cell	0.5	cluster_1406	0.04
4-cell	0.5	cluster_1523	0.05211388199004298
4-cell	0.5	cluster_1556	0.0
4-cell	0.5	cluster_1564	0.030598290598290598
4-cell	0.5	cluster_1586	0.004705882352941176
4-cell	0.5	cluster_1607	0.0819047619047619
4-cell	0.5	cluster_1688	0.02
4-cell	0.5	cluster_1715	0.09104544297904343
4-cell	0.5	cluster_1718	0.027351289477525374
4-cell	0.5	cluster_1742	0.57
4-cell	0.5	cluster_1758	0.02
4-cell	0.5	cluster_1764	0.045
4-cell	0.5	cluster_1806	0.021333333333333333
4-cell	0.5	cluster_1851	0.01
4-cell	0.5	cluster_1921	0.5
4-cell	0.5	cluster_1922	0.05893267651888341
4-cell	0.5	cluster_1976	0.22666666666666666
4-cell	0.5	cluster_2004	0.03821067821067821
4-cell	0.5	cluster_2126	0.0
4-cell	0.5	cluster_2190	0.04
4-cell	0.5	cluster_2324	0.020475029036004642
4-cell	0.5	cluster_2355	0.08986996336996336
4-cell	0.5	cluster_2365	0.1096485119816553
4-cell	0.5	cluster_2623	0.0
4-cell	0.5	cluster_2637	0.04817010631644778
4-cell	0.5	cluster_2727	0.008768768768768769
4-cell	0.5	cluster_2743	0.04
4-cell	0.5	cluster_2776	0.008583333333333333
4-cell	0.5	cluster_2832	0.016604818434715344
4-cell	0.5	cluster_2910	0.048771929824561404
4-cell	0.5	cluster_3123	0.40457087974844186
4-cell	0.5	cluster_3133	0.018936651583710405
4-cell	0.5	cluster_3227	0.0
4-cell	0.5	cluster_3275	0.0
4-cell	0.5	cluster_3303	0.012590233966141406
4-cell	0.5	cluster_3336	0.007521367521367521
4-cell	0.5	cluster_3348	0.026666666666666665
4-cell	0.5	cluster_3362	0.0
4-cell	0.5	cluster_3369	0.0
4-cell	0.5	cluster_3416	0.008
4-cell	0.5	cluster_3519	0.3472186134140639
4-cell	0.5	cluster_3660	0.12933333333333333
4-cell	0.5	cluster_3684	0.016
4-cell	0.5	cluster_3762	0.0443982683982684
4-cell	0.5	cluster_3766	0.03435810810810811
4-cell	0.5	cluster_3928	0.14344155844155845
4-cell	0.5	cluster_3967	0.02979259319064587
4-cell	0.5	cluster_3978	0.02609523809523809
4-cell	0.5	cluster_4026	0.89
4-cell	0.5	cluster_4028	0.044395604395604395
4-cell	0.5	cluster_4064	0.056278398253319886
4-cell	0.5	cluster_4084	0.1294952345105325
4-cell	0.5	cluster_4141	0.0
4-cell	0.5	cluster_4364	0.10645258168945101
4-cell	0.5	cluster_4373	0.11333333333333334
4-cell	0.5	cluster_4404	0.36508768734016256
4-cell	0.5	cluster_4420	0.07118357487922705
4-cell	0.5	cluster_4449	0.0
4-cell	0.5	cluster_4532	0.08508130081300813
4-cell	0.5	cluster_4538	0.04
4-cell	0.5	cluster_4551	0.04
4-cell	0.5	cluster_4593	0.11241212121212123
4-cell	0.5	cluster_4605	0.128
4-cell	0.5	cluster_4889	0.10246536353381172
4-cell	0.5	cluster_4897	0.0
4-cell	0.5	cluster_4899	0.041428571428571426
4-cell	0.5	cluster_4904	0.0
4-cell	0.5	cluster_4907	0.4286666666666666
4-cell	0.5	cluster_4909	0.01
4-cell	0.5	cluster_4920	0.06335858585858585
4-cell	0.5	cluster_5002	0.36289011153254336
4-cell	0.5	cluster_5020	0.0020512820512820513
4-cell	0.5	cluster_5024	0.005
4-cell	0.5	cluster_5064	0.04773497967793384
4-cell	0.5	cluster_5215	0.1227142857142857
4-cell	0.5	cluster_5240	0.04
4-cell	0.5	cluster_5252	0.27
4-cell	0.5	cluster_5307	0.0044444444444444444
4-cell	0.5	cluster_5336	0.08
4-cell	0.5	cluster_5400	0.007892976588628762
4-cell	0.5	cluster_5447	0.005
4-cell	0.5	cluster_5516	0.04
4-cell	0.5	cluster_5580	0.0
4-cell	0.5	cluster_5599	0.034
4-cell	0.5	cluster_5608	0.03034881698376366
4-cell	0.5	cluster_5656	0.028171122994652405
4-cell	0.5	cluster_5659	0.05333333333333333
4-cell	0.5	cluster_5661	0.09
4-cell	0.5	cluster_5678	0.6101960784313726
4-cell	0.5	cluster_5679	0.3525291005291005
4-cell	0.5	cluster_5760	0.0666024346024346
4-cell	0.5	cluster_5923	0.04834498834498834
4-cell	0.5	cluster_5928	0.08
4-cell	0.5	cluster_5966	0.0
4-cell	0.5	cluster_5977	0.04063403263403264
4-cell	0.5	cluster_6020	0.049504840324913764
4-cell	0.5	cluster_6087	0.4828571428571429
4-cell	0.5	cluster_6114	0.2979237760361513
4-cell	0.5	cluster_6143	0.0
4-cell	0.5	cluster_6163	0.3595535947712418
4-cell	0.5	cluster_6171	0.14661335765683592
4-cell	0.5	cluster_6262	0.34952380952380957
4-cell	0.5	cluster_6275	0.01803636363636364
4-cell	0.5	cluster_6400	0.05373110450413482
4-cell	0.5	cluster_6406	0.026666666666666665
4-cell	0.5	cluster_6410	0.031907480603132775
4-cell	0.5	cluster_6442	0.04
4-cell	0.5	cluster_6495	0.19974242424242422
4-cell	0.5	cluster_6498	0.0
4-cell	0.5	cluster_6518	0.12895238095238096
4-cell	0.5	cluster_6532	0.12337373737373737
4-cell	0.5	cluster_6604	0.8173492063492064
4-cell	0.5	cluster_6651	0.3857946816926621
4-cell	0.5	cluster_6655	0.31231328320802004
4-cell	0.5	cluster_6871	0.03947619047619047
4-cell	0.5	cluster_6892	0.04
4-cell	0.5	cluster_6960	0.44606349206349205
4-cell	0.5	cluster_6975	0.9279999999999999
4-cell	0.5	cluster_7000	0.0044444444444444444
4-cell	0.5	cluster_7042	0.021714285714285717
4-cell	0.5	cluster_7052	0.2813333333333333
4-cell	0.5	cluster_7072	0.3976678876678877
4-cell	0.5	cluster_7095	0.03104459500455051
4-cell	0.5	cluster_7341	0.9054285714285715
4-cell	0.5	cluster_7425	0.3753333333333333
4-cell	0.5	cluster_7504	0.06535706914344684
4-cell	0.5	cluster_7612	0.17189690272999378
4-cell	0.5	cluster_7683	0.0906557975218287
8-cell	0.6666666666666666	cluster_23	0.030524465929854788
8-cell	0.6666666666666666	cluster_67	0.0
8-cell	0.6666666666666666	cluster_123	0.004228123342490015
8-cell	0.6666666666666666	cluster_125	0.13133261799928464
8-cell	0.6666666666666666	cluster_126	0.04109879127278817
8-cell	0.6666666666666666	cluster_242	0.5869483537904592
8-cell	0.6666666666666666	cluster_293	0.01746031746031746
8-cell	0.6666666666666666	cluster_315	0.06666666666666667
8-cell	0.6666666666666666	cluster_386	0.0367063492063492
8-cell	0.6666666666666666	cluster_483	0.029629629629629627
8-cell	0.6666666666666666	cluster_543	0.9777777777777777
8-cell	0.6666666666666666	cluster_587	0.0962962962962963
8-cell	0.6666666666666666	cluster_618	0.022222222222222223
8-cell	0.6666666666666666	cluster_634	0.03333333333333333
8-cell	0.6666666666666666	cluster_643	0.1819783508871383
8-cell	0.6666666666666666	cluster_652	0.015555555555555555
8-cell	0.6666666666666666	cluster_832	0.702936507936508
8-cell	0.6666666666666666	cluster_840	0.044444444444444446
8-cell	0.6666666666666666	cluster_883	0.03106503632819422
8-cell	0.6666666666666666	cluster_900	0.0
8-cell	0.6666666666666666	cluster_915	0.21387219944338448
8-cell	0.6666666666666666	cluster_916	0.0
8-cell	0.6666666666666666	cluster_950	0.7858377425044089
8-cell	0.6666666666666666	cluster_1007	0.06613756613756613
8-cell	0.6666666666666666	cluster_1126	0.10714396284829722
8-cell	0.6666666666666666	cluster_1257	0.01212121212121212
8-cell	0.6666666666666666	cluster_1333	0.06961938895752771
8-cell	0.6666666666666666	cluster_1387	0.2833333333333333
8-cell	0.6666666666666666	cluster_1406	0.005555555555555556
8-cell	0.6666666666666666	cluster_1523	0.04896790610184544
8-cell	0.6666666666666666	cluster_1556	0.03333333333333333
8-cell	0.6666666666666666	cluster_1564	0.007407407407407407
8-cell	0.6666666666666666	cluster_1586	0.007407407407407407
8-cell	0.6666666666666666	cluster_1607	0.029694989106753816
8-cell	0.6666666666666666	cluster_1688	0.044444444444444446
8-cell	0.6666666666666666	cluster_1715	0.026469997001911896
8-cell	0.6666666666666666	cluster_1718	0.1469208776971304
8-cell	0.6666666666666666	cluster_1742	0.515904139433551
8-cell	0.6666666666666666	cluster_1758	0.9762962962962963
8-cell	0.6666666666666666	cluster_1764	0.047058823529411764
8-cell	0.6666666666666666	cluster_1806	0.10163817663817665
8-cell	0.6666666666666666	cluster_1851	0.008333333333333333
8-cell	0.6666666666666666	cluster_1921	0.0
8-cell	0.6666666666666666	cluster_1922	0.10197956577266921
8-cell	0.6666666666666666	cluster_1976	0.9277777777777778
8-cell	0.6666666666666666	cluster_2004	0.003421113421113421
8-cell	0.6666666666666666	cluster_2126	0.0037037037037037034
8-cell	0.6666666666666666	cluster_2190	0.35555555555555557
8-cell	0.6666666666666666	cluster_2324	0.08692372986490633
8-cell	0.6666666666666666	cluster_2355	0.025448530797368005
8-cell	0.6666666666666666	cluster_2365	0.3740033816558312
8-cell	0.6666666666666666	cluster_2623	0.0
8-cell	0.6666666666666666	cluster_2637	0.07381630714964049
8-cell	0.6666666666666666	cluster_2727	0.0011111111111111111
8-cell	0.6666666666666666	cluster_2743	0.05555555555555555
8-cell	0.6666666666666666	cluster_2776	0.0250542501400625
8-cell	0.6666666666666666	cluster_2832	0.009098842928345492
8-cell	0.6666666666666666	cluster_2910	0.10579812330119691
8-cell	0.6666666666666666	cluster_3123	0.6639058456800905
8-cell	0.6666666666666666	cluster_3133	0.022643747296560598
8-cell	0.6666666666666666	cluster_3227	0.13499118165784835
8-cell	0.6666666666666666	cluster_3275	0.06666666666666667
8-cell	0.6666666666666666	cluster_3303	0.00576460822263501
8-cell	0.6666666666666666	cluster_3336	0.008333333333333333
8-cell	0.6666666666666666	cluster_3348	0.02564102564102564
8-cell	0.6666666666666666	cluster_3362	0.05335090133131748
8-cell	0.6666666666666666	cluster_3369	0.0
8-cell	0.6666666666666666	cluster_3416	0.07777777777777778
8-cell	0.6666666666666666	cluster_3519	0.5114529343630538
8-cell	0.6666666666666666	cluster_3660	0.15838624338624338
8-cell	0.6666666666666666	cluster_3684	0.08222222222222222
8-cell	0.6666666666666666	cluster_3762	0.10224867724867726
8-cell	0.6666666666666666	cluster_3766	0.04868682515741339
8-cell	0.6666666666666666	cluster_3928	0.44150102002003705
8-cell	0.6666666666666666	cluster_3967	0.06203176447854533
8-cell	0.6666666666666666	cluster_3978	0.006913580246913581
8-cell	0.6666666666666666	cluster_4026	0.3733333333333333
8-cell	0.6666666666666666	cluster_4028	0.0206927575348628
8-cell	0.6666666666666666	cluster_4064	0.04003923240833735
8-cell	0.6666666666666666	cluster_4084	0.1229698055820157
8-cell	0.6666666666666666	cluster_4141	0.4925925925925925
8-cell	0.6666666666666666	cluster_4364	0.22630802717357332
8-cell	0.6666666666666666	cluster_4373	0.4720105820105821
8-cell	0.6666666666666666	cluster_4404	0.46459956673503455
8-cell	0.6666666666666666	cluster_4420	0.06653038319704986
8-cell	0.6666666666666666	cluster_4449	0.022222222222222223
8-cell	0.6666666666666666	cluster_4532	0.055420875420875426
8-cell	0.6666666666666666	cluster_4538	1.0
8-cell	0.6666666666666666	cluster_4551	0.007407407407407407
8-cell	0.6666666666666666	cluster_4593	0.05467836257309942
8-cell	0.6666666666666666	cluster_4605	0.35000000000000003
8-cell	0.6666666666666666	cluster_4889	0.3374842603955989
8-cell	0.6666666666666666	cluster_4897	0.005555555555555556
8-cell	0.6666666666666666	cluster_4899	0.05777777777777778
8-cell	0.6666666666666666	cluster_4904	0.5
8-cell	0.6666666666666666	cluster_4907	0.4320658141347797
8-cell	0.6666666666666666	cluster_4909	0.6099999999999998
8-cell	0.6666666666666666	cluster_4920	0.0816198070934913
8-cell	0.6666666666666666	cluster_5002	0.4900816503341478
8-cell	0.6666666666666666	cluster_5020	0.042616642616642615
8-cell	0.6666666666666666	cluster_5024	0.0
8-cell	0.6666666666666666	cluster_5064	0.08095989159112083
8-cell	0.6666666666666666	cluster_5215	0.07959910459910459
8-cell	0.6666666666666666	cluster_5240	0.06444444444444444
8-cell	0.6666666666666666	cluster_5252	0.022222222222222223
8-cell	0.6666666666666666	cluster_5307	0.011111111111111112
8-cell	0.6666666666666666	cluster_5336	0.08333333333333333
8-cell	0.6666666666666666	cluster_5400	0.019787940136199594
8-cell	0.6666666666666666	cluster_5447	0.004232804232804232
8-cell	0.6666666666666666	cluster_5516	0.059259259259259255
8-cell	0.6666666666666666	cluster_5580	0.0
8-cell	0.6666666666666666	cluster_5599	0.052348609245160965
8-cell	0.6666666666666666	cluster_5608	0.06403091220084683
8-cell	0.6666666666666666	cluster_5656	0.06191098661686897
8-cell	0.6666666666666666	cluster_5659	0.06666666666666667
8-cell	0.6666666666666666	cluster_5661	0.7822222222222219
8-cell	0.6666666666666666	cluster_5678	0.0417989417989418
8-cell	0.6666666666666666	cluster_5679	0.5709321386858208
8-cell	0.6666666666666666	cluster_5760	0.05378577987402089
8-cell	0.6666666666666666	cluster_5923	0.3910493827160493
8-cell	0.6666666666666666	cluster_5928	0.22430199430199424
8-cell	0.6666666666666666	cluster_5966	0.011111111111111112
8-cell	0.6666666666666666	cluster_5977	0.06802425506823308
8-cell	0.6666666666666666	cluster_6020	0.01423761423761424
8-cell	0.6666666666666666	cluster_6087	0.5088888888888888
8-cell	0.6666666666666666	cluster_6114	0.5232050531171626
8-cell	0.6666666666666666	cluster_6143	0.8037037037037039
8-cell	0.6666666666666666	cluster_6163	0.3610440242019189
8-cell	0.6666666666666666	cluster_6171	0.2763552645736553
8-cell	0.6666666666666666	cluster_6262	0.07609427609427609
8-cell	0.6666666666666666	cluster_6275	0.0401058201058201
8-cell	0.6666666666666666	cluster_6400	0.1022695664759132
8-cell	0.6666666666666666	cluster_6406	0.022222222222222223
8-cell	0.6666666666666666	cluster_6410	0.018347298347298348
8-cell	0.6666666666666666	cluster_6442	0.0
8-cell	0.6666666666666666	cluster_6495	0.24370204958440247
8-cell	0.6666666666666666	cluster_6498	0.5
8-cell	0.6666666666666666	cluster_6518	0.13150960895213767
8-cell	0.6666666666666666	cluster_6532	0.3156073437703985
8-cell	0.6666666666666666	cluster_6604	0.9893365893365893
8-cell	0.6666666666666666	cluster_6651	0.6546166341780376
8-cell	0.6666666666666666	cluster_6655	0.5552155194879653
8-cell	0.6666666666666666	cluster_6871	0.032448757056540885
8-cell	0.6666666666666666	cluster_6892	0.044444444444444446
8-cell	0.6666666666666666	cluster_6960	0.43820987654320975
8-cell	0.6666666666666666	cluster_6975	0.7148148148148149
8-cell	0.6666666666666666	cluster_7000	0.014387464387464386
8-cell	0.6666666666666666	cluster_7042	0.011111111111111112
8-cell	0.6666666666666666	cluster_7052	0.28899470899470897
8-cell	0.6666666666666666	cluster_7072	0.6232234198027038
8-cell	0.6666666666666666	cluster_7095	0.02671188071188071
8-cell	0.6666666666666666	cluster_7341	0.9666666666666667
8-cell	0.6666666666666666	cluster_7425	0.8268384326355341
8-cell	0.6666666666666666	cluster_7504	0.08592172025505358
8-cell	0.6666666666666666	cluster_7612	0.07851167189028184
8-cell	0.6666666666666666	cluster_7683	0.06701972682364839
morula	0.8333333333333334	cluster_23	0.015625
morula	0.8333333333333334	cluster_67	0.0
morula	0.8333333333333334	cluster_123	0.0
morula	0.8333333333333334	cluster_125	0.0
morula	0.8333333333333334	cluster_126	0.020833333333333332
morula	0.8333333333333334	cluster_242	0.375
morula	0.8333333333333334	cluster_293	0.0
morula	0.8333333333333334	cluster_315	0.0
morula	0.8333333333333334	cluster_386	0.05
morula	0.8333333333333334	cluster_483	0.0
morula	0.8333333333333334	cluster_543	0.25
morula	0.8333333333333334	cluster_587	0.5
morula	0.8333333333333334	cluster_618	0.0
morula	0.8333333333333334	cluster_634	0.0
morula	0.8333333333333334	cluster_643	0.875
morula	0.8333333333333334	cluster_652	0.0
morula	0.8333333333333334	cluster_832	0.6666666666666666
morula	0.8333333333333334	cluster_840	0.0
morula	0.8333333333333334	cluster_883	0.0
morula	0.8333333333333334	cluster_900	0.0
morula	0.8333333333333334	cluster_915	0.3333333333333333
morula	0.8333333333333334	cluster_916	1.0
morula	0.8333333333333334	cluster_950	0.11904761904761904
morula	0.8333333333333334	cluster_1007	0.0
morula	0.8333333333333334	cluster_1126	0.0
morula	0.8333333333333334	cluster_1257	0.0
morula	0.8333333333333334	cluster_1333	0.008064516129032258
morula	0.8333333333333334	cluster_1387	0.14285714285714285
morula	0.8333333333333334	cluster_1406	0.47058823529411764
morula	0.8333333333333334	cluster_1523	0.42857142857142855
morula	0.8333333333333334	cluster_1556	0.0
morula	0.8333333333333334	cluster_1564	0.0
morula	0.8333333333333334	cluster_1586	0.0
morula	0.8333333333333334	cluster_1607	0.5
morula	0.8333333333333334	cluster_1688	0.0
morula	0.8333333333333334	cluster_1715	0.0
morula	0.8333333333333334	cluster_1718	0.7
morula	0.8333333333333334	cluster_1742	0.25
morula	0.8333333333333334	cluster_1758	0.5
morula	0.8333333333333334	cluster_1764	0.5
morula	0.8333333333333334	cluster_1806	0.5
morula	0.8333333333333334	cluster_1851	0.0
morula	0.8333333333333334	cluster_1921	0.0
morula	0.8333333333333334	cluster_1922	0.5
morula	0.8333333333333334	cluster_1976	1.0
morula	0.8333333333333334	cluster_2004	0.0
morula	0.8333333333333334	cluster_2126	0.0
morula	0.8333333333333334	cluster_2190	0.0
morula	0.8333333333333334	cluster_2324	0.0
morula	0.8333333333333334	cluster_2355	0.05625
morula	0.8333333333333334	cluster_2365	0.046875
morula	0.8333333333333334	cluster_2623	0.0
morula	0.8333333333333334	cluster_2637	0.0
morula	0.8333333333333334	cluster_2727	0.0
morula	0.8333333333333334	cluster_2743	0.0
morula	0.8333333333333334	cluster_2776	0.125
morula	0.8333333333333334	cluster_2832	0.0
morula	0.8333333333333334	cluster_2910	0.025
morula	0.8333333333333334	cluster_3123	0.4739130434782609
morula	0.8333333333333334	cluster_3133	0.08333333333333333
morula	0.8333333333333334	cluster_3227	0.0
morula	0.8333333333333334	cluster_3275	0.0
morula	0.8333333333333334	cluster_3303	0.02658371040723982
morula	0.8333333333333334	cluster_3336	0.0
morula	0.8333333333333334	cluster_3348	1.0
morula	0.8333333333333334	cluster_3362	0.011363636363636364
morula	0.8333333333333334	cluster_3369	0.0
morula	0.8333333333333334	cluster_3416	0.3333333333333333
morula	0.8333333333333334	cluster_3519	0.33035714285714285
morula	0.8333333333333334	cluster_3660	0.0
morula	0.8333333333333334	cluster_3684	0.0
morula	0.8333333333333334	cluster_3762	0.7
morula	0.8333333333333334	cluster_3766	0.25
morula	0.8333333333333334	cluster_3928	0.38304924242424243
morula	0.8333333333333334	cluster_3967	0.0
morula	0.8333333333333334	cluster_3978	0.05555555555555555
morula	0.8333333333333334	cluster_4026	1.0
morula	0.8333333333333334	cluster_4028	0.0
morula	0.8333333333333334	cluster_4064	0.0
morula	0.8333333333333334	cluster_4084	0.09347943722943723
morula	0.8333333333333334	cluster_4141	0.0
morula	0.8333333333333334	cluster_4364	0.0
morula	0.8333333333333334	cluster_4373	0.0
morula	0.8333333333333334	cluster_4404	0.23333333333333334
morula	0.8333333333333334	cluster_4420	0.0
morula	0.8333333333333334	cluster_4449	0.0
morula	0.8333333333333334	cluster_4532	1.0
morula	0.8333333333333334	cluster_4538	1.0
morula	0.8333333333333334	cluster_4551	0.0
morula	0.8333333333333334	cluster_4593	0.0
morula	0.8333333333333334	cluster_4605	0.45
morula	0.8333333333333334	cluster_4889	0.4714285714285714
morula	0.8333333333333334	cluster_4897	0.0
morula	0.8333333333333334	cluster_4899	0.0
morula	0.8333333333333334	cluster_4904	0.0
morula	0.8333333333333334	cluster_4907	0.23214285714285715
morula	0.8333333333333334	cluster_4909	0.0
morula	0.8333333333333334	cluster_4920	0.13541666666666666
morula	0.8333333333333334	cluster_5002	0.09455128205128205
morula	0.8333333333333334	cluster_5020	0.020833333333333332
morula	0.8333333333333334	cluster_5024	0.0
morula	0.8333333333333334	cluster_5064	0.0
morula	0.8333333333333334	cluster_5215	1.0
morula	0.8333333333333334	cluster_5240	0.0
morula	0.8333333333333334	cluster_5252	0.0
morula	0.8333333333333334	cluster_5307	0.0
morula	0.8333333333333334	cluster_5336	0.0
morula	0.8333333333333334	cluster_5400	0.0
morula	0.8333333333333334	cluster_5447	0.0
morula	0.8333333333333334	cluster_5516	0.0
morula	0.8333333333333334	cluster_5580	0.0
morula	0.8333333333333334	cluster_5599	0.09375
morula	0.8333333333333334	cluster_5608	0.0
morula	0.8333333333333334	cluster_5656	0.0
morula	0.8333333333333334	cluster_5659	0.0
morula	0.8333333333333334	cluster_5661	0.7916666666666667
morula	0.8333333333333334	cluster_5678	0.6862745098039216
morula	0.8333333333333334	cluster_5679	0.5
morula	0.8333333333333334	cluster_5760	0.171875
morula	0.8333333333333334	cluster_5923	0.013888888888888888
morula	0.8333333333333334	cluster_5928	0.0
morula	0.8333333333333334	cluster_5966	0.0
morula	0.8333333333333334	cluster_5977	1.0
morula	0.8333333333333334	cluster_6020	0.0
morula	0.8333333333333334	cluster_6087	1.0
morula	0.8333333333333334	cluster_6114	0.2272727272727273
morula	0.8333333333333334	cluster_6143	0.0
morula	0.8333333333333334	cluster_6163	0.0
morula	0.8333333333333334	cluster_6171	0.15833333333333333
morula	0.8333333333333334	cluster_6262	0.0
morula	0.8333333333333334	cluster_6275	0.0
morula	0.8333333333333334	cluster_6400	0.05
morula	0.8333333333333334	cluster_6406	0.0
morula	0.8333333333333334	cluster_6410	0.017857142857142856
morula	0.8333333333333334	cluster_6442	0.0
morula	0.8333333333333334	cluster_6495	0.0
morula	0.8333333333333334	cluster_6498	1.0
morula	0.8333333333333334	cluster_6518	0.5
morula	0.8333333333333334	cluster_6532	0.09375
morula	0.8333333333333334	cluster_6604	0.8898809523809523
morula	0.8333333333333334	cluster_6651	0.5178571428571428
morula	0.8333333333333334	cluster_6655	0.5
morula	0.8333333333333334	cluster_6871	0.0
morula	0.8333333333333334	cluster_6892	0.0
morula	0.8333333333333334	cluster_6960	0.03125
morula	0.8333333333333334	cluster_6975	1.0
morula	0.8333333333333334	cluster_7000	0.16666666666666666
morula	0.8333333333333334	cluster_7042	0.125
morula	0.8333333333333334	cluster_7052	0.3333333333333333
morula	0.8333333333333334	cluster_7072	0.0
morula	0.8333333333333334	cluster_7095	0.27884615384615385
morula	0.8333333333333334	cluster_7341	1.0
morula	0.8333333333333334	cluster_7425	0.7247474747474747
morula	0.8333333333333334	cluster_7504	0.0125
morula	0.8333333333333334	cluster_7612	0.01619644723092999
morula	0.8333333333333334	cluster_7683	0.0
blastocyst	1.0	cluster_23	0.009393939393939394
blastocyst	1.0	cluster_67	0.0
blastocyst	1.0	cluster_123	0.020689655172413793
blastocyst	1.0	cluster_125	0.06190476190476189
blastocyst	1.0	cluster_126	0.054715761097247774
blastocyst	1.0	cluster_242	0.36
blastocyst	1.0	cluster_293	0.1
blastocyst	1.0	cluster_315	0.08
blastocyst	1.0	cluster_386	0.09714285714285714
blastocyst	1.0	cluster_483	0.0
blastocyst	1.0	cluster_543	0.3333333333333333
blastocyst	1.0	cluster_587	0.0
blastocyst	1.0	cluster_618	0.04444444444444444
blastocyst	1.0	cluster_634	0.4
blastocyst	1.0	cluster_643	0.3742703059652212
blastocyst	1.0	cluster_652	0.2
blastocyst	1.0	cluster_832	0.46124401913875596
blastocyst	1.0	cluster_840	0.25
blastocyst	1.0	cluster_883	0.0125
blastocyst	1.0	cluster_900	0.0
blastocyst	1.0	cluster_915	0.032688172043010756
blastocyst	1.0	cluster_916	0.0
blastocyst	1.0	cluster_950	0.2590909090909091
blastocyst	1.0	cluster_1007	0.10158730158730159
blastocyst	1.0	cluster_1126	0.12433862433862433
blastocyst	1.0	cluster_1257	0.019047619047619046
blastocyst	1.0	cluster_1333	0.02554134697357204
blastocyst	1.0	cluster_1387	0.0
blastocyst	1.0	cluster_1406	0.0
blastocyst	1.0	cluster_1523	0.06946996801647964
blastocyst	1.0	cluster_1556	0.1
blastocyst	1.0	cluster_1564	0.0
blastocyst	1.0	cluster_1586	0.13999999999999999
blastocyst	1.0	cluster_1607	0.01818181818181818
blastocyst	1.0	cluster_1688	0.0
blastocyst	1.0	cluster_1715	0.04570760233918129
blastocyst	1.0	cluster_1718	0.1214035087719298
blastocyst	1.0	cluster_1742	0.16666666666666666
blastocyst	1.0	cluster_1758	0.13333333333333333
blastocyst	1.0	cluster_1764	0.5
blastocyst	1.0	cluster_1806	0.021052631578947368
blastocyst	1.0	cluster_1851	0.0
blastocyst	1.0	cluster_1921	0.2
blastocyst	1.0	cluster_1922	0.03333333333333333
blastocyst	1.0	cluster_1976	0.3333333333333333
blastocyst	1.0	cluster_2004	0.0
blastocyst	1.0	cluster_2126	0.0
blastocyst	1.0	cluster_2190	0.0
blastocyst	1.0	cluster_2324	0.11204013377926421
blastocyst	1.0	cluster_2355	0.015384615384615385
blastocyst	1.0	cluster_2365	0.03671679197994987
blastocyst	1.0	cluster_2623	0.0
blastocyst	1.0	cluster_2637	0.06631016042780749
blastocyst	1.0	cluster_2727	0.0
blastocyst	1.0	cluster_2743	0.1
blastocyst	1.0	cluster_2776	0.03783783783783784
blastocyst	1.0	cluster_2832	0.011428571428571429
blastocyst	1.0	cluster_2910	0.16878306878306878
blastocyst	1.0	cluster_3123	0.36529516077342167
blastocyst	1.0	cluster_3133	0.05541125541125541
blastocyst	1.0	cluster_3227	0.06666666666666667
blastocyst	1.0	cluster_3275	0.1
blastocyst	1.0	cluster_3303	0.02142857142857143
blastocyst	1.0	cluster_3336	0.02
blastocyst	1.0	cluster_3348	0.0
blastocyst	1.0	cluster_3362	0.015384615384615385
blastocyst	1.0	cluster_3369	0.0
blastocyst	1.0	cluster_3416	0.0
blastocyst	1.0	cluster_3519	0.45198966408268737
blastocyst	1.0	cluster_3660	0.0
blastocyst	1.0	cluster_3684	0.0
blastocyst	1.0	cluster_3762	0.06190476190476191
blastocyst	1.0	cluster_3766	0.0
blastocyst	1.0	cluster_3928	0.11592442645074223
blastocyst	1.0	cluster_3967	0.04107142857142857
blastocyst	1.0	cluster_3978	0.0
blastocyst	1.0	cluster_4026	0.27999999999999997
blastocyst	1.0	cluster_4028	0.05714285714285714
blastocyst	1.0	cluster_4064	0.0475
blastocyst	1.0	cluster_4084	0.16219298245614036
blastocyst	1.0	cluster_4141	0.0
blastocyst	1.0	cluster_4364	0.07060041407867494
blastocyst	1.0	cluster_4373	0.5
blastocyst	1.0	cluster_4404	0.15657894736842107
blastocyst	1.0	cluster_4420	0.02
blastocyst	1.0	cluster_4449	0.2533333333333333
blastocyst	1.0	cluster_4532	0.3
blastocyst	1.0	cluster_4538	0.325
blastocyst	1.0	cluster_4551	0.125
blastocyst	1.0	cluster_4593	0.02857142857142857
blastocyst	1.0	cluster_4605	0.36
blastocyst	1.0	cluster_4889	0.3431438127090301
blastocyst	1.0	cluster_4897	0.0
blastocyst	1.0	cluster_4899	0.13333333333333336
blastocyst	1.0	cluster_4904	0.0
blastocyst	1.0	cluster_4907	0.22051282051282048
blastocyst	1.0	cluster_4909	0.5755555555555556
blastocyst	1.0	cluster_4920	0.3901449275362319
blastocyst	1.0	cluster_5002	0.4819085843709646
blastocyst	1.0	cluster_5020	0.09083850931677019
blastocyst	1.0	cluster_5024	0.04
blastocyst	1.0	cluster_5064	0.0281733746130031
blastocyst	1.0	cluster_5215	0.25
blastocyst	1.0	cluster_5240	0.0
blastocyst	1.0	cluster_5252	1.0
blastocyst	1.0	cluster_5307	0.06000000000000001
