source	target	weight	same_chr	same_gene	entropy_similarity	age_weight_similarity	genomic_similarity	same_context_score	source_gene	target_gene
cluster_1257	cluster_5966	0.7680979632757652	False	False	0.9600565714364417	0.9604079456138537	0.0	0.0	SLC22A18AS	PCDHGA1
cluster_4064	cluster_2727	0.7679341010447188	False	False	0.9122579485466954	0.999776229929112	0.0	0.5	GIPR	MAN2A2
cluster_6262	cluster_1976	0.7675428739477029	False	False	0.9227309795482048	0.9517849149424646	0.0	0.5	GPANK1	CIT
cluster_126	cluster_3978	0.7672222440157694	False	False	0.8895298952977514	0.9268520804815394	0.0	1.0	PLEKHG5	COMP
cluster_3967	cluster_5580	0.7671756133171493	False	False	0.8786831139145371	0.9735439284846674	0.0	1.0	IFI30	FGF5
cluster_6020	cluster_4064	0.7669213628151873	False	False	0.9429993551774707	0.859811879665542	0.0	0.5	NKX2-5	GIPR
cluster_5307	cluster_5580	0.7666143171940113	False	False	0.9125918398996407	0.9895308083949654	0.0	0.5	ZIC4	FGF5
cluster_4551	cluster_126	0.7665829945955586	False	False	0.9350756731818946	0.7252253801821804	0.0	1.0	HOXD10	PLEKHG5
cluster_1851	cluster_2832	0.7665668009167753	False	False	0.9119088537576022	0.9921736398288922	0.0	0.5	GDF11	NPW
cluster_3303	cluster_3133	0.7664973785735932	False	False	0.9174567224251305	0.9676700599817221	0.0	0.5	PYY2	CYBA
cluster_2910	cluster_386	0.7663010617439551	False	False	0.8837110175881866	0.9459260020775582	0.0	1.0	GSG1L	HMGCS2
cluster_5400	cluster_2832	0.7662643724024498	False	False	0.9513018507658736	0.9861211293642133	0.0	0.0	SLC49A3	NPW
cluster_6275	cluster_3303	0.7662469561783125	False	False	0.9492999058647469	0.9946801157748476	0.0	0.0	VWA7	PYY2
cluster_883	cluster_23	0.7662428266901741	False	False	0.9172222655630109	0.9669890271614456	0.0	0.5	CHAT	TTLL10
cluster_7683	cluster_5064	0.7662256800808385	False	False	0.910202738960491	0.9972926650434616	0.0	0.5	ARID3C	WNT7B
cluster_4420	cluster_2637	0.7660430569875025	False	False	0.871463697885895	0.9972776890778055	0.0	1.0	SMYD1	SLC24A5
cluster_6406	cluster_6275	0.7659554535004689	True	False	0.9516746175529331	0.9823261980562024	0.00018022382631980192	0.0	LRFN2	VWA7
cluster_2727	cluster_5024	0.7658164892307591	False	False	0.9132954446369582	0.9811630014449075	0.0	0.5	MAN2A2	RFPL2
cluster_7683	cluster_293	0.7658152680390372	False	False	0.8729161445638209	0.9894651604836907	0.0	1.0	ARID3C	LINC01389
cluster_6960	cluster_3519	0.7658076214566794	False	False	0.9265320335795064	0.7570786642000006	0.0	1.0	CCDC146	DNAH17-AS1
cluster_1688	cluster_7683	0.7657441265981517	False	False	0.9084380221388099	0.8350627480528353	0.0	1.0	WNT5B	ARID3C
cluster_4899	cluster_7504	0.7652881147808596	False	False	0.9615358002653596	0.7685989640558387	0.0	0.5	LINC00320	ST18
cluster_1715	cluster_4551	0.7652509456626742	False	False	0.9130944654295439	0.978263620889804	0.0	0.5	ATN1	HOXD10
cluster_126	cluster_3303	0.7652038691511375	False	False	0.9113688003168198	0.9854276596346976	0.0	0.5	PLEKHG5	PYY2
cluster_3766	cluster_2355	0.7651402463051704	False	False	0.8770411252436463	0.9670900993120014	0.0	1.0	ABCA7	CDH24
cluster_6275	cluster_23	0.7650064843220268	False	False	0.9516701793862534	0.9761391181397474	0.0	0.0	VWA7	TTLL10
cluster_4420	cluster_3684	0.7649709148459118	False	False	0.8715441781926943	0.9897813268044038	0.0	1.0	SMYD1	LINC01924
cluster_3369	cluster_916	0.7649319276992976	False	False	0.9199370162761736	0.9464857807985647	0.0	0.5	KCNH4	NUDT13
cluster_7683	cluster_23	0.7648797414888558	False	False	0.9087457909586517	0.994633182438215	0.0	0.5	ARID3C	TTLL10
cluster_4593	cluster_5760	0.7648284711884877	False	False	0.9303744691456092	0.9005671082922786	0.0	0.5	CRYBA2	LINC02116
cluster_4064	cluster_123	0.7648081807109612	False	False	0.9630112686771389	0.9256723738054727	0.0	0.0	GIPR	ESPN
cluster_3227	cluster_2743	0.7646551761599518	False	False	0.9095949535873744	0.9894563755210564	0.0	0.5	SMTNL2	NR2F2
cluster_1007	cluster_6495	0.7646427026151691	False	False	0.8753590212718233	0.971062258589893	0.0	1.0	ABLIM1	TMEM244
cluster_5400	cluster_3303	0.7644904154588762	False	False	0.9218969481720022	0.9350493276471643	0.0	0.5	SLC49A3	PYY2
cluster_5447	cluster_2727	0.7644610703082388	False	False	0.8931299440842106	0.8928440443566792	0.0	1.0	FGFR3	MAN2A2
cluster_5400	cluster_3133	0.7641702269852763	False	False	0.8693489338271367	0.9939561333175827	0.0	1.0	SLC49A3	CYBA
cluster_1715	cluster_883	0.7641455444038362	False	False	0.9561782942880281	0.7841976874441194	0.0	0.5	ATN1	CHAT
cluster_2743	cluster_1333	0.7638568316023308	False	False	0.9177432047835627	0.9488249899534325	0.0	0.5	NR2F2	ALX4
cluster_123	cluster_900	0.7636077464518252	False	False	0.9129606587707654	0.9678887883388511	0.0	0.5	ESPN	COL13A1
cluster_5024	cluster_5020	0.7636072095156818	True	False	0.8158232177356137	0.9956628035521624	0.3397269745470857	1.0	RFPL2	INPP5J
cluster_4064	cluster_3303	0.7635267860855627	False	False	0.9147879875248559	0.9594306279627085	0.0	0.5	GIPR	PYY2
cluster_126	cluster_3133	0.7634880985332626	False	False	0.8677375047118174	0.9963914698038749	0.0	1.0	PLEKHG5	CYBA
cluster_3519	cluster_643	0.763294280934498	False	False	0.9155574369497088	0.9545463127812482	0.0	0.5	DNAH17-AS1	NID1
cluster_7683	cluster_4593	0.7630896656499704	False	False	0.9204129213082968	0.9321417786638495	0.0	0.5	ARID3C	CRYBA2
cluster_123	cluster_5580	0.7626669947722312	False	False	0.9181756345976682	0.9390188818916462	0.0	0.5	ESPN	FGF5
cluster_6651	cluster_3123	0.7626309456362609	False	False	0.9426763554654461	0.9992754305581388	0.0	0.0	SMOC2	LOC400553
cluster_1718	cluster_386	0.7625003212093585	False	False	0.9191965095639842	0.9334839332851246	0.0	0.5	C1R	HMGCS2
cluster_3416	cluster_7000	0.7624486568377469	False	False	0.9052369189932721	0.9936310632807998	0.0	0.5	HOXB-AS3	TSC22D4
cluster_2727	cluster_916	0.7623512651149781	False	False	0.9096447324517637	0.973881260142211	0.0	0.5	MAN2A2	NUDT13
cluster_2832	cluster_618	0.7623000043070643	False	False	0.9470113006031227	0.9782843927668973	0.0	0.0	NPW	TRIM17
cluster_2743	cluster_5064	0.762286692673973	False	False	0.9054893199145939	0.9914575648632462	0.0	0.5	NR2F2	WNT7B
cluster_6498	cluster_6892	0.7619952390280794	False	False	0.9064260518500082	0.98545536883716	0.0	0.5	TAAR3P	SFRP4
cluster_1688	cluster_1564	0.7617765862430947	False	False	0.9514502541828251	0.6222261401617223	0.0	1.0	WNT5B	TIMM8B
cluster_5656	cluster_3227	0.7617711589759322	False	False	0.9177794340818574	0.9347635121514992	0.0	0.5	HAND2-AS1	SMTNL2
cluster_6532	cluster_4907	0.7616980233308259	False	False	0.8739797366664606	0.9574079633175101	0.0	1.0	SYNE1	KRTAP13-4
cluster_4364	cluster_1007	0.7615622436982082	False	False	0.9222767987480915	0.7472154967463244	0.0	1.0	SLC3A1	ABLIM1
cluster_6171	cluster_7052	0.7615554491921682	False	False	0.9043921608826067	0.9913369641231585	0.0	0.5	OR2H2	PTPRZ1
cluster_916	cluster_900	0.7614920532052813	True	False	0.8972650171142473	0.9974558125844054	0.03651420193359732	0.5	NUDT13	COL13A1
cluster_4364	cluster_6400	0.7612823661267855	False	False	0.8676159659893646	0.9822132548913227	0.0	1.0	SLC3A1	PNPLA1
cluster_1564	cluster_3303	0.7611063369125746	False	False	0.9183060855787051	0.9280492085761081	0.0	0.5	TIMM8B	PYY2
cluster_6275	cluster_3978	0.761045882495651	False	False	0.9415952252643782	0.9933932404920339	0.0	0.0	VWA7	COMP
cluster_2743	cluster_4084	0.7609689398215306	False	False	0.871300723947513	0.9641564617043138	0.0	1.0	NR2F2	BBC3
cluster_1688	cluster_5966	0.7609626179230231	False	False	0.890713271646853	0.8799932756837914	0.0	1.0	WNT5B	PCDHGA1
cluster_126	cluster_6410	0.7609290957577391	False	False	0.9014593539520682	0.9998701045926317	0.0	0.5	PLEKHG5	NCR2
cluster_3303	cluster_6410	0.7608905744417056	False	False	0.9438511504376628	0.9825821777148316	0.0	0.0	PYY2	NCR2
cluster_5400	cluster_6410	0.7607524794074624	False	False	0.9048261537875113	0.9841031963038668	0.0	0.5	SLC49A3	NCR2
cluster_3369	cluster_67	0.7607196463199385	False	False	0.9272952901576692	0.8865180514496892	0.0	0.5	KCNH4	MMEL1
cluster_5977	cluster_6400	0.7605673261131601	False	False	0.9015259406047259	0.9971697648005884	0.0	0.5	JAKMIP2	PNPLA1
cluster_4907	cluster_6114	0.7605405326578798	False	False	0.9452743492420353	0.9740813710037124	0.0	0.0	KRTAP13-4	RREB1
cluster_5760	cluster_3978	0.7603627232265562	False	False	0.8731938512638561	0.9519114660336642	0.0	1.0	LINC02116	COMP
cluster_6406	cluster_123	0.7602920478941594	False	False	0.9044453728156834	0.9826837037597683	0.0	0.5	LRFN2	ESPN
cluster_293	cluster_4551	0.7602730493053096	False	False	0.888815453070392	0.8836200320636982	0.0	1.0	LINC01389	HOXD10
cluster_7683	cluster_6275	0.7601865016951359	False	False	0.9402966842553708	0.9932910461942992	0.0	0.0	ARID3C	VWA7
cluster_883	cluster_4593	0.7598302305558557	False	False	0.905232815668107	0.9761926691439079	0.0	0.5	CHAT	CRYBA2
cluster_4084	cluster_6410	0.7595223189856951	False	False	0.8609711447062711	0.9992738328441255	0.0	1.0	BBC3	NCR2
cluster_3362	cluster_6410	0.759439085471626	False	False	0.9224462408621376	0.8989935260749099	0.0	0.5	KRT19	NCR2
cluster_386	cluster_4920	0.7593247528983516	False	False	0.8605760342759147	0.9996688707933797	0.0	1.0	HMGCS2	KCNJ15
cluster_4364	cluster_4899	0.7592622957938784	False	False	0.8633677364401741	0.9871551140517673	0.0	1.0	SLC3A1	LINC00320
cluster_883	cluster_1851	0.7586650575695444	False	False	0.9602748962104591	0.8965758335516397	0.0	0.0	CHAT	GDF11
cluster_950	cluster_6532	0.758614557279773	False	False	0.898911372175762	0.9954811024368508	0.0	0.5	MYOF	SYNE1
cluster_6406	cluster_3967	0.7584862526715147	False	False	0.9085028971892519	0.9530624633233395	0.0	0.5	LRFN2	IFI30
cluster_4064	cluster_1851	0.7581027322522274	False	False	0.9356993012654137	0.9993212428647231	0.0	0.0	GIPR	GDF11
cluster_123	cluster_5400	0.7580966553786077	False	False	0.9213693291802851	0.8947106094094823	0.0	0.5	ESPN	SLC49A3
cluster_1806	cluster_587	0.7579267714933977	False	False	0.8626959835995911	0.9811625476910892	0.0	1.0	WNT1	VASH2
cluster_6871	cluster_900	0.7578804533983992	False	False	0.8671732343532302	0.9614523404586629	0.0	1.0	HOXA11-AS	COL13A1
cluster_293	cluster_6275	0.7576852601203912	False	False	0.9350008448116177	0.9995647399522646	0.0	0.0	LINC01389	VWA7
cluster_5923	cluster_7612	0.7576827396077165	False	False	0.9040924964469303	0.9668174461147453	0.0	0.5	PRR16	MIR4472-1
cluster_5928	cluster_5336	0.7576115451313137	False	False	0.9320007707155719	0.8454069611079461	0.0	0.5	CTXN3	LINC00578
cluster_4605	cluster_5661	0.7574074888444686	False	False	0.8989891353883162	0.9870970056137538	0.0	0.5	MIR5702	ASB5
cluster_2832	cluster_5966	0.7574063302599975	False	False	0.9434244196593286	0.9612030498762265	0.0	0.0	NPW	PCDHGA1
cluster_242	cluster_4404	0.7573678622287053	False	False	0.8765085962491859	0.917581831111563	0.0	1.0	KIAA1522	DCTN1
cluster_3967	cluster_916	0.7572341463599735	False	False	0.8961730188185543	0.9981445608527543	0.0	0.5	IFI30	NUDT13
cluster_2832	cluster_3336	0.7570786577588919	False	False	0.9418327212637422	0.9659159262497298	0.0	0.0	NPW	NEUROD2
cluster_1333	cluster_23	0.7570238781083608	False	False	0.9210503136667993	0.888941161499608	0.0	0.5	ALX4	TTLL10
cluster_1257	cluster_67	0.7569775543415873	False	False	0.9430586298741988	0.9599296328223873	0.0	0.0	SLC22A18AS	MMEL1
cluster_3362	cluster_3303	0.7568681586965506	True	False	0.9036841966307154	0.9631548849351085	1.9814631926238613e-06	0.5	KRT19	PYY2
cluster_883	cluster_900	0.7566948578263893	True	False	0.8661424786366476	0.9580149774308434	9.794190756268917e-10	1.0	CHAT	COL13A1
cluster_4907	cluster_643	0.7562781931849477	False	False	0.9221699787227481	0.8791180467677425	0.0	0.5	KRTAP13-4	NID1
cluster_1257	cluster_6020	0.7559999570729435	False	False	0.9335629061537319	0.9945604538201185	0.0	0.0	SLC22A18AS	NKX2-5
cluster_3660	cluster_4904	0.7557433315195247	False	False	0.8604092435097112	0.9765154882547494	0.0	1.0	DSC1	KRTAP25-1
cluster_6406	cluster_5064	0.7557325994059435	False	False	0.9093879593218436	0.9308695056449677	0.0	0.5	LRFN2	WNT7B
cluster_386	cluster_1922	0.7556954040078825	False	False	0.871004398584579	0.9302836328527069	0.0	1.0	HMGCS2	IGF1
cluster_5447	cluster_3303	0.7556327820308589	False	False	0.896482802032605	0.9861264047311042	0.0	0.5	FGFR3	PYY2
cluster_1758	cluster_1764	0.7555155592097412	True	False	0.8778435154039566	0.8947411161499814	0.0070610677467218075	1.0	SLCO1C1	LMNTD1
cluster_3133	cluster_3978	0.7553578194153979	False	False	0.8789962047362067	0.8934019089124235	0.0	1.0	CYBA	COMP
cluster_5977	cluster_4899	0.7553478343286611	False	False	0.9128195477131166	0.9134341887675683	0.0	0.5	JAKMIP2	LINC00320
cluster_3275	cluster_315	0.7549967117802137	False	False	0.8538630711437031	0.9999047702453777	0.0	1.0	MYH1	PDE4B
cluster_5064	cluster_3967	0.7548623208982662	False	False	0.8926356049714093	0.9976611844456675	0.0	0.5	WNT7B	IFI30
cluster_3362	cluster_2776	0.7547966151218317	False	False	0.9165083507337635	0.8937745809659025	0.0	0.5	KRT19	METTL26
cluster_5678	cluster_6975	0.7546634557606474	False	False	0.9088656701171781	0.7593384678965437	0.0	1.0	PDLIM3	PON1
cluster_5020	cluster_3978	0.7545986413640369	False	False	0.8981947170367519	0.9718138352676542	0.0	0.5	INPP5J	COMP
cluster_900	cluster_5580	0.7543726879808588	False	False	0.8540147864388423	0.9950871786374084	0.0	1.0	COL13A1	FGF5
cluster_293	cluster_5447	0.7542944026708841	False	False	0.852896822388678	0.9994097874549552	0.0	1.0	LINC01389	FGFR3
cluster_3967	cluster_6275	0.7542044353703998	False	False	0.931234893114062	0.9926783656417294	0.0	0.0	IFI30	VWA7
cluster_1257	cluster_5024	0.7541513430473861	False	False	0.9545939503129965	0.8911018356262554	0.0	0.0	SLC22A18AS	RFPL2
cluster_883	cluster_6275	0.7540593092351531	False	False	0.9295004577592897	0.9992267446107651	0.0	0.0	CHAT	VWA7
cluster_4551	cluster_6020	0.7539047314233368	False	False	0.8673035308263801	0.9343829092412645	0.0	1.0	HOXD10	NKX2-5
cluster_6020	cluster_6275	0.7537955853295841	False	False	0.9317980069806415	0.9875125386144474	0.0	0.0	NKX2-5	VWA7
cluster_2324	cluster_1715	0.7537893185326324	False	False	0.8961665898607507	0.9752069008209622	0.0	0.5	RASA3	ATN1
cluster_6410	cluster_3978	0.7536524372163262	False	False	0.9084819765105667	0.920927683229719	0.0	0.5	NCR2	COMP
cluster_4593	cluster_293	0.753572646333025	False	False	0.8961019933837022	0.9740423375574572	0.0	0.5	CRYBA2	LINC01389
cluster_1715	cluster_3967	0.7533974228813966	False	False	0.960882843295063	0.6921571649307039	0.0	0.5	ATN1	IFI30
cluster_3362	cluster_3369	0.7533740673970601	True	False	0.8190782168596891	0.791114634135654	0.5230603131791408	1.0	KRT19	KCNH4
cluster_1586	cluster_3336	0.753068868253982	False	False	0.9054606852506202	0.930129485607193	0.0	0.5	DSCAML1	NEUROD2
cluster_3227	cluster_6143	0.7528581173317632	False	False	0.9187235755864372	0.7045852880038599	0.0	1.0	SMTNL2	SCGN
cluster_5923	cluster_652	0.7526991904764309	False	False	0.8543532354643532	0.9824639161640085	0.0	1.0	PRR16	GREM2
cluster_5447	cluster_3978	0.7523755764895095	False	False	0.850111686688914	0.9986865342781022	0.0	1.0	FGFR3	COMP
cluster_6087	cluster_832	0.7523046144699357	False	False	0.9389225260433627	0.6133664836116658	0.0	1.0	GMDS-DT	ST8SIA6
cluster_6871	cluster_67	0.7522292415152109	False	False	0.9162836076578286	0.8776326435841487	0.0	0.5	HOXA11-AS	MMEL1
cluster_5608	cluster_1007	0.7521350492621975	False	False	0.9391929526317196	0.6110642003438651	0.0	1.0	ANK2	ABLIM1
cluster_2910	cluster_2637	0.752125878352691	False	False	0.8495395926746677	0.9995009540943789	0.0	1.0	GSG1L	SLC24A5
cluster_1715	cluster_293	0.7520748274049768	False	False	0.9388522258060475	0.7788058708736385	0.0	0.5	ATN1	LINC01389
cluster_6960	cluster_950	0.7520057715817836	False	False	0.9441151370471588	0.755539550007536	0.0	0.5	CCDC146	MYOF
cluster_1333	cluster_3978	0.7518664587582428	False	False	0.8900793038593432	0.9887660749977979	0.0	0.5	ALX4	COMP
cluster_916	cluster_67	0.7516875094834452	False	False	0.9285776763554068	0.9874134656828726	0.0	0.0	NUDT13	MMEL1
cluster_5064	cluster_126	0.7516709119751916	False	False	0.8880175207596583	0.9963968232094246	0.0	0.5	WNT7B	PLEKHG5
cluster_883	cluster_3362	0.751629476607878	False	False	0.8506441131516675	0.991405353728627	0.0	1.0	CHAT	KRT19
cluster_950	cluster_6171	0.7512694369506521	False	False	0.890081929864322	0.9847745502589519	0.0	0.5	MYOF	OR2H2
cluster_4551	cluster_3967	0.751119317853808	False	False	0.8916011727594585	0.8105237037343997	0.0	1.0	HOXD10	IFI30
cluster_2365	cluster_4404	0.7509842072039999	False	False	0.8514986187391117	0.9834007001571822	0.0	1.0	IRF9	DCTN1
cluster_23	cluster_3133	0.7509600247763631	False	False	0.8883392757757421	0.9902633034808713	0.0	0.5	TTLL10	CYBA
cluster_2910	cluster_315	0.7506485664521113	False	False	0.8478967453235539	0.996771213278675	0.0	1.0	GSG1L	PDE4B
cluster_4897	cluster_315	0.7505615081085262	False	False	0.854002751576236	0.9697314638931518	0.0	1.0	MIR99AHG	PDE4B
cluster_5064	cluster_123	0.7504414752505553	False	False	0.8894918479715824	0.9818118271268444	0.0	0.5	WNT7B	ESPN
cluster_1387	cluster_5599	0.750292545189233	False	False	0.8653908626210716	0.918589896570243	0.0	1.0	MS4A3	ARHGEF38
cluster_3967	cluster_6410	0.7501355719433913	False	False	0.8881160085489695	0.9857344425770737	0.0	0.5	IFI30	NCR2
cluster_618	cluster_67	0.7500859937560976	True	False	0.8853127499737158	0.9975513751545488	6.7550353625064745e-99	0.5	TRIM17	MMEL1
cluster_652	cluster_4420	0.749944639733317	False	False	0.8855137228108827	0.995738132708288	0.0	0.5	GREM2	SMYD1
cluster_1688	cluster_3978	0.7499226589126116	False	False	0.8612421767016382	0.9341016270436453	0.0	1.0	WNT5B	COMP
cluster_4420	cluster_315	0.7498996157796609	False	False	0.8499509611337888	0.9828766069513212	0.0	1.0	SMYD1	PDE4B
cluster_2190	cluster_4364	0.7498827819786047	False	False	0.9049210695110975	0.911227245309275	0.0	0.5	PCDH17	SLC3A1
cluster_2727	cluster_900	0.7498382808405708	False	False	0.8487925350651913	0.9874875536546432	0.0	1.0	MAN2A2	COL13A1
cluster_5608	cluster_3684	0.7496627858874697	False	False	0.865264761421405	0.9149379397570427	0.0	1.0	ANK2	LINC01924
cluster_6532	cluster_5679	0.7486862535153108	False	False	0.8944651984723648	0.9485591633884907	0.0	0.5	SYNE1	PDLIM3
cluster_6171	cluster_3519	0.7483920009419907	False	False	0.8473027746182467	0.9843013162675353	0.0	1.0	OR2H2	DNAH17-AS1
cluster_1715	cluster_6275	0.7481890010018262	False	False	0.9751232607208143	0.7623925435553122	0.0	0.0	ATN1	VWA7
cluster_883	cluster_4551	0.7479635728353612	False	False	0.8688885856701174	0.8879066143318987	0.0	1.0	CHAT	HOXD10
cluster_6400	cluster_315	0.7479540552742687	False	False	0.855927727426193	0.9440068829816217	0.0	1.0	PNPLA1	PDE4B
cluster_1586	cluster_5307	0.7476733595759992	False	False	0.9195553001479473	0.9997494298655568	0.0	0.0	DSCAML1	ZIC4
cluster_7072	cluster_4373	0.7475190476183885	False	False	0.9489694814260823	0.7045925646095663	0.0	0.5	LOC100506937	FSHR
cluster_5215	cluster_4532	0.747132019650515	False	False	0.8431170073694279	0.9940397657359126	0.0	1.0	SYNPR	DAPL1
cluster_2832	cluster_67	0.7469383050243443	False	False	0.9272110513392378	0.9616741443589321	0.0	0.0	NPW	MMEL1
cluster_6087	cluster_543	0.7469228578957013	False	False	0.9632100381223087	0.638908887441338	0.0	0.5	GMDS-DT	MIR181A1HG
cluster_2727	cluster_67	0.7468799275524096	False	False	0.8966505293934677	0.9270472229777037	0.0	0.5	MAN2A2	MMEL1
cluster_1257	cluster_6871	0.7468158835939583	False	False	0.9809627596358562	0.7279339322043454	0.0	0.0	SLC22A18AS	HOXA11-AS
cluster_3227	cluster_1126	0.7461792323651855	False	False	0.9227091559607339	0.9761218732713894	0.0	0.0	SMTNL2	CFAP46
cluster_1586	cluster_6871	0.746146454502806	False	False	0.8922923852683939	0.9410426938556662	0.0	0.5	DSCAML1	HOXA11-AS
cluster_4373	cluster_5215	0.745545860705106	False	False	0.8978611072203857	0.7462409400790347	0.0	1.0	FSHR	SYNPR
cluster_7504	cluster_2637	0.7448961378313324	False	False	0.9435671375749923	0.7105166560505826	0.0	0.5	ST18	SLC24A5
cluster_1715	cluster_7683	0.7448784672587644	False	False	0.9470646795242303	0.6952428371200969	0.0	0.5	ATN1	ARID3C
cluster_1715	cluster_4064	0.7447366076736277	False	False	0.9466364212011298	0.5294862259526213	0.0	1.0	ATN1	GIPR
cluster_4420	cluster_4897	0.74464550207413	False	False	0.8586387806809734	0.9102019642099818	0.0	1.0	SMYD1	MIR99AHG
cluster_5020	cluster_3303	0.7443784826296286	False	False	0.8760163332354903	0.9997857735103988	0.0	0.5	INPP5J	PYY2
cluster_5923	cluster_386	0.7443197450994136	False	False	0.8778880274988372	0.9912835148344626	0.0	0.5	PRR16	HMGCS2
cluster_5608	cluster_7504	0.7442954357156948	False	False	0.8884759381604237	0.945240506076129	0.0	0.5	ANK2	ST18
cluster_7612	cluster_2637	0.7442216992104894	False	False	0.9151255641139794	0.9959338835760189	0.0	0.0	MIR4472-1	SLC24A5
cluster_3362	cluster_3766	0.7439974045331114	False	False	0.8479497136428887	0.9522006044348911	0.0	1.0	KRT19	ABCA7
cluster_5400	cluster_1564	0.7438119605275522	False	False	0.8366797534282006	0.9998008053281451	0.0	1.0	SLC49A3	TIMM8B
cluster_5923	cluster_1007	0.743755116408342	False	False	0.8873714630041268	0.9464244363710638	0.0	0.5	PRR16	ABLIM1
cluster_1688	cluster_3362	0.7436583777404691	False	False	0.8474745838558896	0.9519993215609382	0.0	1.0	WNT5B	KRT19
cluster_1257	cluster_2832	0.7436435386096012	False	False	0.908942955125056	0.8522041185220982	0.0	0.5	SLC22A18AS	NPW
cluster_6087	cluster_6960	0.7436282921962232	False	False	0.8792694593930868	0.9806876239381116	0.0	0.5	GMDS-DT	CCDC146
cluster_5336	cluster_6163	0.7435924150507633	False	False	0.8872910912795312	0.94568803812712	0.0	0.5	LINC00578	OR14J1
cluster_6518	cluster_386	0.7435346909544627	False	False	0.900219212923519	0.7226146836945014	0.0	1.0	PHACTR2	HMGCS2
cluster_5336	cluster_4904	0.743504271707611	False	False	0.875615923595666	0.9956928091361875	0.0	0.5	LINC00578	KRTAP25-1
cluster_6275	cluster_5447	0.7434956755272928	False	False	0.9135404902378829	0.9979623791511256	0.0	0.0	VWA7	FGFR3
cluster_1257	cluster_5307	0.743185683218269	False	False	0.9367923051320659	0.8951378992161746	0.0	0.0	SLC22A18AS	ZIC4
cluster_5064	cluster_3362	0.7431220918783902	False	False	0.8885439521272708	0.9371234866377611	0.0	0.5	WNT7B	KRT19
cluster_6406	cluster_1333	0.7429517388916582	False	False	0.8744480919147656	0.9970698609804035	0.0	0.5	LRFN2	ALX4
cluster_6114	cluster_7052	0.74248558273141	False	False	0.8736614596637868	0.9973708929996566	0.0	0.5	RREB1	PTPRZ1
cluster_883	cluster_1564	0.7424133244704942	False	False	0.8646212805740937	0.8693966139822211	0.0	1.0	CHAT	TIMM8B
cluster_6410	cluster_3766	0.7423066519780489	False	False	0.8753096569953734	0.989035832873707	0.0	0.5	NCR2	ABCA7
cluster_950	cluster_3123	0.7418247955298707	False	False	0.9116128221516485	0.9951764075419939	0.0	0.0	MYOF	LOC400553
cluster_652	cluster_7504	0.7416529121159092	False	False	0.9360675271479084	0.7213934631317914	0.0	0.5	GREM2	ST18
cluster_6020	cluster_1851	0.7416247116691519	False	False	0.946653268558084	0.8420005807093149	0.0	0.0	NKX2-5	GDF11
cluster_6171	cluster_4920	0.7415001096913554	False	False	0.8331049264844061	0.9998793831766087	0.0	1.0	OR2H2	KCNJ15
cluster_7504	cluster_7612	0.7413758829765303	True	False	0.9646260003045595	0.7624598851904445	7.251687640382818e-40	0.0	ST18	MIR4472-1
cluster_3348	cluster_2637	0.7413430539363347	False	False	0.8517864317993874	0.9178791551115523	0.0	1.0	KRT25	SLC24A5
cluster_7504	cluster_2004	0.7411516136837129	False	False	0.8561437279126014	0.8977212702701455	0.0	1.0	ST18	ZNF664-RFLNA
cluster_6498	cluster_6495	0.7410576482455669	True	False	0.8255658303245526	0.9869558847464575	0.06396475822639033	1.0	TAAR3P	TMEM244
cluster_1688	cluster_4593	0.7410516935290373	False	False	0.8766434685175458	0.9748895932842165	0.0	0.5	WNT5B	CRYBA2
cluster_6114	cluster_3519	0.7410252486553893	False	False	0.9093511288155233	0.9996467661686613	0.0	0.0	RREB1	DNAH17-AS1
cluster_3967	cluster_1851	0.7408473506848208	False	False	0.9195988734959337	0.9540538860830918	0.0	0.0	IFI30	GDF11
cluster_5336	cluster_315	0.7407969597279215	False	False	0.8856104683585966	0.9343343686322245	0.0	0.5	LINC00578	PDE4B
cluster_6171	cluster_643	0.7407338692067179	False	False	0.8957588258610867	0.8899375493134106	0.0	0.5	OR2H2	NID1
cluster_3967	cluster_1586	0.7403129383464202	False	False	0.8701858274197206	0.997947670157345	0.0	0.5	IFI30	DSCAML1
cluster_4551	cluster_5760	0.740269234034848	False	False	0.8846164975379353	0.7684567375679338	0.0	1.0	HOXD10	LINC02116
cluster_1007	cluster_4420	0.7402664195839617	False	False	0.8513349938843113	0.912657823727728	0.0	1.0	ABLIM1	SMYD1
cluster_6275	cluster_1564	0.7401975151816488	False	False	0.9340749762941566	0.8869918706029799	0.0	0.0	VWA7	TIMM8B
cluster_23	cluster_5447	0.7401019139920021	False	False	0.8784864372241298	0.9605715319754519	0.0	0.5	TTLL10	FGFR3
cluster_5760	cluster_3133	0.7400736535124159	False	False	0.8338486147779788	0.9871470260448643	0.0	1.0	LINC02116	CYBA
cluster_1851	cluster_3336	0.7400314283535605	False	False	0.9099276287309497	0.990523131189622	0.0	0.0	GDF11	NEUROD2
cluster_2910	cluster_1556	0.7399473728717759	False	False	0.8450924074335077	0.9375820535999726	0.0	1.0	GSG1L	EXPH5
cluster_6020	cluster_1586	0.7396861186615783	False	False	0.8819957282276945	0.9425926354238463	0.0	0.5	NKX2-5	DSCAML1
cluster_2190	cluster_6163	0.739657895962708	False	False	0.9598092470149174	0.43854590268674476	0.0	1.0	PCDH17	OR14J1
