morula_A_mean	morula_P_mean	morula_reset_score_A_minus_P	morula_A_rank_lowest_is_1	morula_P_rank_highest_is_1	morula_reset_rank_lowest_is_1	bridge_mean_transport_A	bridge_mean_transport_Hm	bridge_mean_transport_P	bridge_mean_transport_Hr	bridge_mean_squared_displacement	iteration
0.26630131408331026	0.7340497722996171	-0.46774845821630684	1	2	1	-0.17616364415761718	-0.08204809372561334	-0.0371730856851239	-0.020024008358605523	0.12839615972837506	36
0.22173884120656076	0.7234497983884799	-0.5017109571819192	1	2	1	-0.22936557989020329	-0.10661217752343935	-0.05239709011007757	-0.0216503088407576	0.1699682963292129	37
0.22588141382982507	0.6897809852693114	-0.46389957143948635	1	2	1	-0.20040340511293006	-0.09216209248177437	-0.08111536322847397	-0.0324563223464606	0.17464036453091572	38
0.2346997595611252	0.7420250519998862	-0.507325292438761	1	2	1	-0.19914000123328637	-0.10889204645723932	-0.029919024398769527	-0.02501020343563313	0.14924685328569293	39
0.23761640826666156	0.7549882163509702	-0.5173718080843087	1	2	1	-0.2175185273158155	-0.1239422569452635	-0.016482084114319433	-0.019785196889519904	0.15338526300843414	40
0.24060345452051757	0.7255724395447982	-0.48496898502428065	1	2	1	-0.20196934033587932	-0.09985655127605468	-0.04840412449669639	-0.022134264166476604	0.15058558803483488	41
0.24315884050873435	0.7425702583286679	-0.4994114178199335	1	2	1	-0.20418411321403773	-0.10102629789558779	-0.02924320253799045	-0.015196223780802064	0.14442089381758905	42
0.22565117710391083	0.7276895664205753	-0.5020383893166644	1	2	1	-0.20710326341388327	-0.10453134828904072	-0.040444969548264584	-0.02005024345426896	0.1501607250295443	43
0.24115934825594565	0.7058836272124849	-0.4647242789565392	1	2	1	-0.20081017379820607	-0.10097751101688257	-0.05979492420414591	-0.01784886772421567	0.1558288033850086	44
0.2311919488682339	0.7036804240513181	-0.47248847518308423	1	2	1	-0.2093787956691207	-0.09084307605761704	-0.07186832215739818	-0.025930508751895658	0.1640957761977343	45
0.2420715526618629	0.7296281018794022	-0.4875565492175393	1	2	1	-0.2120248367523449	-0.10533775900312602	-0.043921402373255515	-0.026838373040220194	0.16444231699427106	46
0.2078306536344389	0.7555808319106279	-0.547750178276189	1	2	1	-0.23863350479268405	-0.11533632039961428	-0.014447815170056461	-0.012506915827566861	0.16419492436956876	47
0.243342933710877	0.7346591760650152	-0.4913162423541382	1	2	1	-0.18503209618477745	-0.09518705825458315	-0.03443491035085373	-0.021280192713852803	0.13812149105531107	48
0.2529200771844566	0.767565520519074	-0.5146454433346175	1	2	1	-0.19791288436480026	-0.0853717556096912	-0.0012597889656442162	-0.016446384162111333	0.13343383466062678	49
0.23588989462480048	0.7341047967493806	-0.4982149021245801	1	2	1	-0.20080652651735795	-0.10946835257274964	-0.03802556057084127	-0.02510822618272662	0.15351035834551688	50
0.25044938407618794	0.7315955439458298	-0.4811461598696419	1	2	1	-0.2078730296034797	-0.10084766784252001	-0.046178885535560224	-0.02338521077128482	0.1563985235545801	51
0.22753404595593874	0.7327955091467596	-0.5052614631908209	1	2	1	-0.22431677371143122	-0.1070466530372614	-0.04366297389204189	-0.02345985641651075	0.1658521575591689	52
0.2625476838828435	0.7176013702271694	-0.4550536863443259	1	2	1	-0.181637158798675	-0.09033292707094348	-0.05563452678052002	-0.0277695659180609	0.1513004500814449	53
0.25533241012328184	0.7347555826326688	-0.479423172509387	1	2	1	-0.18786438847730857	-0.0698372666071211	-0.039697232734946325	-0.020865886284412605	0.14297327253115938	54
0.23527911184065567	0.7610986422386017	-0.525819530397946	1	2	1	-0.20348725499770573	-0.10908928357566908	-0.010334579240101565	-0.010925147783638024	0.1375414470781695	55
0.24703152505551138	0.7195099063526132	-0.47247838129710185	1	2	1	-0.19932076892289646	-0.09488631759025694	-0.04910558344706124	-0.02045990757846037	0.15029855111932292	56
0.23579968338966253	0.7522279871261769	-0.5164283037365144	1	2	1	-0.2017060074781486	-0.10654550117635773	-0.019487965562830695	-0.018892692590625235	0.1423363080948601	57
0.24709563055215084	0.7125715721209769	-0.46547594156882605	1	2	1	-0.19893988883231142	-0.08138051525142005	-0.055008049490037195	-0.02185059160623284	0.15335242379587172	58
0.24500061140202029	0.7391763294326247	-0.4941757180306044	1	2	1	-0.18148868256662093	-0.08410764716566901	-0.030051114299634078	-0.018967432350790136	0.13028291268989087	59
0.2260634673066055	0.7577123657784527	-0.5316488984718472	1	2	1	-0.22554312442427787	-0.1103354907589032	-0.011188104716097184	-0.008098001242322534	0.14882190945661464	60
0.2216821796751724	0.7168535534445812	-0.49517137376940884	1	2	1	-0.2224220769556364	-0.12182451563735473	-0.05343582062268467	-0.014235888856734026	0.16529426945415593	61
0.22005246474679202	0.7409372119954927	-0.5208847472487006	1	2	1	-0.21343116083181116	-0.11870716599692026	-0.032031877915870845	-0.02257100380699238	0.15206693587356462	62
0.23317734007745824	0.7294745985416589	-0.4962972584642006	1	2	1	-0.21949143920969627	-0.11245629616701164	-0.042292173674251025	-0.024476035293714744	0.16173374748413732	63
0.22892023719732135	0.7476074635807742	-0.5186872263834529	1	2	1	-0.18980397125440257	-0.10617382687025272	-0.02914994338463022	-0.01747568059934255	0.13970173408101	64
0.24893543979898203	0.7341626217813685	-0.48522718198238646	1	2	1	-0.1862227817899985	-0.08701662916717726	-0.040214056928417334	-0.020520940070997227	0.14244520845448083	65
0.23271808966656818	0.7144295834544631	-0.4817114937878949	1	2	1	-0.21190267992387868	-0.1063847240786584	-0.05777498273994162	-0.01978197302393013	0.16214644919030774	66
0.23786677596466538	0.694955549787718	-0.45708877382305263	1	2	1	-0.20237942817052054	-0.09991258381122528	-0.07545702781808998	-0.02238396406533455	0.16013941839316595	67
0.24215215321280373	0.7275792477311548	-0.4854270945183511	1	2	1	-0.19309112794317787	-0.10050793139641133	-0.04358106267574626	-0.022396874541228143	0.14806322211756687	68
0.2265243420536056	0.7279809700424763	-0.5014566279888707	1	2	1	-0.2199832333314878	-0.09012668979779118	-0.04036621516876242	-0.022609641918924103	0.16032736788373952	69
0.2670115304787992	0.7126481225874932	-0.445636592108694	1	2	1	-0.18097854690803888	-0.06677369264365067	-0.05471050985535923	-0.019396706739757432	0.14765599934687804	70
0.26835321760042447	0.7334773296300711	-0.4651241120296466	1	2	1	-0.17030303179943174	-0.0849227181761379	-0.03834650762258096	-0.021875888843239065	0.13073332491404588	71
0.2586743157796573	0.7638145425555399	-0.5051402267758827	1	2	1	-0.1712964837913643	-0.08107438176817137	-0.007779041417816631	-0.020610325930426752	0.12896066804521497	72
0.2203439926326665	0.7279615618397632	-0.5076175692070968	1	2	1	-0.22374171697792872	-0.1358775444235134	-0.043754598166236676	-0.01863256753033362	0.1627151857798389	73
0.23595756963905	0.7248462950301335	-0.4888887253910835	1	2	1	-0.21590986258117717	-0.10789111345199197	-0.04560628713801495	-0.022195349334508122	0.16116710347033805	74
0.2095103365640571	0.750138782539291	-0.540628445975234	1	2	1	-0.22296288957641547	-0.11465343597902895	-0.0202842827114419	-0.014023422994639833	0.151314021962162	75
0.23335689578537158	0.7397194420513585	-0.506362546265987	1	2	1	-0.21907810293852645	-0.09538104167439046	-0.03515162908716987	-0.01676996946854535	0.1512998764564675	76
0.2474026197089897	0.7438650099235931	-0.49646239021460337	1	2	1	-0.17132531946848842	-0.09800642450400923	-0.029896453162666276	-0.02059326904948925	0.13096642663391989	77
0.24373749931294592	0.7450992839874743	-0.5013617846745284	1	2	1	-0.1955721599194808	-0.09189650605850085	-0.028305262785213017	-0.01935324149935096	0.13609007116708066	78
0.2471625472904852	0.7444939557515401	-0.4973314084610549	1	2	1	-0.20210712882712606	-0.08367481796901033	-0.028864949850705778	-0.019031691981260392	0.13795092879411097	79
0.2316492425380667	0.7606997079815188	-0.529050465443452	1	2	1	-0.21983887914573152	-0.10267885761778178	-0.014829786005461868	-0.01826861572279213	0.1484599923578739	80
0.23089171038197806	0.7419570593550263	-0.5110653489730482	1	2	1	-0.20472730152651808	-0.09965060989419482	-0.026213801495373598	-0.023538948387182537	0.1542326984564295	81
0.2271778545107548	0.7435935499774529	-0.5164156954666981	1	2	1	-0.21623255562436466	-0.10530203457502244	-0.029409938712077636	-0.02035994051635697	0.16074761766646845	82
0.23561643546030261	0.7316531553397772	-0.4960367198794745	1	2	1	-0.221898795202634	-0.11233070858785343	-0.039409210913248754	-0.016429411683119982	0.16115613848304897	83
0.2309845097745556	0.7031126284174815	-0.47212811864292586	1	2	1	-0.21728076988842326	-0.10485145941003977	-0.06524743249379959	-0.027762195570643695	0.17569912511501867	84
0.24297353219584408	0.7153953829062168	-0.4724218507103728	1	2	1	-0.21906118852709086	-0.08156530715343456	-0.05983661994624104	-0.02703058700275951	0.16669721797829384	85
0.2155092113534232	0.7090297619175986	-0.4935205505641754	1	2	1	-0.22968565146661712	-0.10165776216871333	-0.06452512318591705	-0.025428224118822226	0.1698728417934045	86
0.22737119443840675	0.7401229513048481	-0.5127517568664413	1	2	1	-0.19629344186581896	-0.09453532613430007	-0.034595627758499246	-0.02149896631811296	0.1364670146870532	87
0.24737103364006313	0.7288881491876891	-0.48151711554762594	1	2	1	-0.1988630634727598	-0.07692171533492638	-0.04854715487142055	-0.024591025962428712	0.14675865310396088	88
0.24264337805685088	0.719616560330391	-0.47697318227354013	1	2	1	-0.20968145535948665	-0.10482160884997216	-0.05040865330517802	-0.022862220083217404	0.16046374130219304	89
0.2610297199934102	0.7074854773767091	-0.4464557573832989	1	2	1	-0.17599521897837184	-0.08380797172353847	-0.0705923357771995	-0.025739239297991972	0.14583977944706017	90
0.24110220840813573	0.7507417093766732	-0.5096395009685375	1	2	1	-0.21167514120527686	-0.11053446685176245	-0.02137562001366714	-0.016809257445584435	0.14723203025781434	91
0.2564043868800031	0.695160799927606	-0.43875641304760293	1	2	1	-0.19619078385805788	-0.08274650761884317	-0.08042893392496468	-0.02625596758052523	0.1611150290450809	92
0.2617398966047804	0.7069590864808205	-0.4452191898760401	1	2	1	-0.18653610773949178	-0.09166962599476623	-0.06878658252455429	-0.02858202545101895	0.1510889010666674	93
0.25534540226786046	0.7177736392909175	-0.4624282370230571	1	2	1	-0.19383556645830852	-0.08703259118062046	-0.05436438033073529	-0.026312740108680892	0.1524032507584015	94
0.27766517425556064	0.722600969907059	-0.4449357956514984	1	2	1	-0.1513634300866123	-0.06661229526793844	-0.047380192101699	-0.02444920541054065	0.12352957304173011	95
0.24094473818933324	0.752438519939143	-0.5114937817498098	1	2	1	-0.20179948942550308	-0.0916781004162731	-0.02693962192873291	-0.026374408043784825	0.15520746755071993	96
0.2453721162470392	0.7292759125934906	-0.48390379634645136	1	2	1	-0.2068113176434138	-0.09427129499858974	-0.04590200078252952	-0.0237397469407582	0.15486781064044988	97
0.24653601294946972	0.7271300828396022	-0.48059406989013254	1	2	1	-0.19342274407608212	-0.09119080493046365	-0.04390225915081309	-0.02216231299967309	0.13971824754005838	98
0.24453927890782312	0.7438354414861379	-0.4992961625783148	1	2	1	-0.1954823222139041	-0.08067104460970122	-0.02748009453821689	-0.021121536157390645	0.13939552741883887	99
0.21765774525102166	0.7265855361714242	-0.5089277909204025	1	2	1	-0.21371128630619202	-0.09506430759750882	-0.04224906969062545	-0.021804659374170844	0.15861948424369196	100
0.24320804601641333	0.724738248454695	-0.4815302024382817	1	2	1	-0.20582479778014998	-0.09286450541570754	-0.047729105109713545	-0.022836824787399557	0.15549377022975633	101
0.25027603018774613	0.6998729830162662	-0.4495969528285201	1	2	1	-0.1914603195019827	-0.10031065841158182	-0.07184758049083603	-0.026458079278525573	0.1531660936081486	102
0.23128468216530837	0.7030914589632214	-0.47180677679791305	1	2	1	-0.21329615853555828	-0.10659800856807213	-0.06863835892569353	-0.022136659288376985	0.16595977135698767	103
0.2507892758451453	0.6911822358096589	-0.44039295996451355	1	2	1	-0.1742929514487461	-0.07950885381178832	-0.08187172804558368	-0.030269195379504982	0.1518011884016978	104
0.2362593043156825	0.7126508381925295	-0.47639153387684696	1	2	1	-0.2000050503404499	-0.08583711416919726	-0.05604552645859044	-0.015858688231110286	0.14941581976393084	105
0.23771107728177493	0.7191152602319973	-0.4814041829502224	1	2	1	-0.20628845577652336	-0.10502199219671071	-0.05958749221626246	-0.02015797252139984	0.155648561471112	106
0.2440805929982906	0.7465947070590044	-0.5025141140607139	1	2	1	-0.1991984284849918	-0.09213161727551007	-0.029730677909720588	-0.018929044802114957	0.1459057290951907	107
0.2355746419239211	0.7456923679495067	-0.5101177260255856	1	2	1	-0.18505221767248534	-0.10345708684327783	-0.02701966700703623	-0.01647302823094679	0.1360325719711484	108
0.2363098458733552	0.7398863195431553	-0.5035764736698001	1	2	1	-0.19168906710744654	-0.10901362270867714	-0.029590286402746312	-0.02155842385559673	0.14342713396762344	109
0.23718363607695406	0.7318594882182605	-0.4946758521413065	1	2	1	-0.19255895352621255	-0.10452446419626495	-0.04358088567224011	-0.0199936677021097	0.14520128078228095	110
0.255400151554351	0.7103416407403741	-0.4549414891860231	1	2	1	-0.19426568797690089	-0.08699170504644596	-0.06168706162211515	-0.023654855814037968	0.1594044983352298	111
0.237690239434154	0.7172543532574075	-0.4795641138232535	1	2	1	-0.19359548028144966	-0.08226590457583599	-0.05615385887939206	-0.029511575149462742	0.15493666613393925	112
0.22512938330161017	0.7384796102747575	-0.5133502269731474	1	2	1	-0.21612434097130287	-0.12049737983108305	-0.033822424901721146	-0.019294836186159302	0.15539077990216604	113
0.23361248413474903	0.7623184625229354	-0.5287059783881864	1	2	1	-0.19194450160179266	-0.10769420717537913	-0.010393824236743758	-0.022741338800759636	0.1399969065561092	114
0.24394326992815374	0.7433148244212878	-0.4993715544931341	1	2	1	-0.1889995420458527	-0.08414949364231994	-0.03049998502339733	-0.018610119230165298	0.13716383056959494	115
0.23030633276388282	0.7424720392168819	-0.5121657064529991	1	2	1	-0.22049806005165676	-0.103860638529445	-0.03111060234427301	-0.018927753970020222	0.151431369683448	116
0.22681784469717603	0.7376071828994559	-0.5107893382022799	1	2	1	-0.2058068392240875	-0.09773441160396172	-0.033363188174461274	-0.01937712230397061	0.15755831924349079	117
0.2373111347117335	0.7047310058475711	-0.4674198711358376	1	2	1	-0.20576042438953557	-0.09856464509677054	-0.07041011567042824	-0.03048263310966692	0.16258156113719124	118
0.21502555815408836	0.7258682416710018	-0.5108426835169135	1	2	1	-0.2107056771476054	-0.1301207012690877	-0.044933673249302475	-0.015139526092960029	0.1525377047297137	119
0.2421140690535079	0.7340374561032581	-0.4919233870497502	1	2	1	-0.18769315595634312	-0.10759871629774229	-0.035882560844834384	-0.014753880162521082	0.14201793630236934	120
0.25383856743615946	0.7216761511322313	-0.4678375836960718	1	2	1	-0.17428259436318502	-0.0738654926490435	-0.05247607572842899	-0.027114025589193517	0.13770768881933423	121
0.21295846571391355	0.7169449174918918	-0.5039864517779783	1	2	1	-0.23166745477122838	-0.11653855720890888	-0.054934292613236776	-0.019686043018402925	0.1771565818017206	122
0.2469067625301366	0.7315128511060514	-0.48460608857591475	1	2	1	-0.18743400242218067	-0.09916648237405547	-0.04277496966741967	-0.019867436249978797	0.1441536350756804	123
0.22860797163918953	0.7444600026264985	-0.5158520309873089	1	2	1	-0.23237105845343026	-0.10906933222467428	-0.028740392858186484	-0.01949449404241954	0.16248785160131635	124
0.23025557484381776	0.7670667539267423	-0.5368111790829245	1	2	1	-0.22192075718894147	-0.11344490626363915	-0.00753231867692497	-0.013160865540978476	0.1461803157355692	125
0.22819283369424548	0.7214243104441731	-0.4932314767499276	1	2	1	-0.20501540270239194	-0.09002500247058247	-0.05142605515372827	-0.017209822317507714	0.1577129980218573	126
0.21802471194377543	0.7500545707678102	-0.5320298588240349	1	2	1	-0.22539088827174042	-0.11293075945895253	-0.021868106319970916	-0.01997126479041924	0.1610826882250623	127
0.2406961565980529	0.70867604457136	-0.46797988797330714	1	2	1	-0.21045989904869303	-0.11700411903209917	-0.05984016055319765	-0.025104390193980055	0.16293194783357365	128
0.22246314997367714	0.7268081073888036	-0.5043449574151265	1	2	1	-0.21167996130252098	-0.11891569666502	-0.05091865422402987	-0.0195663759583578	0.15494203207624688	129
0.24777257612148113	0.7149303712616203	-0.46715779514013916	1	2	1	-0.1912941157912607	-0.11520947391176403	-0.06016262780274772	-0.025237426085175898	0.1565596113431527	130
0.2397661248735093	0.7361385362470264	-0.4963724113735171	1	2	1	-0.20087548151292622	-0.10124278219347627	-0.04070965613880717	-0.018267718530383753	0.1456528846880293	131
0.24737924556287816	0.7259244720576856	-0.47854522649480746	1	2	1	-0.20251661808223773	-0.09234026454811721	-0.04418008741212747	-0.022501063543380256	0.15567285776341183	132
0.21980308258306874	0.7451751431773632	-0.5253720605942944	1	2	1	-0.2244494510556197	-0.11602199948712563	-0.027377371173141048	-0.023032111222675664	0.16403476282283908	133
0.25471751338288906	0.716740116737707	-0.46202260335481793	1	2	1	-0.18383276617283123	-0.09622427107291366	-0.05801439226717077	-0.021492766884707908	0.14844767748564686	134
0.22184979370815042	0.7250097175241463	-0.503159923815996	1	2	1	-0.22460402493416137	-0.09326160816743559	-0.04779048573075905	-0.02398277609069727	0.16353152893471973	135
0.23249294214571797	0.7211167117522473	-0.48862376960652937	1	2	1	-0.19543276813892965	-0.08827527153674912	-0.053148284815809216	-0.02223093212765448	0.14943543962665037	136
0.24064682783061953	0.7336531476479734	-0.4930063198173539	1	2	1	-0.20840173416073815	-0.08945859422578605	-0.03707224769169954	-0.02055084101787552	0.15031662444588018	137
0.24964381552473766	0.7402628966058337	-0.490619081081096	1	2	1	-0.19453085791827082	-0.08812825832141322	-0.030842286511369832	-0.020079946052296366	0.1381486057074886	138
0.2649666811402458	0.7114719095027279	-0.4465052283624821	1	2	1	-0.1864240515532445	-0.0833570193081274	-0.058604675063795575	-0.020449798520821277	0.14333975235260943	139
0.2255289118103056	0.6967663619932603	-0.47123745018295465	1	2	1	-0.23642282072418017	-0.10794481265687199	-0.0766049109664775	-0.023656570130386825	0.17750871096223717	140
0.2565155515105132	0.7356923650098084	-0.4791768134992952	1	2	1	-0.18041005084196915	-0.06443309723391819	-0.04062300330967092	-0.01950397768519978	0.13143303804037673	141
0.23186117252309402	0.7334302403626378	-0.5015690678395438	1	2	1	-0.2068903639186904	-0.09200647375449097	-0.03681554168167519	-0.023034414491270153	0.15343853430595658	142
0.24744583160773817	0.7058889523083036	-0.4584431207005655	1	2	1	-0.19856179854443098	-0.07158545565465549	-0.06708410793647014	-0.02317712437274545	0.15357122300871162	143
0.24767927819140476	0.7720454106653231	-0.5243661324739183	1	2	1	-0.1946162879731448	-0.09616168317711363	-0.0007932442555025638	-0.012320664454418147	0.13222863072853963	144
0.22542868102692953	0.7322654985754495	-0.5068368175485201	1	2	1	-0.2135426559590855	-0.10773582224792842	-0.04322775844005386	-0.018135064573158888	0.15181104612627191	145
0.2476303881532214	0.7546624635509163	-0.5070320753976949	1	2	1	-0.19680395572958498	-0.08932611873000375	-0.014439399846629553	-0.016805849236336413	0.1297122946315207	146
0.23467014960210744	0.7297882191787461	-0.49511806957663873	1	2	1	-0.19633761009194692	-0.1109795604781054	-0.04174251859287254	-0.02048891018069637	0.1467536089832897	147
0.224915079546459	0.7094197696743036	-0.48450469012784464	1	2	1	-0.21811869586157304	-0.13050742434832613	-0.060698941153984755	-0.021363089699353254	0.1732445195210109	148
0.2474544336087246	0.7606675149757861	-0.5132130813670615	1	2	1	-0.18757013199428874	-0.0965240584178197	-0.010044321536068884	-0.018826641009850285	0.13588049360200516	149
0.2527386751186006	0.7727632238593389	-0.5200245487407383	1	2	1	-0.16794305561038902	-0.08351439760101373	-0.003317246668335934	-0.013402083680077816	0.11731699316386923	150
0.23733138253231878	0.735966124280858	-0.49863474174853917	1	2	1	-0.20185175062093855	-0.09515782811063056	-0.03638377276795847	-0.020631009831703642	0.1431979451449493	151
0.2472013003381293	0.7221181506136242	-0.4749168502754949	1	2	1	-0.1611738781916029	-0.07893586058185645	-0.05119607235925263	-0.026029811549756792	0.13293763676453998	152
0.25394824470530936	0.7318608719812221	-0.4779126272759127	1	2	1	-0.1922382755335781	-0.07802281141207483	-0.04003651849209304	-0.02243588879460649	0.14444961582433807	153
0.24075505119509702	0.7180950034215984	-0.4773399522265014	1	2	1	-0.20919915561206856	-0.11102442048708151	-0.05385517248105904	-0.019266165327143193	0.16175029759869008	154
0.23132831248574778	0.6858147785186527	-0.4544864660329049	1	2	1	-0.20770458005888814	-0.08841466544120176	-0.08649597946591397	-0.02608314635395358	0.16345505184051676	155
0.2557906574143946	0.7370389948062512	-0.48124833739185663	1	2	1	-0.18141676648958877	-0.07874713086573724	-0.03495164552775654	-0.013488039678579263	0.1284649051287095	156
0.21628301000741898	0.7339275502219555	-0.5176445402145365	1	2	1	-0.22464654950154211	-0.12020956913054825	-0.03646324597762054	-0.019616093815868083	0.15874353213101197	157
0.2807447842811123	0.7618373379865445	-0.4810925537054322	1	2	1	-0.156680731398163	-0.04969209084504022	-0.012863240349807323	-0.019668458572427754	0.11458391043043352	158
