particle_id	stage	A	Hm	P	Hr	to_stage	vA	vHm	vP	vHr
8-cell:0331	8-cell	0.0	0.0227868080400293	0.7396419086937219	0.6245811339000737	morula	0.09317145261993921	0.012643961450492198	-0.0339102357954274	-0.015300932242006793
8-cell:0332	8-cell	0.1379385358756625	0.0464277670994694	0.8491137009057914	0.6449523793200949	morula	-0.026358675764523012	-0.010493926914097257	-0.05540587446169998	-0.021570993751405365
8-cell:0333	8-cell	0.5162640619569578	0.2513916873872341	0.7947118524982967	0.6227863445181651	morula	-0.260269475947198	-0.1338201703676051	-0.03351647888154374	-0.0040750482562287305
8-cell:0334	8-cell	0.4066401731044553	0.0933849422909647	0.8303856033831534	0.6451619759076852	morula	-0.24511289338908654	-0.04730265143951313	-0.04569601654337696	-0.022626215466486688
8-cell:0335	8-cell	0.3274668635020409	0.2147302890516194	0.8319041348127003	0.6626625796665148	morula	-0.17853900862113947	-0.1678882477797998	-0.04550371865749714	-0.0393645636919604
8-cell:0336	8-cell	0.4688068375092653	0.3814415553507368	0.8319041348127003	0.6626625796665148	morula	-0.18037795631135528	-0.22138424810025872	-0.044674805144551244	-0.03926040667005759
8-cell:0337	8-cell	0.2994636746746222	0.066988100221651	0.7387540714131886	0.6379403930376567	morula	-0.16347411943818202	-0.028707064287051304	-0.0315096613498731	-0.027915339212444046
8-cell:0338	8-cell	0.5431544080084243	0.2883938277362753	0.692581562944778	0.6378546710817934	morula	-0.24604281976247688	-0.1352634578475411	-0.053284054805354364	-0.04088636678809732
8-cell:0339	8-cell	0.4403634246719825	0.3411417523207073	0.7831642485492523	0.621533700130451	morula	-0.20077024825884962	-0.22353056955633172	-0.031351787215766036	-0.004316280294693442
8-cell:0340	8-cell	0.5293480757974359	0.3492539065839713	0.7396419086937219	0.6245811339000737	morula	-0.20512295045174628	-0.1661337579640872	-0.0314100758075776	-0.014817140377856197
8-cell:0341	8-cell	0.1379385358756625	0.0464277670994694	0.7072835152390234	0.6312326613996714	morula	-0.02623892369189887	-0.010494442595957401	-0.04776022449263828	-0.030537668262459516
8-cell:0342	8-cell	0.5990963211718985	0.2208602325976682	0.8491137009057914	0.6449523793200949	morula	-0.2960476843269572	-0.07369216982095741	-0.054741650636384365	-0.021499175450978125
8-cell:0343	8-cell	0.5431544080084243	0.2883938277362753	0.7072835152390234	0.6312326613996714	morula	-0.24579113744237263	-0.13501390902276944	-0.04485895032947074	-0.029954613531404273
8-cell:0344	8-cell	0.1195333733959763	0.0656876113940708	0.8319041348127003	0.6626625796665148	morula	-0.009997915617658115	-0.029820101949548525	-0.04548891139870459	-0.03936242158627201
8-cell:0345	8-cell	0.546028947861116	0.4412613757000745	0.7387540714131886	0.6379403930376567	morula	-0.15017174466835448	-0.1897679483040165	-0.027057129653039635	-0.027053111199702662
8-cell:0346	8-cell	0.397414785973966	0.2730980760154839	0.7831642485492523	0.621533700130451	morula	-0.21182462677777777	-0.2009990639375009	-0.031963497071650915	-0.004423227516805683
8-cell:0347	8-cell	0.4636935151552786	0.2103145398830778	0.7387540714131886	0.6379403930376567	morula	-0.2597663620400762	-0.13325675587859093	-0.030841946332377246	-0.02778618057096549
8-cell:0348	8-cell	0.2821469426074534	0.0980491321957662	0.6812568695182165	0.631603351110132	morula	-0.1488835379699721	-0.05976678782461843	-0.06927245765490408	-0.04028870110633864
8-cell:0349	8-cell	0.4066401731044553	0.0933849422909647	0.7947118524982967	0.6227863445181651	morula	-0.24512843997954437	-0.047331719598284784	-0.03437309921598686	-0.004218085420739981
8-cell:0350	8-cell	0.2994636746746222	0.066988100221651	0.7396419086937219	0.6245811339000737	morula	-0.16347299944024424	-0.028707624396551792	-0.034417544541911704	-0.015400432501790906
8-cell:0351	8-cell	0.5431544080084243	0.2883938277362753	0.6812568695182165	0.631603351110132	morula	-0.24630229725412556	-0.1355207752447362	-0.06560841430403652	-0.03954144897624334
8-cell:0352	8-cell	0.3906433664224942	0.4476972914094006	0.7831642485492523	0.621533700130451	morula	-0.137938167285947	-0.30704395679483454	-0.03105414318864752	-0.004264034109546455
8-cell:0353	8-cell	0.1379385358756625	0.0464277670994694	0.7396419086937219	0.6245811339000737	morula	-0.026280475026117384	-0.010494251650736953	-0.034271082885232396	-0.015371686847186705
