region_type	control_set	stage	n_samples	n_regions_valid	mean_region_total_reads	mean_region_cpg_rows	mean_width	mean_n_cpg_target	s_epi	s_matched_weighted
matched_non_age_window	matched_non_age_0001	MII oocyte	36	33	247.1818181818182	90.93939393939394	416.6060606060606	3.393939393939394	0.4351028688142288	0.4407888944528841
matched_non_age_window	matched_non_age_0001	zygote/PN	30	34	232.2058823529412	73.1470588235294	434.52941176470586	3.4411764705882355	0.4936008378438204	0.4467947767914496
matched_non_age_window	matched_non_age_0001	2-cell	20	69	153.1159420289855	57.18840579710145	400.5217391304348	3.289855072463768	0.4853326641239168	0.46748380784846094
matched_non_age_window	matched_non_age_0001	4-cell	25	49	194.46938775510205	72.79591836734694	406.59183673469386	3.326530612244898	0.41373793604090076	0.38380060493569323
matched_non_age_window	matched_non_age_0001	8-cell	48	36	388.22222222222223	127.13888888888889	391.19444444444446	3.361111111111111	0.41800396907003023	0.388203759512863
matched_non_age_window	matched_non_age_0001	morula	8	11	32.0	18.181818181818183	422.72727272727275	4.0	0.42673221502051156	0.43782658517439255
matched_non_age_window	matched_non_age_0001	blastocyst	5	77	41.97402597402598	19.558441558441558	391.45454545454544	3.3766233766233764	0.3102903428909827	0.3068029238140667
matched_non_age_window	matched_non_age_0001	ICM	19	76	133.9078947368421	50.328947368421055	405.5131578947368	3.3684210526315788	0.4509088865913603	0.43685537253195617
matched_non_age_window	matched_non_age_0001	TE	13	73	84.71232876712328	33.75342465753425	396.958904109589	3.315068493150685	0.4226427030820215	0.3888496654980453
matched_non_age_window	matched_non_age_0002	MII oocyte	36	38	115.02631578947368	62.86842105263158	495.60526315789474	3.3684210526315788	0.40172837974754855	0.3868362116049001
matched_non_age_window	matched_non_age_0002	zygote/PN	30	31	113.83870967741936	50.74193548387097	462.7741935483871	3.161290322580645	0.4709158427923829	0.48286462779965
matched_non_age_window	matched_non_age_0002	2-cell	20	60	106.81666666666666	51.13333333333333	434.5	3.316666666666667	0.572074891508372	0.5847622688879607
matched_non_age_window	matched_non_age_0002	4-cell	25	48	106.91666666666667	54.375	453.375	3.3125	0.5643481928143296	0.5753165248189048
matched_non_age_window	matched_non_age_0002	8-cell	48	30	204.33333333333334	97.26666666666667	522.4	3.566666666666667	0.4822083264396269	0.5084888095863986
matched_non_age_window	matched_non_age_0002	morula	8	12	18.083333333333332	12.666666666666666	526.25	3.25	0.401382507159563	0.42892323627113976
matched_non_age_window	matched_non_age_0002	blastocyst	5	68	31.529411764705884	18.91176470588235	434.9117647058824	3.3823529411764706	0.3908323781286076	0.41264420432529436
matched_non_age_window	matched_non_age_0002	ICM	19	61	92.22950819672131	48.868852459016395	429.21311475409834	3.2131147540983607	0.5230688767966815	0.5325703392837884
matched_non_age_window	matched_non_age_0002	TE	13	66	49.833333333333336	28.87878787878788	429.25757575757575	3.393939393939394	0.49757789532648816	0.4929055762559793
matched_non_age_window	matched_non_age_0003	MII oocyte	36	33	147.42424242424244	63.15151515151515	411.6060606060606	3.4242424242424243	0.444894737513519	0.4649528328515373
