t,z1,z2
0.0,0.9656133286386176,0.2347693101898172
0.01,0.9658099174469653,0.23530750568797634
0.02,0.9660056281801174,0.23584331647221854
0.03,0.9662004640973648,0.23637675203908526
0.04,0.9663944284361136,0.2369078218276418
0.05,0.9665875243975923,0.23743653520009014
0.06,0.9667797551451514,0.23796290143950932
0.07,0.9669711238042619,0.2384869297498556
0.08,0.9671616334625166,0.23900862925596247
0.09,0.9673512871696295,0.2395280090035406
0.1,0.9675400879374358,0.24004507795917782
0.11,0.9677280387398921,0.24055984501033917
0.12,0.9679151425130761,0.2410723189653669
0.13,0.968101402155187,0.24158250855348046
0.14,0.9682868205265452,0.2420904224247764
0.15,0.9684714004495926,0.24259606915022858
0.16,0.9686551447085617,0.2430994572211939
0.17,0.9688380559570064,0.24360059491100652
0.18,0.9690201368629177,0.244099490491947
0.19,0.9692013901292588,0.2445961522655066
0.2,0.9693818184014874,0.24509058842389483
0.21,0.9695614242675552,0.24558280705003963
0.22,0.9697402102579082,0.2460728161175872
0.23,0.9699181788454866,0.2465606234909021
0.24,0.9700953324457243,0.24704623692506714
0.25,0.97027167341655,0.24752966406588356
0.26,0.9704472040583861,0.24801091244987078
0.27,0.9706219266141495,0.24848998950426668
0.28,0.970795843269251,0.24896690254702736
0.29,0.9709689561515956,0.24944165878682725
0.3,0.9711412673315829,0.24991426532305916
0.31,0.9713127788221059,0.2503847291458342
0.32,0.9714834925785525,0.2508530571359817
0.33,0.9716534104988043,0.25131925606504946
0.34,0.9718225344232371,0.25178333259530356
0.35000000000000003,0.9719908661347212,0.2522452932797283
0.36,0.9721584073586208,0.25270514456202636
0.37,0.9723251597627943,0.2531628927766188
0.38,0.9724911249575943,0.25361854414864493
0.39,0.9726563044958674,0.2540721047939624
0.4,0.9728206998729547,0.25452358071914716
0.41000000000000003,0.9729843125266913,0.25497297782149353
0.42,0.9731471437075534,0.25542030168208635
0.43,0.9733091943384212,0.2558655573407756
0.44,0.9734704656714969,0.2563087503430194
0.45,0.9736309588810687,0.2567498860927402
0.46,0.9737906750290195,0.2571889697974274
0.47000000000000003,0.9739496150648271,0.2576260064681376
0.48,0.9741077798255641,0.25806100091949435
0.49,0.9742651700358979,0.2584939577696884
0.5,0.9744217863080905,0.2589248814404774
0.51,0.9745776291419992,0.2593537761571861
0.52,0.9747326989250756,0.25978064594870637
0.53,0.9748869959323666,0.26020549464749704
0.54,0.9750405203265134,0.260628325889584
0.55,0.9751932721577524,0.26104914311456034
0.56,0.9753452513639147,0.26146794956558606
0.5700000000000001,0.9754964577704262,0.2618847482893882
0.58,0.9756468910903074,0.2622995421362609
0.59,0.9757965509241742,0.2627123337600654
0.6,0.9759454367602367,0.26312312561823
0.61,0.9760935479743,0.26353191997174985
0.62,0.9762408838297643,0.2639387188851875
0.63,0.9763874434776241,0.26434352422667223
0.64,0.9765332259564692,0.2647463376679005
0.65,0.9766782301924839,0.26514716068413596
0.66,0.9768224549994475,0.2655459945542091
0.67,0.976965898791744,0.2659428398990736
0.68,0.9771085593362635,0.2663376962813972
0.6900000000000001,0.9772504350655506,0.2667305643170488
0.7000000000000001,0.9773915242382892,0.26712144432695184
0.71,0.9775318248781615,0.26751033623883186
0.72,0.9776713347738478,0.26789723958721623
0.73,0.9778100514790271,0.26828215351343443
0.74,0.9779479723123768,0.2686650767656179
0.75,0.9780850943575724,0.2690460076987001
0.76,0.9782214144632881,0.26942494427441627
0.77,0.9783569292431962,0.26980188406130395
0.78,0.9784916350759676,0.2701768242347024
0.79,0.9786255281052714,0.2705497615767531
0.8,0.9787586042397752,0.2709206924763992
0.81,0.978890859153145,0.2712896129293862
0.8200000000000001,0.979022288284045,0.2716565185382613
0.8300000000000001,0.9791528868361381,0.2720214045123738
0.84,0.9792826497780852,0.272384265667875
0.85,0.979411571843546,0.27274509642771805
0.86,0.9795396475311782,0.27310389082165837
0.87,0.979666871104638,0.273460642486253
0.88,0.9797932365925801,0.2738153446648613
0.89,0.9799187377886575,0.2741679902076444
0.9,0.9800433682515215,0.2745185715715654
0.91,0.9801671206101332,0.27486707970050117
0.92,0.9802899868621671,0.2752135045045206
0.93,0.9804119596190779,0.27555783686804564
0.9400000000000001,0.980533031036801,0.27590006692744745
0.9500000000000001,0.9806531928050444,0.27624018405379175
0.96,0.9807724361472884,0.2765781768528384
0.97,0.9808907518207859,0.276914033165042
0.98,0.9810081301165626,0.2772477400655511
0.99,0.9811245608594166,0.2775792838642089
1.0,0.9812400334079183,0.277908650105553
1.01,0.9813545366544112,0.2782358235688152
1.02,0.981468059025011,0.2785607882679219
1.03,0.9815805884796058,0.2788835274514937
1.04,0.9816921125118568,0.27920402360284563
1.05,0.9818026181491973,0.2795222584399872
1.06,0.9819120919528332,0.2798382129156221
1.07,0.9820205200177433,0.28015186721714863
1.08,0.9821278879726785,0.2804632007666593
1.09,0.9822341809801626,0.28077219222094113
1.1,0.9823393835247358,0.2810788191312165
1.11,0.9824434779780544,0.28138305563585053
1.12,0.9825464476628374,0.2816848773822121
1.1300000000000001,0.982648275519995,0.2819842593876962
1.1400000000000001,0.9827489436157946,0.28228117524811025
1.1500000000000001,0.9828484331418601,0.2825755971376741
1.16,0.9829467244151725,0.28286749580902026
1.17,0.9830437968780698,0.2831568405931938
1.18,0.9831396290982466,0.28344359939965214
1.19,0.9832341987687546,0.2837277387162653
1.2,0.9833274827080025,0.28400922360931585
1.21,0.9834194568597554,0.28428801772349893
1.22,0.9835100962931359,0.2845640832819221
1.23,0.9835993752026231,0.28483738108610546
1.24,0.983687266908053,0.2851078705159817
1.25,0.9837737438546187,0.285375509529896
1.26,0.9838587776128701,0.28564025466460596
1.27,0.9839423388787139,0.28590206103528193
1.28,0.9840243974734136,0.2861608823355066
1.29,0.9841049223435899,0.2864166708372751
1.3,0.9841838801328325,0.28666937510386314
1.31,0.9842612358225904,0.28691894101023413
1.32,0.9843369548520666,0.2871653151402977
1.33,0.9844110011321733,0.2874084416108304
1.34,0.9844833370332924,0.2876482620518916
1.35,0.9845539233852763,0.2878847156068234
1.36,0.9846227194774475,0.28811773893225073
1.37,0.9846896830585989,0.2883472661980812
1.3800000000000001,0.9847547703369934,0.2885732290875053
1.3900000000000001,0.9848179359803644,0.28879555679699626
1.4000000000000001,0.9848791331159149,0.28901417603630997
1.41,0.9849383133303189,0.28922901102848525
1.42,0.9849954266697202,0.2894399835098435
1.43,0.9850504216397327,0.2896470127299891
1.44,0.9851032452054409,0.2898500154518091
1.45,0.9851538427699672,0.2900489059175117
1.46,0.9852021557798613,0.2902435920499596
1.47,0.9852481248098048,0.2904339803309297
1.48,0.9852916897299616,0.2906199760764662
1.49,0.9853327878648401,0.29080148052205895
1.5,0.9853713539932936,0.2909783908226434
1.51,0.9854073203485202,0.2911506000526008
1.52,0.9854406166180629,0.291317997205758
1.53,0.9854711699438098,0.2914804671953876
1.54,0.9854989049219933,0.2916378908542078
1.55,0.9855237436031912,0.29179014493438266
1.56,0.9855456054923258,0.29193710210752166
1.57,0.9855644075486645,0.2920786309646801
1.58,0.9855800641858192,0.29221459601635913
1.59,0.9855924872717471,0.29234485769250534
1.6,0.9856015861287497,0.292469272342511
1.61,0.9856072672989599,0.29258769186892974
1.62,0.9856094309397637,0.2926999580836276
1.6300000000000001,0.9856079765205998,0.2928059115871463
1.6400000000000001,0.9856028009713363,0.2929053889046455
1.6500000000000001,0.9855937971595791,0.2929982201119209
1.6600000000000001,0.9855808538906708,0.2930842288354038
1.67,0.9855638559076919,0.2931632322521618
1.68,0.9855426838914599,0.29323504108989806
1.69,0.98551721446053,0.2932994596269519
1.7,0.9854873201711943,0.29335628569229866
1.71,0.9854528695174826,0.2934053106655492
1.72,0.9854137269311617,0.29344631947695077
1.73,0.985369752781736,0.2934790906073862
1.74,0.9853208033764472,0.2935033960883744
1.75,0.9852667309602743,0.2935190015020702
1.76,0.9852073817149511,0.2935256629314095
1.77,0.9851425949017338,0.29352312559983845
1.78,0.9850722082551608,0.29351113210263136
1.79,0.9849960535540667,0.293489415704634
1.8,0.9849139564618744,0.29345770009768113
1.81,0.9848257365265959,0.29341569940059603
1.82,0.9847312071808322,0.29336311815919114
1.83,0.9846301757417729,0.2932996513462674
1.84,0.9845224434111965,0.2932249843616147
1.85,0.9844078052754703,0.2931387930320119
1.86,0.9842860503055507,0.29304074361122645
1.87,0.9841569613569827,0.2929304927800147
1.8800000000000001,0.9840203151699001,0.2928076876461218
1.8900000000000001,0.9838758816206159,0.29267196465588274
1.9000000000000001,0.9837234196716793,0.29252294363110765
1.9100000000000001,0.983562684618945,0.2923602382616322
1.92,0.9833934241131496,0.29218345043468713
1.93,0.9832153771214805,0.29199216873479095
1.94,0.983028273927576,0.2917859684437503
