z1,z2,FK_x,FK_y,Fentry_x,Fentry_y,Fexit_x,Fexit_y,Fzga_x,Fzga_y,Fwrong_exit_x,Fwrong_exit_y,gM,g8,gB
0.40000000000000036,-4.0,-0.6542146933295179,1.7106753612380177,-0.37374103446959756,0.10049525815368639,-0.03887623711179025,-0.019057643853532806,0.22718495878162065,0.15458726928836147,0.03887623711179025,0.019057643853532806,0.0432961384100649,0.38701635334704493,3.824774133249746e-05
0.5,-4.0,-0.6981046933295177,1.7106753612380177,-0.3647194636543047,0.09806944721932839,-0.03589559410725067,-0.017596493365338774,0.21700152344527965,0.1476579837006973,0.03589559410725067,0.017596493365338774,0.03997662135638381,0.3776743354352258,2.8757153351106068e-05
0.6000000000000005,-4.0,-0.741994693329518,1.7106753612380177,-0.35557173114107693,0.09560971265541479,-0.033070610789925924,-0.01621164930754237,0.20707426061173695,0.140903009862749,0.033070610789925924,0.01621164930754237,0.03683046118760753,0.3682016745493589,2.148947935407838e-05
0.7000000000000002,-4.0,-0.7858846933295178,1.7106753612380177,-0.34631845887535206,0.09312159949858664,-0.030400969479034538,-0.014902955948837225,0.19741019807584023,0.13432712981475575,0.030400969479034538,0.014902955948837225,0.03385730410532072,0.35861972512844376,1.596047433608218e-05
0.8000000000000007,-4.0,-0.829774693329518,1.7106753612380177,-0.3369800439887528,0.09061059233527939,-0.027885394798495142,-0.013669788083057719,0.18801529377867235,0.12793439761842793,0.027885394798495142,0.013669788083057719,0.031055729733904584,0.34894960881225584,1.1781635848235597e-05
0.9000000000000004,-4.0,-0.8736646933295179,1.7106753612380177,-0.3275765868556837,0.08808209595685516,-0.02552174168409684,-0.012511094171453935,0.17889446323918254,0.12172815802271184,0.02552174168409684,0.012511094171453935,0.02842334913338259,0.3392121399425064,8.643811685320807e-06
1.0,-4.0,-0.9175546933295178,1.7106753612380177,-0.31812782246943666,0.085541416907318,-0.02330708535939019,-0.011425440450059353,0.17005161060847002,0.1157110675945763,0.02330708535939019,0.011425440450059353,0.02595690500481376,0.32942775450142037,6.302965045712247e-06
1.1000000000000005,-4.0,-0.9614446933295181,1.7106753612380177,-0.30865305544061356,0.08299374600503427,-0.02123781198190303,-0.010411055365660652,0.16148966299876524,0.10988511807805686,0.02123781198190303,0.010411055365660652,0.023652372642221097,0.3196164428012966,4.567982179965305e-06
1.2000000000000002,-4.0,-1.005334693329518,1.7106753612380177,-0.29917109888821203,0.0804441419111516,-0.019309708760036702,-0.009465873752288053,0.1532106077342624,0.10425166174146391,0.019309708760036702,0.009465873752288053,0.02150506029502124,0.3097976862049987,3.2903629311271123e-06
1.3000000000000007,-4.0,-1.0492246933295182,1.7106753612380177,-0.2897002174601266,0.07789751580837663,-0.01751805245154449,-0.008587580214335928,0.14521553216896071,0.09881143847130401,0.01751805245154449,0.008587580214335928,0.01950970772803581,0.2999903981225389,2.355608468921139e-06
1.4000000000000004,-4.0,-1.093114693329518,1.7106753612380177,-0.280258074685375,0.0753586172445107,-0.01585769527373696,-0.007773651240877841,0.1375046657174564,0.09356460437199601,0.01585769527373696,0.007773651240877841,0.017660581898964824,0.2902128694932501,1.6761092030740707e-06
1.5,-4.0,-1.1370046933295177,1.7106753612380177,-0.2708616848254078,0.0728320211857445,-0.014323147380486869,-0.007021395636981442,0.1300774237480261,0.08851076163277755,0.014323147380486869,0.007021395636981442,0.01595156881233356,0.28048271892684906,1.18533583663929e-06
1.6000000000000005,-4.0,-1.1808946933295181,1.7106753612380177,-0.26152736935671034,0.07032211631526124,-0.012908655188855518,-0.0063279929204531505,0.1229324529932147,0.08364898942719237,0.012908655188855518,0.0063279929204531505,0.014376260751197837,0.27081684764029634,8.331446680614087e-07
1.7000000000000002,-4.0,-1.224784693329518,1.7106753612380177,-0.25227071818186103,0.06783309460327479,-0.01160827496607344,-0.005690529395146,0.11606767814129249,0.07897787561609651,0.01160827496607344,0.005690529395146,0.012928038230345659,0.26123139929106715,5.820218971443054e-07
1.8000000000000007,-4.0,-1.268674693329518,1.7106753612380177,-0.24310655563156708,0.06536894216531429,-0.010415941213253493,-0.005106031673557163,0.10948034928220049,0.07449554903209807,0.010415941213253493,0.005106031673557163,0.01160014615466356,0.2517417247715762,4.041086341084378e-07
1.9000000000000004,-4.0,-1.3125646933295179,1.7106753612380177,-0.23404891128624708,0.06293343141643704,-0.009325529503461874,-0.004571497480878619,0.10316708989375786,0.07019971213161655,0.009325529503461874,0.004571497480878619,0.010385763801367964,0.24236235199434003,2.7886681427365553e-07
2.0,-4.0,-1.3564546933295178,1.7106753612380177,-0.22511099561272724,0.06053011452017761,-0.008330913546765798,-0.00408392362903569,0.09712394506774237,0.0660876738101632,0.008330913546765798,0.00408392362903569,0.009278068372868986,0.23310696066328607,1.9126497218253458e-07
2.1000000000000005,-4.0,-1.400344693329518,1.7106753612380177,-0.21630518037981147,0.05816231812248899,-0.0074260163620916446,-0.00364033110180639,0.09134642969078931,0.062156382186877496,0.0074260163620916446,0.00364033110180639,0.008270291986438616,0.22398836199368202,1.303808921111123e-07
2.2,-4.0,-1.4442346933295178,1.7106753612380177,-0.2076429837861236,0.05583313935276667,-0.006604855533943831,-0.0032377872402615444,0.08582957631164445,0.058402457175644455,0.006604855533943831,0.0032377872402615444,0.007355772076238026,0.21501848331171733,8.833490684980235e-08
