z1,z2,in_morula_basin,in_8cell_basin,in_blast_basin,dist_morula,dist_8cell,dist_blast
1.4000000000000004,-3.8,0,0,0,5.927181156295634,4.915590405760707,6.486857340155119
1.5,-3.8,0,0,0,6.004693032349679,4.986833608585239,6.573474023582203
1.6000000000000005,-3.8,0,0,0,6.08286119897138,5.059050290541086,6.660465698875393
1.7000000000000002,-3.8,0,0,0,6.161660678676998,5.132199357461908,6.747817863063684
1.8000000000000007,-3.8,0,0,0,6.241067558707967,5.206241508731707,6.835516695924823
1.9000000000000004,-3.8,0,0,0,6.321058948116191,5.281139181062128,6.9235490239798745
2.0,-3.8,0,0,0,6.401612935718818,5.356856489794938,7.0119022864439815
2.1000000000000005,-3.8,0,0,0,6.48270854905303,5.433359168577641,7.10056450303946
2.2,-3.8,0,0,0,6.564325714433127,5.510614508135666,7.189524243578964
2.3000000000000007,-3.8,0,0,0,6.646445218187745,5.588591294752539,7.278770599228647
2.4000000000000004,-3.8,0,0,0,6.729048669133957,5.6672597489697285,7.3682931553638
2.5,-3.8,0,0,0,6.812118462326988,5.746591464929537,7.45808196593244
2.6000000000000005,-3.8,0,0,0,6.895637744108877,5.826559350706863,7.548127529245406
2.7,-3.8,0,0,0,6.979590378466469,5.907137569907963,7.638420765114868
2.8000000000000007,-3.8,0,0,0,7.063960914698244,5.98830148475565,7.728952993266533
2.9000000000000004,-3.8,0,0,0,7.148734556380394,6.070027600829777,7.819715912954214
3.0,-3.8,0,0,0,7.2338971316151515,6.1522935135885595,7.910701583708933
3.1000000000000005,-3.8,0,0,0,7.319435064538292,6.235077856759485,8.001902407157981
3.2,-3.8,0,0,0,7.405335348057872,6.318360252657411,8.093311109852776
3.3000000000000007,-3.8,0,0,0,7.4915855177924895,6.402121264461459,8.184920727047515
3.4000000000000004,-3.8,0,0,0,7.578173627174354,6.486342350460554,8.276724587373781
3.5,-3.8,0,0,0,7.665088223680379,6.57100582025969,8.368716298359226
3.6000000000000005,-3.8,0,0,0,7.752318326152919,6.6560947929244,8.460889732741412
3.7,-3.8,0,0,0,7.839853403170822,6.74159315702927,8.55323901553059
3.8000000000000007,-3.8,0,0,0,7.927683352431016,6.827485532567056,8.64575851177792
3.9000000000000004,-3.8,0,0,0,8.015798481100596,6.913757234667776,8.738442815008064
4.0,-3.8,0,0,0,8.104189487099703,7.000394239071796,8.831286736277544
-4.0,-3.7,0,0,0,3.7609949589004144,3.8835845451869435,3.1701011095582596
-3.9,-3.7,0,0,0,3.740313494090712,3.8350631444766914,3.17817300221498
-3.8,-3.7,0,0,0,3.7222045869725933,3.78856037626854,3.189361412445107
-3.7,-3.7,0,0,0,3.706705942003298,3.744151456223505,3.203633687920564
-3.6,-3.7,0,0,0,3.693850415716004,3.7019117398513393,3.2209488343600214
-3.5,-3.7,0,0,0,3.6836656806621364,3.661916292347183,3.241258086106512
-3.4,-3.7,0,0,0,3.676173934961563,3.624239414644997,3.264505562552546
-3.3,-3.7,0,0,0,3.6713916643819853,3.5889541285971998,3.29062899080437
-3.2,-3.7,0,0,0,3.669329462789662,3.5561316257533915,3.3195604742658107
-3.1,-3.7,0,0,0,3.669991915481424,3.5258406858779128,3.3512272870537325
-3.0,-3.7,0,0,0,3.6733775483744866,3.4981470730517614,3.3855526752185066
-2.9,-3.7,0,0,0,3.679478844361589,3.4731129188681984,3.4224566474777816
-2.8,-3.7,0,0,0,3.6882823264098477,3.450796103758921,3.461856740399655
-2.7,-3.7,0,0,0,3.6997687052719903,3.4312496487761313,3.5036687455060864
-2.5999999999999996,-3.7,0,0,0,3.713913088066645,3.4145211311009476,3.547807388433293
-2.5,-3.7,0,0,0,3.7306852425413037,3.400652137053049,3.594186952929345
-2.4,-3.7,0,0,0,3.750049910616952,3.3896777663595166,3.6427218449660956
-2.3,-3.7,0,0,0,3.7719671638709884,3.381626200847843,3.693327094501496
-2.2,-3.7,0,0,0,3.796392792971203,3.3765183495383506,3.74591879439004
-2.0999999999999996,-3.7,0,0,0,3.8232787227360805,3.3743675803441686,3.8004144775734923
-2.0,-3.7,0,0,0,3.8525734444562088,3.3751795463036234,3.8567334349856055
-1.9,-3.7,0,0,0,3.8842224573435438,3.3789521115717083,3.914796977586646
-1.7999999999999998,-3.7,0,0,0,3.9181687114434802,3.3856753794189247,3.974528646633108
-1.6999999999999997,-3.7,0,0,0,3.954353045004632,3.395331821385364,4.0358543767203585
-1.5999999999999996,-3.7,0,0,0,3.9927146101042768,3.4078965036838524,4.098702616350513
-1.5,-3.7,0,0,0,4.033191281224198,3.4233374041027855,4.163004410814887
-1.4,-3.7,0,0,0,4.075720042415282,3.4416158101737286,4.228693452078298
-1.2999999999999998,-3.7,0,0,0,4.120237349637564,3.4626867873583866,4.295706100146464
-1.1999999999999997,-3.7,0,0,0,4.16667946577981,3.4864997045539696,4.363981380118528
-1.0999999999999996,-3.7,0,0,0,4.214982766720863,3.512998803353552,4.433460958800346
-1.0,-3.7,0,0,0,4.265084017572995,3.5421237972256225,4.50408910440197
-0.8999999999999999,-3.7,0,0,0,4.316920618931896,3.573810487054488,4.575812632481602
-0.7999999999999998,-3.7,0,0,0,4.370430823541552,3.607991380240425,4.648580840941015
-0.6999999999999997,-3.7,0,0,0,4.425553924263586,3.644596301704454,4.722345436533582
-0.5999999999999996,-3.7,0,0,0,4.482230414622565,3.683552986575102,4.797060455021931
-0.5,-3.7,0,0,0,4.5404021234875565,3.724787645949085,4.872682176822216
-0.3999999999999999,-3.7,0,0,0,4.600012325654471,3.7682254988155233,4.949169039698135
-0.2999999999999998,-3.7,0,0,0,4.6610058302233215,3.813791264926815,5.0264815498211295
-0.19999999999999973,-3.7,0,0,0,4.723329048730201,3.8614096150163406,5.104582192293301
-0.09999999999999964,-3.7,0,0,0,4.786930045006015,3.9110055762488014,5.183435342035585
0.0,-3.7,0,0,0,4.851758568703107,3.9625048921052186,5.2630071757740575
0.10000000000000053,-3.7,0,0,0,4.9177660743661615,4.015834337029649,5.343265585710193
0.20000000000000018,-3.7,0,0,0,4.984905727833729,4.070921987090263,5.424180095334276
0.2999999999999998,-3.7,0,0,0,5.053132401648729,4.127697448636892,5.505721777733254
0.40000000000000036,-3.7,0,0,0,5.122402661036616,4.1860920474820045,5.587863176652762
0.5,-3.7,0,0,0,5.192674741883776,4.246038981509786,5.670578230496213
0.6000000000000005,-3.7,0,0,0,5.263908522020541,4.307473439849541,5.753842199379753
0.7000000000000002,-3.7,0,0,0,5.336065486986008,4.370332691857429,5.837631595308915
0.8000000000000007,-3.7,0,0,0,5.409108691328542,4.434556149157024,5.921924115499503
0.9000000000000004,-3.7,0,0,0,5.483002716378017,4.50008540391568,6.006698578830157
1.0,-3.7,0,0,0,5.557713625314951,4.566864246399659,6.09193486538603
1.1000000000000005,-3.7,0,0,0,5.633208916258494,4.634838664673463,6.177613859030975
1.2000000000000002,-3.7,0,0,0,5.709457474000217,4.703956829102566,6.263717392928679
1.3000000000000007,-3.7,0,0,0,5.786429520923908,4.774169064095787,6.350228197920364
1.4000000000000004,-3.7,0,0,0,5.864096567573084,4.84542780929381,6.437129853657496
1.5,-3.7,0,0,0,5.942431363257397,4.917687572181297,6.524406742381582
1.6000000000000005,-3.7,0,0,0,6.0214078470261345,4.990904873877578,6.612044005239221
1.7000000000000002,-3.7,0,0,0,6.10100109928122,5.06503818964907,6.700027501018602
1.8000000000000007,-3.7,0,0,0,6.181187294252893,5.140047885488238,6.788343767193235
1.9000000000000004,-3.7,0,0,0,6.261943653518142,5.215896151920654,6.876979983159535
2.0,-3.7,0,0,0,6.343248400704396,5.292546936034601,6.96592393555676
2.1000000000000005,-3.7,0,0,0,6.425080717488429,5.3699658725766435,7.055163985560382
2.2,-3.7,0,0,0,6.5074207009724185,5.448120214821475,7.144689038043148
2.3000000000000007,-3.7,0,0,0,6.590249322495098,5.526978765804603,7.234488512501737
2.4000000000000004,-3.7,0,0,0,6.673548387915521,5.606511810400789,7.3245523156507835
2.5,-3.7,0,0,0,6.757300499389722,5.686691048639103,7.4148708155901755
2.6000000000000005,-3.7,0,0,0,6.8414890186461115,5.767489530565331,7.505434817455721
2.7,-3.7,0,0,0,6.926098031753382,5.848881592893573,7.596235540467545
2.8000000000000007,-3.7,0,0,0,7.011112315364861,5.930842797629848,7.687264596294831
2.9000000000000004,-3.7,0,0,0,7.096517304415142,6.013349872800219,7.778513968659669
3.0,-3.7,0,0,0,7.18229906123842,6.096380655373726,7.869975994106924
3.1000000000000005,-3.7,0,0,0,7.268444246072817,6.179914036434775,7.961643343870971
3.2,-3.7,0,0,0,7.354940088911111,6.263929908630215,8.053509006774041
3.3000000000000007,-3.7,0,0,0,7.441774362655356,6.348409115892004,8.145566273094602
3.4000000000000004,-3.7,0,0,0,7.52893535753079,6.433333405416609,8.237808719347758
3.5,-3.7,0,0,0,7.616411856713108,6.518685381866335,8.33023019392307
